09-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
09-01-2013,,Faridabad GPS (NTPC),,432,432,277,9.70,404
09-01-2013,,RGTPP (khedar) (IPP),,1200,565,486,12.43,518
09-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
10-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
10-01-2013,,Faridabad GPS (NTPC),,432,300,272,7.02,293
10-01-2013,,RGTPP (khedar) (IPP),,1200,878,457,14.06,586
10-01-2013,,Magnum Diesel (IPP),,25,587,348,10.46,436
11-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
11-01-2013,,Faridabad GPS (NTPC),,432,427,269,8.44,351
11-01-2013,,RGTPP (khedar) (IPP),,1200,953,965,22.13,922
11-01-2013,,Magnum Diesel (IPP),,25,587,348,10.46,436
12-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
12-01-2013,,Faridabad GPS (NTPC),,432,282,273,8.15,340
12-01-2013,,RGTPP (khedar) (IPP),,1200,935,867,21.96,915
12-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
13-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
13-01-2013,,Faridabad GPS (NTPC),,432,281,282,6.72,280
13-01-2013,,RGTPP (khedar) (IPP),,1200,945,885,22.08,920
13-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
14-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
14-01-2013,,Faridabad GPS (NTPC),,432,365,284,7.37,307
14-01-2013,,RGTPP (khedar) (IPP),,1200,955,406,18.88,787
14-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
15-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
15-01-2013,,Faridabad GPS (NTPC),,432,408,282,8.10,338
15-01-2013,,RGTPP (khedar) (IPP),,1200,930,849,20.64,860
15-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
16-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-01-2013,,Faridabad GPS (NTPC),,432,411,284,7.35,306
16-01-2013,,RGTPP (khedar) (IPP),,1200,938,795,20.88,870
16-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
17-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-01-2013,,Faridabad GPS (NTPC),,432,280,283,6.54,273
17-01-2013,,RGTPP (khedar) (IPP),,1200,947,793,19.97,832
17-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
18-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-01-2013,,Faridabad GPS (NTPC),,432,211,182,4.40,184
18-01-2013,,RGTPP (khedar) (IPP),,1200,381,318,8.01,334
18-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
19-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
19-01-2013,,Faridabad GPS (NTPC),,432,296,186,7.08,295
19-01-2013,,RGTPP (khedar) (IPP),,1200,901,332,12.90,537
19-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
20-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-01-2013,,Faridabad GPS (NTPC),,432,276,275,6.72,280
20-01-2013,,RGTPP (khedar) (IPP),,1200,924,790,21.08,878
20-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
21-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-01-2013,,Faridabad GPS (NTPC),,432,286,282,6.72,280
21-01-2013,,RGTPP (khedar) (IPP),,1200,1016,888,22.87,953
21-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
22-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-01-2013,,Faridabad GPS (NTPC),,432,284,273,6.66,278
22-01-2013,,RGTPP (khedar) (IPP),,1200,1019,928,23.74,989
22-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
23-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-01-2013,,Faridabad GPS (NTPC),,432,280,274,6.66,278
23-01-2013,,RGTPP (khedar) (IPP),,1200,1110,892,24.52,1022
23-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
24-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-01-2013,,Faridabad GPS (NTPC),,432,282,272,6.55,273
24-01-2013,,RGTPP (khedar) (IPP),,1200,1051,892,23.20,967
24-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
25-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-01-2013,,Faridabad GPS (NTPC),,432,272,273,6.48,270
25-01-2013,,RGTPP (khedar) (IPP),,1200,955,971,24.12,1005
25-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
26-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-01-2013,,Faridabad GPS (NTPC),,432,272,271,6.48,270
26-01-2013,,RGTPP (khedar) (IPP),,1200,1050,868,24.73,1030
26-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
27-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-01-2013,,Faridabad GPS (NTPC),,432,271,271,6.48,270
27-01-2013,,RGTPP (khedar) (IPP),,1200,881,938,22.46,936
27-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
28-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-01-2013,,Faridabad GPS (NTPC),,432,429,271,8.81,367
28-01-2013,,RGTPP (khedar) (IPP),,1200,585,827,14.43,601
28-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
29-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
29-01-2013,,Faridabad GPS (NTPC),,432,283,280,7.60,317
29-01-2013,,RGTPP (khedar) (IPP),,1200,510,435,12.39,516
29-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
30-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
30-01-2013,,Faridabad GPS (NTPC),,432,180,277,5.40,225
30-01-2013,,RGTPP (khedar) (IPP),,1200,1116,467,18.70,779
30-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
31-01-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
31-01-2013,,Faridabad GPS (NTPC),,432,186,196,4.80,200
31-01-2013,,RGTPP (khedar) (IPP),,1200,1075,906,24.95,1039
31-01-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
01-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
01-02-2013,,Faridabad GPS (NTPC),,432,185,175,4.02,167
01-02-2013,,RGTPP (khedar) (IPP),,1200,997,799,22.95,956
01-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
02-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
02-02-2013,,Faridabad GPS (NTPC),,432,185,185,4.02,167
02-02-2013,,RGTPP (khedar) (IPP),,1200,997,813,22.95,956
02-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
03-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
03-02-2013,,Faridabad GPS (NTPC),,432,177,175,4.32,180
03-02-2013,,RGTPP (khedar) (IPP),,1200,1163,876,24.09,1004
03-02-2013,,Magnum Diesel (IPP),,25,0,0,0.52,22
04-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
04-02-2013,,Total Hydro,,1148,431,240,8.72,363
04-02-2013,,Total Punjab,,5128,2332,1516,44.57,1857
04-02-2013,Haryana,Panipat TPS,,1367,230,221,5.20,216
05-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
05-02-2013,,Faridabad GPS (NTPC),,432,181,0,2.70,112
05-02-2013,,RGTPP (khedar) (IPP),,1200,549,336,12.55,523
05-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
06-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
06-02-2013,,Faridabad GPS (NTPC),,432,167,178,4.32,180
06-02-2013,,RGTPP (khedar) (IPP),,1200,581,563,12.95,539
06-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
07-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
07-02-2013,,Faridabad GPS (NTPC),,432,0,151,0.53,22
07-02-2013,,RGTPP (khedar) (IPP),,1200,0,84,0.46,19
07-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
08-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
08-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
08-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
08-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
09-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
09-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
09-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
09-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
10-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
10-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
10-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
10-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
11-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
11-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
11-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
11-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
12-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
12-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
12-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
12-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
13-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
13-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
13-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.72,30
13-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
14-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
14-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
14-02-2013,,RGTPP (khedar) (IPP),,1200,338,331,9.05,377
14-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
15-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
15-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
15-02-2013,,RGTPP (khedar) (IPP),,1200,349,340,8.74,364
15-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
16-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
16-02-2013,,RGTPP (khedar) (IPP),,1200,572,318,10.31,430
16-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
17-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
17-02-2013,,RGTPP (khedar) (IPP),,1200,568,326,9.37,390
17-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
18-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
18-02-2013,,RGTPP (khedar) (IPP),,1200,541,339,8.99,375
18-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
19-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
19-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
19-02-2013,,RGTPP (khedar) (IPP),,1200,578,338,9.89,412
19-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
20-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
20-02-2013,,RGTPP (khedar) (IPP),,1200,0,131,0.00,0
20-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
21-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-02-2013,,Faridabad GPS (NTPC),,432,137,0,0.46,19
21-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
21-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
22-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-02-2013,,Faridabad GPS (NTPC),,432,0,0,0.00,0
22-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
22-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
23-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-02-2013,,Faridabad GPS (NTPC),,432,172,0,3.10,129
23-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
23-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
24-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-02-2013,,Faridabad GPS (NTPC),,432,178,157,3.94,164
24-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
24-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
25-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-02-2013,,Faridabad GPS (NTPC),,432,177,157,4.06,169
25-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
25-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
26-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-02-2013,,Faridabad GPS (NTPC),,432,177,156,4.06,169
26-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
26-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
27-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-02-2013,,Faridabad GPS (NTPC),,432,162,156,3.91,163
27-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
27-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
28-02-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-02-2013,,Faridabad GPS (NTPC),,432,164,157,3.97,165
28-02-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
28-02-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
01-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
01-03-2013,,Faridabad GPS (NTPC),,432,162,157,3.89,162
01-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
01-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
02-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
02-03-2013,,Faridabad GPS (NTPC),,432,208,156,4.00,167
02-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
02-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
03-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
03-03-2013,,Faridabad GPS (NTPC),,432,176,156,3.80,159
03-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
03-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
04-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
04-03-2013,,Faridabad GPS (NTPC),,432,197,157,3.70,154
04-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
04-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
05-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
05-03-2013,,Faridabad GPS (NTPC),,432,177,173,4.08,170
05-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
05-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
06-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
06-03-2013,,Faridabad GPS (NTPC),,432,177,162,4.09,170
06-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
06-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
07-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
07-03-2013,,Faridabad GPS (NTPC),,432,164,153,4.08,170
07-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
07-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
08-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
08-03-2013,,Faridabad GPS (NTPC),,432,161,161,4.08,170
08-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
08-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
09-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
09-03-2013,,Faridabad GPS (NTPC),,432,163,151,4.08,170
09-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
09-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
10-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
10-03-2013,,Faridabad GPS (NTPC),,432,167,154,4.05,169
10-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
10-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
11-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
11-03-2013,,Faridabad GPS (NTPC),,432,167,155,4.08,170
11-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
11-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
12-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
12-03-2013,,Faridabad GPS (NTPC),,432,167,154,4.08,170
12-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
12-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
13-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
13-03-2013,,Faridabad GPS (NTPC),,432,184,156,4.96,207
13-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
13-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
14-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
14-03-2013,,Faridabad GPS (NTPC),,432,177,410,5.84,243
14-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
14-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
15-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
15-03-2013,,Faridabad GPS (NTPC),,432,170,151,3.94,164
15-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
15-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
16-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-03-2013,,Faridabad GPS (NTPC),,432,170,152,4.01,167
16-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
16-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
17-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-03-2013,,Faridabad GPS (NTPC),,432,162,153,4.00,167
17-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
17-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
18-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-03-2013,,Faridabad GPS (NTPC),,432,166,152,4.04,168
18-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
18-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
20-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-03-2013,,Faridabad GPS (NTPC),,432,170,150,3.70,154
20-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
20-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
21-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-03-2013,,Faridabad GPS (NTPC),,432,171,150,4.40,183
21-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
21-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
22-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-03-2013,,Faridabad GPS (NTPC),,432,170,152,4.40,183
22-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
22-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
23-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-03-2013,,Faridabad GPS (NTPC),,432,174,150,4.07,169
23-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
23-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
24-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-03-2013,,Faridabad GPS (NTPC),,432,169,150,4.06,169
24-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
24-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
25-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-03-2013,,Faridabad GPS (NTPC),,432,172,150,4.09,171
25-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
25-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
26-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-03-2013,,Faridabad GPS (NTPC),,432,165,152,4.05,169
26-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
26-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
27-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-03-2013,,Faridabad GPS (NTPC),,432,152,169,3.74,156
27-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
27-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
28-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-03-2013,,Faridabad GPS (NTPC),,432,196,150,3.89,162
28-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
28-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
29-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
29-03-2013,,Faridabad GPS (NTPC),,432,202,164,4.16,173
29-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
29-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
30-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
30-03-2013,,Faridabad GPS (NTPC),,432,196,152,4.46,186
30-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
30-03-2013,,Magnum Diesel (IPP),,25,0,0,0.00,0
31-03-2013,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
31-03-2013,,Faridabad GPS (NTPC),,432,185,151,4.52,188
31-03-2013,,RGTPP (khedar) (IPP),,1200,0,0,0.00,0
