12-01-2011,HP,,4.6,,4.6,18.0,17.7,-0.3,22.3,0.97
12-01-2011,J & K,,5.5,,5.5,23.8,27.0,3.2,32.5,0.00
12-01-2011,Chandigarh,,,,0.0,3.3,4.4,1.0,4.4,0.00
12-01-2011,,,,,,,,,,
12-01-2011,Total,296.8,37.8,,334.5,300.3,341.5,41.3,676.1,62.62
13-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
13-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
13-01-2011,Punjab,52.4,8.6,,61.1,27.9,28.0,0.1,89.1,4.64
13-01-2011,Haryana,50.8,0.7,,51.5,23.6,38.9,15.3,90.4,8.94
13-01-2011,Rajasthan,67.2,4.7,2.8,72.0,56.7,77.2,20.5,149.2,0.65
13-01-2011,Delhi,27.5,0.0,,27.5,48.8,37.3,-11.4,64.8,0.00
13-01-2011,UP,89.0,4.0,,93.1,83.2,93.4,10.2,186.5,39.68
13-01-2011,Uttarakhand,,9.7,,9.7,15.4,17.7,2.3,27.4,1.83
13-01-2011,HP,,5.0,,5.0,17.6,18.0,0.5,23.0,0.54
13-01-2011,J & K,,5.5,,5.5,23.0,27.4,4.4,32.9,0.00
13-01-2011,Chandigarh,,,,0.0,3.2,4.1,0.9,4.1,0.00
13-01-2011,,,,,,,,,,
13-01-2011,Total,287.0,38.4,,325.4,299.5,342.2,42.7,667.5,56.27
14-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
14-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
14-01-2011,Punjab,48.5,5.6,,54.1,26.9,27.8,0.8,81.8,5.24
14-01-2011,Haryana,50.9,0.7,,51.6,21.5,37.2,15.7,88.8,5.46
14-01-2011,Rajasthan,71.4,4.4,3.4,75.8,61.2,69.5,8.2,145.2,0.24
14-01-2011,Delhi,38.0,0.0,,38.0,45.2,37.4,-7.8,75.5,0.00
14-01-2011,UP,89.3,4.4,,93.7,86.8,98.3,11.5,192.0,36.05
14-01-2011,Uttarakhand,,8.9,,8.9,15.3,18.5,3.2,27.4,1.68
14-01-2011,HP,,4.4,,4.4,17.2,19.0,1.7,23.4,0.00
14-01-2011,J & K,,5.5,,5.5,22.6,25.7,3.0,31.2,0.00
14-01-2011,Chandigarh,,,,0.0,3.1,3.9,0.8,3.9,0.00
14-01-2011,,,,,,,,,,
14-01-2011,Total,298.0,34.0,,332.0,299.9,337.2,37.3,669.2,48.68
15-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
15-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
15-01-2011,Punjab,50.0,9.2,,59.2,28.6,29.4,0.9,88.6,3.80
15-01-2011,Haryana,49.4,0.8,,50.2,19.0,39.7,20.7,89.9,3.45
15-01-2011,Rajasthan,75.0,3.9,5.3,78.9,64.8,67.6,2.8,146.5,0.00
15-01-2011,Delhi,25.9,0.0,,25.9,43.4,33.7,-9.6,59.6,0.02
15-01-2011,UP,89.6,4.3,,93.8,88.4,93.5,5.1,187.3,32.10
15-01-2011,Uttarakhand,,9.9,,9.9,15.5,18.7,3.3,28.7,0.80
15-01-2011,HP,,4.4,,4.4,17.8,16.2,-1.6,20.6,0.00
15-01-2011,J & K,,5.5,,5.5,20.0,15.2,-4.9,20.7,0.00
15-01-2011,Chandigarh,,,,0.0,3.2,3.8,0.7,3.8,0.00
15-01-2011,,,,,,,,,,
15-01-2011,Total,289.8,38.0,,327.8,300.6,317.9,17.3,645.7,40.16
16-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
16-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
16-01-2011,Punjab,48.9,8.4,,57.2,31.2,31.1,0.0,88.3,1.80
16-01-2011,Haryana,56.0,0.8,,56.8,19.9,31.3,11.5,88.1,2.94
16-01-2011,Rajasthan,73.3,4.1,2.1,77.4,53.6,72.5,18.9,149.8,0.00
16-01-2011,Delhi,27.3,0.0,,27.3,38.7,31.4,-7.3,58.8,0.02
16-01-2011,UP,92.7,4.5,,97.2,89.6,87.0,-2.6,184.3,28.67
16-01-2011,Uttarakhand,,10.0,,10.0,15.2,17.8,2.6,27.9,0.87
16-01-2011,HP,,4.7,,4.7,16.7,16.4,-0.3,21.1,0.00
16-01-2011,J & K,,3.6,,3.6,23.4,24.5,1.2,28.1,0.00
16-01-2011,Chandigarh,,,,0.0,3.2,3.5,0.3,3.5,0.00
16-01-2011,,,,,,,,,,
16-01-2011,Total,298.2,36.1,,334.3,291.4,315.6,24.2,649.9,34.29
17-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
17-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
17-01-2011,Punjab,45.2,12.2,,57.4,29.9,32.1,2.2,89.6,2.17
17-01-2011,Haryana,55.0,0.8,,55.8,18.3,34.6,16.3,90.4,5.80
17-01-2011,Rajasthan,76.9,5.2,6.4,82.2,52.0,65.0,12.9,147.1,0.16
17-01-2011,Delhi,29.5,0.0,,29.5,38.4,33.7,-4.7,63.2,0.07
17-01-2011,UP,86.0,5.1,,91.0,86.2,98.6,12.4,189.6,36.00
17-01-2011,Uttarakhand,,10.3,,10.3,15.3,18.3,3.0,28.6,1.61
17-01-2011,HP,,5.1,,5.1,17.1,18.2,1.1,23.3,0.00
17-01-2011,J & K,,3.6,,3.6,23.2,26.1,3.0,29.7,0.00
17-01-2011,Chandigarh,,,,0.0,3.2,4.1,0.9,4.1,0.00
17-01-2011,,,,,,,,,,
17-01-2011,Total,292.7,42.2,,334.9,283.5,330.7,47.1,665.5,45.80
18-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
18-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
18-01-2011,Punjab,47.8,10.0,,57.8,29.9,32.2,2.3,90.0,6.30
18-01-2011,Haryana,57.9,0.8,,58.7,19.9,30.1,10.3,88.8,6.90
18-01-2011,Rajasthan,74.0,4.8,4.5,78.7,53.3,72.4,19.1,151.1,1.73
18-01-2011,Delhi,29.5,0.0,,29.5,33.5,32.0,-1.5,61.6,0.28
18-01-2011,UP,88.5,4.9,,93.5,78.3,93.8,15.5,187.3,39.58
18-01-2011,Uttarakhand,,10.2,,10.2,14.9,18.2,3.3,28.4,1.40
18-01-2011,HP,,4.6,,4.6,16.7,18.3,1.6,22.9,0.69
18-01-2011,J & K,,3.6,,3.6,22.6,26.4,3.8,30.0,0.00
18-01-2011,Chandigarh,,,,0.0,3.1,4.0,0.9,4.0,0.00
18-01-2011,,,,,,,,,,
18-01-2011,Total,297.8,38.8,,336.6,272.1,327.4,55.3,664.0,56.87
19-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
19-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
19-01-2011,Punjab,50.5,10.2,,60.7,28.7,30.2,1.5,90.9,6.92
19-01-2011,Haryana,56.8,0.7,,57.5,19.5,28.6,9.1,86.1,12.27
19-01-2011,Rajasthan,72.3,5.0,2.1,77.3,55.9,74.1,18.2,151.4,3.08
19-01-2011,Delhi,27.1,0.0,,27.1,37.2,35.4,-1.8,62.6,0.29
19-01-2011,UP,88.9,5.1,,94.0,82.3,91.3,9.0,185.3,38.08
19-01-2011,Uttarakhand,,9.9,,9.9,13.6,18.0,4.4,27.8,1.94
19-01-2011,HP,,4.6,,4.6,17.0,18.2,1.2,22.8,0.17
19-01-2011,J & K,,3.6,,3.6,23.0,27.8,4.8,31.3,0.00
19-01-2011,Chandigarh,,,,0.0,3.1,4.0,0.9,4.0,0.00
19-01-2011,,,,,,,,,,
19-01-2011,Total,295.6,39.0,,334.6,280.3,327.7,47.4,662.3,62.75
20-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
20-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
20-01-2011,Punjab,49.7,10.7,,60.4,30.0,32.7,2.6,93.0,7.21
20-01-2011,Haryana,55.3,0.6,,55.9,19.7,34.0,14.3,89.9,7.19
20-01-2011,Rajasthan,69.0,4.5,1.8,73.5,52.1,72.5,20.5,146.0,1.16
20-01-2011,Delhi,28.0,0.0,,28.0,45.4,33.9,-11.5,61.9,0.09
20-01-2011,UP,88.7,4.4,,93.1,87.7,102.8,15.1,195.9,37.96
20-01-2011,Uttarakhand,,9.6,,9.6,15.3,18.4,3.1,28.0,1.98
20-01-2011,HP,,4.4,,4.4,18.3,19.9,1.6,24.3,0.17
20-01-2011,J & K,,3.6,,3.6,23.8,26.4,2.7,30.0,0.00
20-01-2011,Chandigarh,,,,0.0,3.3,3.8,0.6,3.8,0.00
20-01-2011,,,,,,,,,,
20-01-2011,Total,290.7,37.9,,328.6,295.5,344.3,48.9,672.9,55.76
21-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
21-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
21-01-2011,Punjab,49.7,10.1,,59.8,31.8,34.1,2.4,93.9,4.93
21-01-2011,Haryana,53.9,0.6,,54.5,22.9,39.0,16.1,93.5,4.41
21-01-2011,Rajasthan,77.4,4.3,1.6,81.7,57.1,75.3,18.3,157.0,0.24
21-01-2011,Delhi,28.2,0.0,,28.2,42.6,35.0,-7.7,63.2,0.07
21-01-2011,UP,91.7,3.7,,95.4,83.8,96.8,13.0,192.2,37.45
21-01-2011,Uttarakhand,,9.7,,9.7,15.2,17.6,2.4,27.3,1.29
21-01-2011,HP,,4.2,,4.2,17.8,19.7,1.9,23.9,0.00
21-01-2011,J & K,,3.6,,3.6,24.4,26.7,2.2,30.2,0.00
21-01-2011,Chandigarh,,,,0.0,3.3,3.9,0.6,3.9,0.00
21-01-2011,,,,,,,,,,
21-01-2011,Total,300.9,36.1,,337.0,298.9,348.1,49.2,685.2,48.41
22-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
