"city","YR","M","D","MWh"
"Delhi - NDPL",2011,1,25,17311.218
"Delhi - NDPL",2011,1,26,12875.31
"Delhi - NDPL",2011,1,27,16244.969
"Delhi - NDPL",2011,1,28,17541.129
"Delhi - NDPL",2011,1,29,16324.312
"Delhi - NDPL",2011,1,30,15852.064
"Delhi - NDPL",2011,1,31,16738.437
"Delhi - NDPL",2011,2,1,17155.297
"Delhi - NDPL",2011,2,2,16709.564
"Delhi - NDPL",2011,2,3,16752.107
"Delhi - NDPL",2011,2,4,16987.745
"Delhi - NDPL",2011,2,5,15259.558
"Delhi - NDPL",2011,2,6,15061.147
"Delhi - NDPL",2011,2,7,15428.538
"Delhi - NDPL",2011,2,8,16051.366
"Delhi - NDPL",2011,2,9,16002.783
"Delhi - NDPL",2011,2,10,16368.5572
"Delhi - NDPL",2011,2,11,16788.882
"Delhi - NDPL",2011,2,12,15386.499
"Delhi - NDPL",2011,2,13,15378.918
"Delhi - NDPL",2011,2,14,15877.362
"Delhi - NDPL",2011,2,15,15971.643
"Delhi - NDPL",2011,2,16,15692.651
"Delhi - NDPL",2011,2,17,16668.644
"Delhi - NDPL",2011,2,18,17478.162
"Delhi - NDPL",2011,2,19,16217.362
"Delhi - NDPL",2011,2,20,15566.931
"Delhi - NDPL",2011,2,21,16035.218
"Delhi - NDPL",2011,2,22,16561.704
"Delhi - NDPL",2011,2,23,15974.533
"Delhi - NDPL",2011,2,24,16300.1656
"Delhi - NDPL",2011,2,25,16451.071
"Delhi - NDPL",2011,2,26,14873.898
"Delhi - NDPL",2011,2,27,15372.571
"Delhi - NDPL",2011,2,28,15701.472
"Delhi - NDPL",2011,3,1,16273.607
"Delhi - NDPL",2011,3,2,15689.198
"Delhi - NDPL",2011,3,3,16090.809
"Delhi - NDPL",2011,3,4,16932.48
"Delhi - NDPL",2011,3,5,14988.266
"Delhi - NDPL",2011,3,6,14457.591
"Delhi - NDPL",2011,3,7,15282.23
"Delhi - NDPL",2011,3,8,16066.462
"Delhi - NDPL",2011,3,9,16168.447
"Delhi - NDPL",2011,3,10,16272.705
"Delhi - NDPL",2011,3,11,16614.3904
"Delhi - NDPL",2011,3,12,15410.95
"Delhi - NDPL",2011,3,13,15007.0156
"Delhi - NDPL",2011,3,14,16049.1276
"Delhi - NDPL",2011,3,15,16898.972
"Delhi - NDPL",2011,3,16,16723.337
"Delhi - NDPL",2011,3,17,17209.185
"Delhi - NDPL",2011,3,18,17491.305
"Delhi - NDPL",2011,3,19,15605.468
"Delhi - NDPL",2011,3,20,11394.5
"Delhi - NDPL",2011,3,21,13246.492
"Delhi - NDPL",2011,3,22,16276.521
"Delhi - NDPL",2011,3,23,16888.569
"Delhi - NDPL",2011,3,24,17484.0871
"Delhi - NDPL",2011,3,25,17757.9447
"Delhi - NDPL",2011,3,26,16837.622
"Delhi - NDPL",2011,3,27,16615.021
"Delhi - NDPL",2011,3,28,17739.186
"Delhi - NDPL",2011,3,29,18595.707
"Delhi - NDPL",2011,3,30,17316.4319
"Delhi - NDPL",2011,3,31,17776.75775
"Delhi - NDPL",2011,4,1,17904.791
"Delhi - NDPL",2011,4,2,16119.328
"Delhi - NDPL",2011,4,3,15600.032
"Delhi - NDPL",2011,4,4,16845.8278
"Delhi - NDPL",2011,4,5,17606.776
"Delhi - NDPL",2011,4,6,17459.7276
"Delhi - NDPL",2011,4,7,18070.462
"Delhi - NDPL",2011,4,8,18380.444
"Delhi - NDPL",2011,4,9,17178.39
"Delhi - NDPL",2011,4,10,16621.86
"Delhi - NDPL",2011,4,11,17851.666
"Delhi - NDPL",2011,4,12,17775.139
"Delhi - NDPL",2011,4,13,17940.267
"Delhi - NDPL",2011,4,14,18418.435
"Delhi - NDPL",2011,4,15,19412.038
"Delhi - NDPL",2011,4,16,17998.83
"Delhi - NDPL",2011,4,17,16984.452
"Delhi - NDPL",2011,4,18,17753.126
"Delhi - NDPL",2011,4,19,18554.177
"Delhi - NDPL",2011,4,20,18443.2179
"Delhi - NDPL",2011,4,21,19163.206
"Delhi - NDPL",2011,4,22,19377.263
"Delhi - NDPL",2011,4,23,18448.436
"Delhi - NDPL",2011,4,24,18626.4332
"Delhi - NDPL",2011,4,25,17753.126
"Delhi - NDPL",2011,4,26,18554.177
"Delhi - NDPL",2011,4,27,18443.2179
"Delhi - NDPL",2011,4,28,19163.206
"Delhi - NDPL",2011,4,29,19377.263
"Delhi - NDPL",2011,4,30,18448.436
"Delhi - NDPL",2011,5,1,18626.4332
"Delhi - NDPL",2011,5,2,23037.518
"Delhi - NDPL",2011,5,3,23794.797
"Delhi - NDPL",2011,5,4,23650.786
"Delhi - NDPL",2011,5,5,23614.862
"Delhi - NDPL",2011,5,6,22393.391
"Delhi - NDPL",2011,5,7,20923.147
"Delhi - NDPL",2011,5,8,21188.004
"Delhi - NDPL",2011,5,9,22835.257
"Delhi - NDPL",2011,5,10,23718.052
"Delhi - NDPL",2011,5,11,24000.733
"Delhi - NDPL",2011,5,12,24964.9188
"Delhi - NDPL",2011,5,13,24926.668
"Delhi - NDPL",2011,5,14,23547.066
"Delhi - NDPL",2011,5,15,22476.837
"Delhi - NDPL",2011,5,16,24475.98
"Delhi - NDPL",2011,5,17,25342.262
"Delhi - NDPL",2011,5,18,25819.6213
"Delhi - NDPL",2011,5,19,25506.585
"Delhi - NDPL",2011,5,20,25492.2312
"Delhi - NDPL",2011,5,21,19812.649
"Delhi - NDPL",2011,5,22,17585.792
"Delhi - NDPL",2011,5,23,20014.742
"Delhi - NDPL",2011,5,24,22617.837
"Delhi - NDPL",2011,5,25,24127.0834
"Delhi - NDPL",2011,5,26,23580.132
"Delhi - NDPL",2011,5,27,23037.192
"Delhi - NDPL",2011,5,28,22470.572
"Delhi - NDPL",2011,5,29,22397.372
"Delhi - NDPL",2011,5,30,24514.574
"Delhi - NDPL",2011,5,31,25227.487
"Delhi - NDPL",2011,6,1,23325.668
"Delhi - NDPL",2011,6,2,22030.26
"Delhi - NDPL",2011,6,3,23056.038
"Delhi - NDPL",2011,6,4,22792.762
"Delhi - NDPL",2011,6,5,23177.602
"Delhi - NDPL",2011,6,6,25555.491
"Delhi - NDPL",2011,6,7,26507.276
"Delhi - NDPL",2011,6,8,24898.512
"Delhi - NDPL",2011,6,9,24919.873
"Delhi - NDPL",2011,6,10,22316.5455
"Delhi - NDPL",2011,6,11,23145.467
"Delhi - NDPL",2011,6,12,23095.716
"Delhi - NDPL",2011,6,13,24987.517
"Delhi - NDPL",2011,6,14,26765.789
"Delhi - NDPL",2011,6,15,24204.98
"Delhi - NDPL",2011,6,16,25202.028
"Delhi - NDPL",2011,6,17,23910.791
"Delhi - NDPL",2011,6,18,22829.158
"Delhi - NDPL",2011,6,19,22429.963
"Delhi - NDPL",2011,6,20,24923.222
"Delhi - NDPL",2011,6,21,26211.418
"Delhi - NDPL",2011,6,22,26525.266
"Delhi - NDPL",2011,6,23,27377.699
"Delhi - NDPL",2011,6,24,27783.36
"Delhi - NDPL",2011,6,25,26136.592
"Delhi - NDPL",2011,6,26,21988.385
"Delhi - NDPL",2011,6,27,23604.675
"Delhi - NDPL",2011,6,28,24888.89
"Delhi - NDPL",2011,6,29,23844.398
"Delhi - NDPL",2011,6,30,24225.9004
"Delhi - NDPL",2011,7,1,24317.56975
"Delhi - NDPL",2011,7,2,23126.534
"Delhi - NDPL",2011,7,3,22899.154
"Delhi - NDPL",2011,7,4,25138.598
"Delhi - NDPL",2011,7,5,26311.982
"Delhi - NDPL",2011,7,6,25337.451
"Delhi - NDPL",2011,7,7,25717.864
"Delhi - NDPL",2011,7,8,24823.3221
"Delhi - NDPL",2011,7,9,22474.2716
"Delhi - NDPL",2011,7,10,21621.743
"Delhi - NDPL",2011,7,11,24038.044
"Delhi - NDPL",2011,7,12,26295.848
"Delhi - NDPL",2011,7,13,26539.547
"Delhi - NDPL",2011,7,14,26342.731
"Delhi - NDPL",2011,7,15,24242.2208
"Delhi - NDPL",2011,7,16,23001.172
"Delhi - NDPL",2011,7,17,22694.693
"Delhi - NDPL",2011,7,18,23938.26
"Delhi - NDPL",2011,7,19,25843.321
"Delhi - NDPL",2011,7,20,26454.614
"Delhi - NDPL",2011,7,21,26121.3655
"Delhi - NDPL",2011,7,22,26672.1206
"Delhi - NDPL",2011,7,23,24545.683
"Delhi - NDPL",2011,7,24,23075.876
"Delhi - NDPL",2011,7,25,24810.363
"Delhi - NDPL",2011,7,26,25846.124
"Delhi - NDPL",2011,7,27,24877.596
"Delhi - NDPL",2011,7,28,24800.1922
"Delhi - NDPL",2011,7,29,25036.65057
"Delhi - NDPL",2011,7,30,24855.69169
"Delhi - NDPL",2011,7,31,25105.17527
"Delhi - NDPL",2011,8,1,26942.093
"Delhi - NDPL",2011,8,2,28207.952
"Delhi - NDPL",2011,8,3,26549.335
"Delhi - NDPL",2011,8,4,26720.301
"Delhi - NDPL",2011,8,5,26768.5905
"Delhi - NDPL",2011,8,6,25156.5077
"Delhi - NDPL",2011,8,7,24963.14784
"Delhi - NDPL",2011,8,8,25988.13262
"Delhi - NDPL",2011,8,9,26020.376
"Delhi - NDPL",2011,8,10,24895.9565
"Delhi - NDPL",2011,8,11,24305.0985
"Delhi - NDPL",2011,8,12,22923.0145
"Delhi - NDPL",2011,8,13,19766.7415
"Delhi - NDPL",2011,8,14,19250.442
"Delhi - NDPL",2011,8,15,15745.52
"Delhi - NDPL",2011,8,16,19563.4615
"Delhi - NDPL",2011,8,17,21575.705
"Delhi - NDPL",2011,8,18,23271.0445
"Delhi - NDPL",2011,8,19,23535.089
"Delhi - NDPL",2011,8,20,22221.11
"Delhi - NDPL",2011,8,21,23152.8215
"Delhi - NDPL",2011,8,22,23190.298
"Delhi - NDPL",2011,8,23,24981.197
"Delhi - NDPL",2011,8,24,22790.152
"Delhi - NDPL",2011,8,25,24271.44
"Delhi - NDPL",2011,8,26,25019.791
"Delhi - NDPL",2011,8,27,23519.985
"Delhi - NDPL",2011,8,28,22993.91
"Delhi - NDPL",2011,8,29,25128.729
"Delhi - NDPL",2011,8,30,25869.535
"Delhi - NDPL",2011,8,31,25037.279
"Delhi - NDPL",2011,9,1,26001.885
"Delhi - NDPL",2011,9,2,26557.941
"Delhi - NDPL",2011,9,3,23354.239
"Delhi - NDPL",2011,9,4,22215.814
"Delhi - NDPL",2011,9,5,22300.628
"Delhi - NDPL",2011,9,6,23316.393
"Delhi - NDPL",2011,9,7,23505.011
"Delhi - NDPL",2011,9,8,23438.75
"Delhi - NDPL",2011,9,9,22485.586
"Delhi - NDPL",2011,9,10,22200.017
"Delhi - NDPL",2011,9,11,22266.977
"Delhi - NDPL",2011,9,12,23891.85
"Delhi - NDPL",2011,9,13,25099.847
"Delhi - NDPL",2011,9,14,25387.543492
"Delhi - NDPL",2011,9,15,23992.184376
"Delhi - NDPL",2011,9,16,23532.454192
"Delhi - NDPL",2011,9,17,22368.612
"Delhi - NDPL",2011,9,18,21814.579
"Delhi - NDPL",2011,9,19,23600.5874
"Delhi - NDPL",2011,9,20,24098.3694
"Delhi - NDPL",2011,9,21,23758.76916
"Delhi - NDPL",2011,9,22,24139.404
"Delhi - NDPL",2011,9,23,23996.5218
"Delhi - NDPL",2011,9,24,21991.23796
"Delhi - NDPL",2011,9,25,21629.08632
"Delhi - NDPL",2011,9,26,23022.97824
"Delhi - NDPL",2011,9,27,23511.53296
"Delhi - NDPL",2011,9,28,22759.04388
"Delhi - NDPL",2011,9,29,22797.8712
"Delhi - NDPL",2011,9,30,22452.75408
"Delhi - NDPL",2011,10,1,21203.775
"Delhi - NDPL",2011,10,2,17239.8398
"Delhi - NDPL",2011,10,3,21034.181
"Delhi - NDPL",2011,10,4,22299.64444
"Delhi - NDPL",2011,10,5,21607.56
"Delhi - NDPL",2011,10,6,18369.21556
"Delhi - NDPL",2011,10,7,20410.38668
"Delhi - NDPL",2011,10,8,20871.736
"Delhi - NDPL",2011,10,9,20137.82484
"Delhi - NDPL",2011,10,10,19553.83436
"Delhi - NDPL",2011,10,11,19765.5212
"Delhi - NDPL",2011,10,12,20439.56732
"Delhi - NDPL",2011,10,13,21089.923
"Delhi - NDPL",2011,10,14,21385.07292
"Delhi - NDPL",2011,10,15,19827.44588
"Delhi - NDPL",2011,10,16,18585.37356
"Delhi - NDPL",2011,10,17,19193.53556
"Delhi - NDPL",2011,10,18,19512.23156
"Delhi - NDPL",2011,10,19,18999.88804
"Delhi - NDPL",2011,10,20,19188.253
"Delhi - NDPL",2011,10,21,19346.483
"Delhi - NDPL",2011,10,22,17839.143
"Delhi - NDPL",2011,10,23,17584.966
"Delhi - NDPL",2011,10,24,18969.2726
"Delhi - NDPL",2011,10,25,18321.475
"Delhi - NDPL",2011,10,26,14238.979
"Delhi - NDPL",2011,10,27,12531.158
"Delhi - NDPL",2011,10,28,14403.778
"Delhi - NDPL",2011,10,29,15335.3201
"Delhi - NDPL",2011,10,30,15230.4758
"Delhi - NDPL",2011,10,31,16035.10525
"Delhi - NDPL",2011,11,1,16008.071065
"Delhi - NDPL",2011,11,2,15828.50198
"Delhi - NDPL",2011,11,3,16588.154
"Delhi - NDPL",2011,11,4,17069.967
"Delhi - NDPL",2011,11,5,15831.236
"Delhi - NDPL",2011,11,6,15302.652
"Delhi - NDPL",2011,11,7,15468.17798
"Delhi - NDPL",2011,11,8,16297.324
"Delhi - NDPL",2011,11,9,16234.24
"Delhi - NDPL",2011,11,10,16379.619
"Delhi - NDPL",2011,11,11,16914.221
"Delhi - NDPL",2011,11,12,15544.68057
"Delhi - NDPL",2011,11,13,15125.8073
"Delhi - NDPL",2011,11,14,15914.995
"Delhi - NDPL",2011,11,15,16591.575
"Delhi - NDPL",2011,11,16,16184.726
"Delhi - NDPL",2011,11,17,16641.497
"Delhi - NDPL",2011,11,18,16743.704
"Delhi - NDPL",2011,11,19,15442.774
"Delhi - NDPL",2011,11,20,15292.498
"Delhi - NDPL",2011,11,21,15862.544
"Delhi - NDPL",2011,11,22,16340.973
"Delhi - NDPL",2011,11,23,16046.21716
"Delhi - NDPL",2011,11,24,16334.5652
"Delhi - NDPL",2011,11,25,16402.386
"Delhi - NDPL",2011,11,26,15033.019
"Delhi - NDPL",2011,11,27,14966.767
"Delhi - NDPL",2011,11,28,15913.884
"Delhi - NDPL",2011,11,29,16881.207
"Delhi - NDPL",2011,11,30,15454.999
"Delhi - NDPL",2011,12,1,16625.516
"Delhi - NDPL",2011,12,2,17039.118
"Delhi - NDPL",2011,12,3,15683.605
"Delhi - NDPL",2011,12,4,15414.865
"Delhi - NDPL",2011,12,5,15957.582
"Delhi - NDPL",2011,12,6,16249.21
"Delhi - NDPL",2011,12,7,16417.391
"Delhi - NDPL",2011,12,8,16826.26
"Delhi - NDPL",2011,12,9,17308.355
"Delhi - NDPL",2011,12,10,16011.319
"Delhi - NDPL",2011,12,11,15542.28661
"Delhi - NDPL",2011,12,12,16387.755
"Delhi - NDPL",2011,12,13,17016.912
"Delhi - NDPL",2011,12,14,16616.143
"Delhi - NDPL",2011,12,15,16611.335
"Delhi - NDPL",2011,12,16,17247.215
"Delhi - NDPL",2011,12,17,16106.213
"Delhi - NDPL",2011,12,18,16084.473
"Delhi - NDPL",2011,12,19,17037.404
"Delhi - NDPL",2011,12,20,17387.227
"Delhi - NDPL",2011,12,21,17483.95
"Delhi - NDPL",2011,12,22,17559.802
"Delhi - NDPL",2011,12,23,18030.114
"Delhi - NDPL",2011,12,24,16718.873
"Delhi - NDPL",2011,12,25,16556.031
"Delhi - NDPL",2011,12,26,17641.29
"Delhi - NDPL",2011,12,27,17659.983
"Delhi - NDPL",2011,12,28,17284.319
"Delhi - NDPL",2011,12,29,17325.881
"Delhi - NDPL",2011,12,30,17486.847
"Delhi - NDPL",2011,12,31,16367.93668
"Delhi - NDPL",2012,1,1,15538.642
"Delhi - NDPL",2012,1,2,16645.221
"Delhi - NDPL",2012,1,3,17478.199
"Delhi - NDPL",2012,1,4,17061.804
"Delhi - NDPL",2012,1,5,15263.692
"Delhi - NDPL",2012,1,6,16784.7066
"Delhi - NDPL",2012,1,7,15257.525
"Delhi - NDPL",2012,1,8,16374.722
"Delhi - NDPL",2012,1,9,17640.8974
"Delhi - NDPL",2012,1,10,18159.3176
"Delhi - NDPL",2012,1,11,17786.103
"Delhi - NDPL",2012,1,12,17913.358
"Delhi - NDPL",2012,1,13,18452.6468
"Delhi - NDPL",2012,1,14,16421.3314
"Delhi - NDPL",2012,1,15,15971.923
"Delhi - NDPL",2012,1,16,16101.21492
"Delhi - NDPL",2012,1,17,18052.20932
"Delhi - NDPL",2012,1,18,17943.598
"Delhi - NDPL",2012,1,19,18292.415
"Delhi - NDPL",2012,1,20,18978.562
"Delhi - NDPL",2012,1,21,17281.83
"Delhi - NDPL",2012,1,22,17303.3
"Delhi - NDPL",2012,1,23,17792.538
"Delhi - NDPL",2012,1,24,18239.9948
"Delhi - NDPL",2012,1,25,17782.3974
"Delhi - NDPL",2012,1,26,13181.471
"Delhi - NDPL",2012,1,27,16825.716
"Delhi - NDPL",2012,1,28,16626.579
"Delhi - NDPL",2012,1,29,16384.362
"Delhi - NDPL",2012,1,30,17277.5608
"Delhi - NDPL",2012,1,31,17796.2
"Delhi - NDPL",2012,2,1,17460.927
"Delhi - NDPL",2012,2,2,17596.6366
"Delhi - NDPL",2012,2,3,17849.665
"Delhi - NDPL",2012,2,4,16469.583
"Delhi - NDPL",2012,2,5,16029.833
"Delhi - NDPL",2012,2,6,17094.907
"Delhi - NDPL",2012,2,7,17546.396
"Delhi - NDPL",2012,2,8,17396.034
"Delhi - NDPL",2012,2,9,17894.723
"Delhi - NDPL",2012,2,10,18259.512
"Delhi - NDPL",2012,2,11,16628.098
"Delhi - NDPL",2012,2,12,16199.48
"Delhi - NDPL",2012,2,13,16937.815
"Delhi - NDPL",2012,2,14,17510.585
"Delhi - NDPL",2012,2,15,16638.471
"Delhi - NDPL",2012,2,16,16965.789
"Delhi - NDPL",2012,2,17,17576.771
"Delhi - NDPL",2012,2,18,15993.971
"Delhi - NDPL",2012,2,19,15815.394
"Delhi - NDPL",2012,2,20,16008.942
"Delhi - NDPL",2012,2,21,16765.8759
"Delhi - NDPL",2012,2,22,16472.876
"Delhi - NDPL",2012,2,23,16615.696
"Delhi - NDPL",2012,2,24,16947.868
"Delhi - NDPL",2012,2,25,15490.174
"Delhi - NDPL",2012,2,26,15395.078
"Delhi - NDPL",2012,2,27,16248.404
"Delhi - NDPL",2012,2,28,16019.812
"Delhi - NDPL",2012,2,29,16282.984
"Delhi - NDPL",2012,3,1,16445.595
"Delhi - NDPL",2012,3,2,16668.182
"Delhi - NDPL",2012,3,3,15223.509
"Delhi - NDPL",2012,3,4,15126.918
"Delhi - NDPL",2012,3,5,16348.113
"Delhi - NDPL",2012,3,6,16527.931
"Delhi - NDPL",2012,3,7,15154.93
"Delhi - NDPL",2012,3,8,10059.723
"Delhi - NDPL",2012,3,9,12198.0686
"Delhi - NDPL",2012,3,10,13915.683
"Delhi - NDPL",2012,3,11,14743.61
"Delhi - NDPL",2012,3,12,15581.17352
"Delhi - NDPL",2012,3,13,15754.65726
"Delhi - NDPL",2012,3,14,15432.354
"Delhi - NDPL",2012,3,15,15874.62836
"Delhi - NDPL",2012,3,16,16600.4152
"Delhi - NDPL",2012,3,17,15356.309
"Delhi - NDPL",2012,3,18,15829.96746
"Delhi - NDPL",2012,3,19,16980.92192
"Delhi - NDPL",2012,3,20,17954.96084
"Delhi - NDPL",2012,3,21,16583.232
"Delhi - NDPL",2012,3,22,16640.23552
"Delhi - NDPL",2012,3,23,16976.98478
"Delhi - NDPL",2012,3,24,15823.0767
"Delhi - NDPL",2012,3,25,15857.28816
"Delhi - NDPL",2012,3,26,17235.40024
"Delhi - NDPL",2012,3,27,18013.409
"Delhi - NDPL",2012,3,28,17649.911
"Delhi - NDPL",2012,3,29,18163.006
"Delhi - NDPL",2012,3,30,19256.66
"Delhi - NDPL",2012,3,31,17838.73874
"Delhi - NDPL",2012,4,1,16745.00192
"Delhi - NDPL",2012,4,2,18783.29286
"Delhi - NDPL",2012,4,3,20848.7599
"Delhi - NDPL",2012,4,4,21182.579
"Delhi - NDPL",2012,4,5,20646.549
"Delhi - NDPL",2012,4,6,20750.076
"Delhi - NDPL",2012,4,7,19417.164
"Delhi - NDPL",2012,4,8,19318.191
"Delhi - NDPL",2012,4,9,21087.244
"Delhi - NDPL",2012,4,10,20390.903
"Delhi - NDPL",2012,4,11,18262.74
"Delhi - NDPL",2012,4,12,19522.26
"Delhi - NDPL",2012,4,13,19066.919
"Delhi - NDPL",2012,4,14,17189.198
"Delhi - NDPL",2012,4,15,15017.393
"Delhi - NDPL",2012,4,16,18437.85
"Delhi - NDPL",2012,4,17,19344.579
"Delhi - NDPL",2012,4,18,19390.057
"Delhi - NDPL",2012,4,19,20376.028
"Delhi - NDPL",2012,4,20,20827.012
"Delhi - NDPL",2012,4,21,19385.49052
"Delhi - NDPL",2012,4,22,19074.425
"Delhi - NDPL",2012,4,23,20139.801
"Delhi - NDPL",2012,4,24,20556.395
"Delhi - NDPL",2012,4,25,19948.984
"Delhi - NDPL",2012,4,26,19797.047
"Delhi - NDPL",2012,4,27,19682.513
"Delhi - NDPL",2012,4,28,18832.7371
"Delhi - NDPL",2012,4,29,18782.3944
"Delhi - NDPL",2012,4,30,19405.9217992
"Delhi - NDPL",2012,5,1,19427.7969992
"Delhi - NDPL",2012,5,2,19817.3190392
"Delhi - NDPL",2012,5,3,21028.409898
"Delhi - NDPL",2012,5,4,21558.681998
"Delhi - NDPL",2012,5,5,20540.2029992
"Delhi - NDPL",2012,5,6,20598.5379992
"Delhi - NDPL",2012,5,7,22856.7239953
"Delhi - NDPL",2012,5,8,23942.8679947
"Delhi - NDPL",2012,5,9,24141.8429944
"Delhi - NDPL",2012,5,10,24720.7839947
"Delhi - NDPL",2012,5,11,24444.7929944
"Delhi - NDPL",2012,5,12,20484.9549974
"Delhi - NDPL",2012,5,13,20469.2429989
"Delhi - NDPL",2012,5,14,21933.0894
"Delhi - NDPL",2012,5,15,23026.499
"Delhi - NDPL",2012,5,16,24087.533
"Delhi - NDPL",2012,5,17,24939.851
"Delhi - NDPL",2012,5,18,24949.04185
"Delhi - NDPL",2012,5,19,22795.05775
"Delhi - NDPL",2012,5,20,23443.4999
"Delhi - NDPL",2012,5,21,25215.908
"Delhi - NDPL",2012,5,22,26282.438
"Delhi - NDPL",2012,5,23,25705.21355
"Delhi - NDPL",2012,5,24,26195.762
"Delhi - NDPL",2012,5,25,27212.861
"Delhi - NDPL",2012,5,26,26112.453
"Delhi - NDPL",2012,5,27,25217.056
"Delhi - NDPL",2012,5,28,26433.77626
"Delhi - NDPL",2012,5,29,27322.17198
"Delhi - NDPL",2012,5,30,26958.77712
"Delhi - NDPL",2012,5,31,28569.28548
"Delhi - NDPL",2012,6,1,28888.07044
"Delhi - NDPL",2012,6,2,26715.197
"Delhi - NDPL",2012,6,3,25539.764
"Delhi - NDPL",2012,6,4,27064.438
"Delhi - NDPL",2012,6,5,26212.442
"Delhi - NDPL",2012,6,6,24706.424
"Delhi - NDPL",2012,6,7,25054.251
"Delhi - NDPL",2012,6,8,25834.897
"Delhi - NDPL",2012,6,9,24952.103
"Delhi - NDPL",2012,6,10,24951.464
"Delhi - NDPL",2012,6,11,26452.838
"Delhi - NDPL",2012,6,12,26906.195
"Delhi - NDPL",2012,6,13,26960.209
"Delhi - NDPL",2012,6,14,27729.879
"Delhi - NDPL",2012,6,15,28671.201
"Delhi - NDPL",2012,6,16,27687.181
"Delhi - NDPL",2012,6,17,27364.429
"Delhi - NDPL",2012,6,18,28250.609
"Delhi - NDPL",2012,6,19,28730.962
"Delhi - NDPL",2012,6,20,28444.545
"Delhi - NDPL",2012,6,21,29534.619
"Delhi - NDPL",2012,6,22,30302.723
"Delhi - NDPL",2012,6,23,29172.726
"Delhi - NDPL",2012,6,24,28576.494
"Delhi - NDPL",2012,6,25,29364.868
"Delhi - NDPL",2012,6,26,29751.708
"Delhi - NDPL",2012,6,27,28837.516
"Delhi - NDPL",2012,6,28,29558.827
"Delhi - NDPL",2012,6,29,29356.326
"Delhi - NDPL",2012,6,30,27956.909
"Delhi - NDPL",2012,7,1,28186.962
"Delhi - NDPL",2012,7,2,30102.165
"Delhi - NDPL",2012,7,3,30953.31
"Delhi - NDPL",2012,7,4,29571.146
"Delhi - NDPL",2012,7,5,29652.287
"Delhi - NDPL",2012,7,6,26169.978
"Delhi - NDPL",2012,7,7,22661.398
"Delhi - NDPL",2012,7,8,22689.27
"Delhi - NDPL",2012,7,9,25487.121
"Delhi - NDPL",2012,7,10,27228.42
"Delhi - NDPL",2012,7,11,26251.847
"Delhi - NDPL",2012,7,12,26105.704
"Delhi - NDPL",2012,7,13,25936.902
"Delhi - NDPL",2012,7,14,23921.386
"Delhi - NDPL",2012,7,15,24721.689
"Delhi - NDPL",2012,7,16,26714.98
"Delhi - NDPL",2012,7,17,28684.76155
"Delhi - NDPL",2012,7,18,28282.078
"Delhi - NDPL",2012,7,19,28870.827
"Delhi - NDPL",2012,7,20,29150.212
"Delhi - NDPL",2012,7,21,27411.416
"Delhi - NDPL",2012,7,22,28176.341
"Delhi - NDPL",2012,7,23,29617.814
"Delhi - NDPL",2012,7,24,30150.476
"Delhi - NDPL",2012,7,25,28568.331
"Delhi - NDPL",2012,7,26,27921.984
"Delhi - NDPL",2012,7,27,27413.353
"Delhi - NDPL",2012,7,28,26494.56
"Delhi - NDPL",2012,7,29,25595.609
"Delhi - NDPL",2012,7,30,20029.623
"Delhi - NDPL",2012,7,31,20444.578
"Delhi - NDPL",2012,8,1,23526.557
"Delhi - NDPL",2012,8,2,22646.538
"Delhi - NDPL",2012,8,3,25714.958
"Delhi - NDPL",2012,8,4,24952.937
"Delhi - NDPL",2012,8,5,25112.57216
"Delhi - NDPL",2012,8,6,26940.93414
"Delhi - NDPL",2012,8,7,26885.931
"Delhi - NDPL",2012,8,8,25783.867
"Delhi - NDPL",2012,8,9,24578.038
"Delhi - NDPL",2012,8,10,23390.02
"Delhi - NDPL",2012,8,11,24177.744
"Delhi - NDPL",2012,8,12,24126.328
"Delhi - NDPL",2012,8,13,25221.658
"Delhi - NDPL",2012,8,14,24505.287
"Delhi - NDPL",2012,8,15,20157.592
"Delhi - NDPL",2012,8,16,24307.873
"Delhi - NDPL",2012,8,17,26464.032
"Delhi - NDPL",2012,8,18,25932.193
"Delhi - NDPL",2012,8,19,26188.614
"Delhi - NDPL",2012,8,20,25497.386
"Delhi - NDPL",2012,8,21,24003.02
"Delhi - NDPL",2012,8,22,23672.53
"Delhi - NDPL",2012,8,23,23694.987
"Delhi - NDPL",2012,8,24,24239.957
"Delhi - NDPL",2012,8,25,22102.044
"Delhi - NDPL",2012,8,26,21658.717
"Delhi - NDPL",2012,8,27,23015.373416
"Delhi - NDPL",2012,8,28,22952.726416
"Delhi - NDPL",2012,8,29,22037.820416
"Delhi - NDPL",2012,8,30,23090.921416
"Delhi - NDPL",2012,8,31,23534.483416
"Delhi - NDPL",2012,9,1,23935.828416
"Delhi - NDPL",2012,9,2,23712.411416
"Delhi - NDPL",2012,9,3,24357.352
"Delhi - NDPL",2012,9,4,24516.799
"Delhi - NDPL",2012,9,5,24133.258
"Delhi - NDPL",2012,9,6,24619.258
"Delhi - NDPL",2012,9,7,24332.636
"Delhi - NDPL",2012,9,8,23226.165
"Delhi - NDPL",2012,9,9,23747.519
"Delhi - NDPL",2012,9,10,26158.414
"Delhi - NDPL",2012,9,11,26836.304
"Delhi - NDPL",2012,9,12,25531.549
"Delhi - NDPL",2012,9,13,26272.674
"Delhi - NDPL",2012,9,14,25416.359
"Delhi - NDPL",2012,9,15,23329.97
"Delhi - NDPL",2012,9,16,22739.303
