"","Time","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency","Date.Time","Date","year","month","day","time"
"5481",2012-06-14 20:30:11,997.58,3474.18,3332.74,4330.32,-141.44,49.651,2012-06-14 20:30:11,2012-06-14,"2012","06","14",20:30:00
"5482",2012-06-14 21:00:14,1008.38,3474.06,3343.53,4351.91,-130.53,49.651,2012-06-14 21:00:14,2012-06-14,"2012","06","14",21:00:00
"5483",2012-06-14 21:30:11,1008.29,3502.2,3408.32,4416.61,-93.88,49.582,2012-06-14 21:30:11,2012-06-14,"2012","06","14",21:30:00
"5484",2012-06-14 22:00:12,995.62,3547.04,3604.93,4600.55,57.89,49.783,2012-06-14 22:00:12,2012-06-14,"2012","06","14",22:00:00
"5485",2012-06-14 22:30:11,981.24,3678.45,3674.14,4655.38,-4.31,49.597,2012-06-14 22:30:11,2012-06-14,"2012","06","14",22:30:00
"5486",2012-06-14 23:00:12,968.97,3678.45,3753.36,4722.33,74.91,49.963,2012-06-14 23:00:12,2012-06-14,"2012","06","14",23:00:00
"5487",2012-06-14 23:30:12,996.51,3667.3,3737.05,4733.56,69.75,49.744,2012-06-14 23:30:12,2012-06-14,"2012","06","14",23:30:00
"5488",2012-06-15 00:00:12,957.93,3662.55,3675.67,4633.6,13.12,49.675,2012-06-15 00:00:12,2012-06-15,"2012","06","15",00:00:00
"5489",2012-06-15 00:30:11,978.61,3731.37,3588.69,4567.3,-142.68,49.621,2012-06-15 00:30:11,2012-06-15,"2012","06","15",00:30:00
"5490",2012-06-15 01:00:12,992.59,3686.99,3458.88,4451.47,-228.11,49.729,2012-06-15 01:00:12,2012-06-15,"2012","06","15",01:00:00
"5491",2012-06-15 01:30:11,964.1,3561.47,3395.76,4359.86,-165.71,49.817,2012-06-15 01:30:11,2012-06-15,"2012","06","15",01:30:00
"5492",2012-06-15 02:00:12,1001.02,3559.21,3277.76,4278.78,-281.45,49.597,2012-06-15 02:00:12,2012-06-15,"2012","06","15",02:00:00
"5493",2012-06-15 02:30:11,1013.07,3413.37,3074.9,4087.97,-338.47,49.924,2012-06-15 02:30:11,2012-06-15,"2012","06","15",02:30:00
"5494",2012-06-15 03:00:14,1000.12,3376.36,2935.09,3935.21,-441.27,49.827,2012-06-15 03:00:14,2012-06-15,"2012","06","15",03:00:00
"5495",2012-06-15 03:30:11,1253.97,3416.52,2859.17,4113.14,-557.35,49.724,2012-06-15 03:30:11,2012-06-15,"2012","06","15",03:30:00
"5496",2012-06-15 04:00:12,1241.83,3415.51,2819.44,4061.27,-596.07,49.822,2012-06-15 04:00:12,2012-06-15,"2012","06","15",04:00:00
"5497",2012-06-15 04:30:11,1246.2,3307.28,2733.03,3979.23,-574.25,49.66,2012-06-15 04:30:11,2012-06-15,"2012","06","15",04:30:00
"5498",2012-06-15 05:00:12,1244.07,3327.44,2664.08,3908.15,-663.36,49.675,2012-06-15 05:00:12,2012-06-15,"2012","06","15",05:00:00
"5499",2012-06-15 05:30:11,1246.3,3069.07,2528.8,3775.1,-540.27,49.651,2012-06-15 05:30:11,2012-06-15,"2012","06","15",05:30:00
"5500",2012-06-15 06:00:12,1234.15,3024.83,2478.57,3712.72,-546.26,49.968,2012-06-15 06:00:12,2012-06-15,"2012","06","15",06:00:00
"5501",2012-06-15 06:30:11,1210.85,3336.62,2391.86,3602.71,-944.76,49.866,2012-06-15 06:30:11,2012-06-15,"2012","06","15",06:30:00
"5502",2012-06-15 07:00:12,1245.36,3236.72,2353.2,3598.56,-883.52,50.017,2012-06-15 07:00:12,2012-06-15,"2012","06","15",07:00:00
"5503",2012-06-15 07:30:12,1190.63,3283.81,2411.06,3601.69,-872.75,50.007,2012-06-15 07:30:12,2012-06-15,"2012","06","15",07:30:00
"5504",2012-06-15 08:00:12,1138.79,3277.91,2404.88,3543.67,-873.03,49.954,2012-06-15 08:00:12,2012-06-15,"2012","06","15",08:00:00
"5505",2012-06-15 08:30:11,1143.5,3310.82,2503.4,3646.9,-807.42,49.929,2012-06-15 08:30:11,2012-06-15,"2012","06","15",08:30:00
"5506",2012-06-15 09:00:12,1176.73,3389.78,2542.07,3718.8,-847.71,50.076,2012-06-15 09:00:12,2012-06-15,"2012","06","15",09:00:00
"5507",2012-06-15 09:30:11,1196.72,3358.63,2864.25,4060.97,-494.38,49.822,2012-06-15 09:30:11,2012-06-15,"2012","06","15",09:30:00
"5508",2012-06-15 10:00:12,1182.02,3420.38,3075.61,4257.63,-344.77,49.66,2012-06-15 10:00:12,2012-06-15,"2012","06","15",10:00:00
"5509",2012-06-15 10:30:11,1191.66,3670.32,3278.33,4469.99,-391.99,49.895,2012-06-15 10:30:11,2012-06-15,"2012","06","15",10:30:00
"5510",2012-06-15 11:00:12,1199.46,3543.97,3344.38,4543.84,-199.59,49.651,2012-06-15 11:00:12,2012-06-15,"2012","06","15",11:00:00
"5511",2012-06-15 11:30:11,1226.75,3487.1,3584.93,4811.68,97.83,50.066,2012-06-15 11:30:11,2012-06-15,"2012","06","15",11:30:00
"5512",2012-06-15 12:00:12,1211.98,3617.57,3584.09,4796.07,-33.48,49.924,2012-06-15 12:00:12,2012-06-15,"2012","06","15",12:00:00
"5513",2012-06-15 12:30:11,1196.88,3680.87,3612.3,4809.18,-68.57,49.7,2012-06-15 12:30:11,2012-06-15,"2012","06","15",12:30:00
"5514",2012-06-15 13:00:12,1175.88,3667.84,3593.01,4768.89,-74.83,49.841,2012-06-15 13:00:12,2012-06-15,"2012","06","15",13:00:00
"5515",2012-06-15 13:30:11,1170.51,3672.76,3567.91,4738.42,-104.85,49.773,2012-06-15 13:30:11,2012-06-15,"2012","06","15",13:30:00
"5516",2012-06-15 14:00:13,1174.01,3700.12,3821.63,4995.64,121.51,49.866,2012-06-15 14:00:13,2012-06-15,"2012","06","15",14:00:00
"5517",2012-06-15 14:30:11,1205.77,3729.71,4021.29,5227.06,291.58,49.768,2012-06-15 14:30:11,2012-06-15,"2012","06","15",14:30:00
"5518",2012-06-15 15:00:13,1186.2,3772.97,3887.59,5073.79,114.62,49.773,2012-06-15 15:00:13,2012-06-15,"2012","06","15",15:00:00
"5519",2012-06-15 15:30:34,1181.57,3821.82,3851.59,5033.16,29.77,49.651,2012-06-15 15:30:34,2012-06-15,"2012","06","15",15:31:00
"5520",2012-06-15 16:00:35,1179.58,3812.59,3985.11,5164.69,172.52,49.978,2012-06-15 16:00:35,2012-06-15,"2012","06","15",16:01:00
"5521",2012-06-15 16:30:34,1181.98,3680.33,3849.3,5031.28,168.97,49.871,2012-06-15 16:30:34,2012-06-15,"2012","06","15",16:31:00
"5522",2012-06-15 17:00:35,1187.7,3617.72,3746.83,4934.53,129.11,49.905,2012-06-15 17:00:35,2012-06-15,"2012","06","15",17:01:00
"5523",2012-06-15 17:30:34,1175.49,3479.87,3606.17,4781.66,126.3,50.056,2012-06-15 17:30:34,2012-06-15,"2012","06","15",17:31:00
"5524",2012-06-15 18:00:35,1155.12,3485.04,3466.76,4621.88,-18.28,50.266,2012-06-15 18:00:35,2012-06-15,"2012","06","15",18:01:00
"5525",2012-06-15 18:30:34,1167.11,3331.88,3276.65,4443.76,-55.23,49.802,2012-06-15 18:30:34,2012-06-15,"2012","06","15",18:31:00
"5526",2012-06-15 19:00:35,1183.45,3397.23,3196.05,4379.5,-201.18,50.032,2012-06-15 19:00:35,2012-06-15,"2012","06","15",19:01:00
"5527",2012-06-15 19:30:34,1199.41,3401.09,3159.8,4359.21,-241.29,49.436,2012-06-15 19:30:34,2012-06-15,"2012","06","15",19:31:00
"5528",2012-06-15 20:00:35,1201.7,3429.14,3329.59,4531.29,-99.55,49.944,2012-06-15 20:00:35,2012-06-15,"2012","06","15",20:01:00
"5529",2012-06-15 20:30:34,1218.88,3373.97,3250.46,4469.34,-123.51,49.553,2012-06-15 20:30:34,2012-06-15,"2012","06","15",20:31:00
"5530",2012-06-15 21:00:35,1210.04,3367.52,3217.09,4427.13,-150.43,49.362,2012-06-15 21:00:35,2012-06-15,"2012","06","15",21:01:00
"5531",2012-06-15 21:30:34,1214.93,3475.87,3331.65,4546.58,-144.22,49.773,2012-06-15 21:30:34,2012-06-15,"2012","06","15",21:31:00
"5532",2012-06-15 22:00:35,1222.69,3507.85,3485.51,4708.2,-22.34,49.968,2012-06-15 22:00:35,2012-06-15,"2012","06","15",22:01:00
"5533",2012-06-15 22:30:34,1218.78,3687.32,3553.8,4772.58,-133.52,49.587,2012-06-15 22:30:34,2012-06-15,"2012","06","15",22:31:00
"5534",2012-06-15 23:00:35,1219.66,3707.07,3621.08,4840.74,-85.99,49.709,2012-06-15 23:00:35,2012-06-15,"2012","06","15",23:01:00
"5535",2012-06-15 23:30:34,1204.2,3697.98,3562.32,4766.52,-135.66,49.26,2012-06-15 23:30:34,2012-06-15,"2012","06","15",23:31:00
"5536",2012-06-16 00:00:35,1213.97,3688.63,3555.61,4769.58,-133.02,49.485,2012-06-16 00:00:35,2012-06-16,"2012","06","16",00:01:00
"5537",2012-06-16 00:30:34,1203.8,3657.8,3528.18,4731.98,-129.62,49.577,2012-06-16 00:30:34,2012-06-16,"2012","06","16",00:31:00
"5538",2012-06-16 01:00:37,1203.7,3655.78,3446.92,4650.62,-208.86,49.685,2012-06-16 01:00:37,2012-06-16,"2012","06","16",01:01:00
"5539",2012-06-16 01:30:34,1190.54,3578.64,3402.67,4593.21,-175.97,49.621,2012-06-16 01:30:34,2012-06-16,"2012","06","16",01:31:00
"5540",2012-06-16 02:00:35,1225.36,3577.48,3294.13,4519.49,-283.35,49.724,2012-06-16 02:00:35,2012-06-16,"2012","06","16",02:01:00
"5541",2012-06-16 02:30:34,1219.48,3387.51,3233.19,4452.67,-154.32,49.773,2012-06-16 02:30:34,2012-06-16,"2012","06","16",02:31:00
"5542",2012-06-16 03:00:35,1219.39,3353.78,3134.13,4353.52,-219.65,49.744,2012-06-16 03:00:35,2012-06-16,"2012","06","16",03:01:00
"5543",2012-06-16 03:30:34,1221.69,3323.23,3054.72,4276.41,-268.51,49.7,2012-06-16 03:30:34,2012-06-16,"2012","06","16",03:31:00
"5544",2012-06-16 04:00:35,1228.22,3248.31,2990.04,4218.26,-258.27,49.822,2012-06-16 04:00:35,2012-06-16,"2012","06","16",04:01:00
"5545",2012-06-16 04:30:34,1215.86,3079.2,2857.45,4073.31,-221.75,49.856,2012-06-16 04:30:34,2012-06-16,"2012","06","16",04:31:00
"5546",2012-06-16 05:00:35,1228.75,3068.77,2821.23,4049.98,-247.54,49.695,2012-06-16 05:00:35,2012-06-16,"2012","06","16",05:01:00
"5547",2012-06-16 05:30:34,1219.39,3066.44,2707.65,3927.04,-358.79,49.695,2012-06-16 05:30:34,2012-06-16,"2012","06","16",05:31:00
"5548",2012-06-16 06:00:35,1228.83,3069.71,2594.3,3823.13,-475.41,49.822,2012-06-16 06:00:35,2012-06-16,"2012","06","16",06:01:00
"5549",2012-06-16 06:30:34,1225.43,3266.61,2518.38,3743.81,-748.23,49.744,2012-06-16 06:30:34,2012-06-16,"2012","06","16",06:31:00
"5550",2012-06-16 07:00:35,1217.89,3218.34,2453.57,3671.46,-764.77,49.724,2012-06-16 07:00:35,2012-06-16,"2012","06","16",07:01:00
"5551",2012-06-16 07:30:34,1194.94,3200.49,2434.53,3629.47,-765.96,49.768,2012-06-16 07:30:34,2012-06-16,"2012","06","16",07:31:00
"5552",2012-06-16 08:00:35,1192.56,3191.8,2409.61,3602.17,-782.19,50.017,2012-06-16 08:00:35,2012-06-16,"2012","06","16",08:01:00
"5553",2012-06-16 08:30:34,1195.86,3166.81,2457.7,3653.56,-709.11,50.027,2012-06-16 08:30:34,2012-06-16,"2012","06","16",08:31:00
"5554",2012-06-16 09:00:35,1193.49,3338.26,2452.81,3646.3,-885.45,50.115,2012-06-16 09:00:35,2012-06-16,"2012","06","16",09:01:00
"5555",2012-06-16 09:30:34,1026.09,3529.67,2865.14,3891.23,-664.53,49.944,2012-06-16 09:30:34,2012-06-16,"2012","06","16",09:31:00
"5556",2012-06-16 10:00:35,1024.95,3571.97,3092.05,4117,-479.92,50.09,2012-06-16 10:00:35,2012-06-16,"2012","06","16",10:01:00
"5557",2012-06-16 10:30:34,1039.89,3681.79,3039.91,4079.8,-641.88,49.807,2012-06-16 10:30:34,2012-06-16,"2012","06","16",10:31:00
"5558",2012-06-16 11:00:35,1034.74,3682.38,3236.29,4271.03,-446.09,49.695,2012-06-16 11:00:35,2012-06-16,"2012","06","16",11:01:00
"5559",2012-06-16 11:30:34,1049.99,3590.39,3348.18,4398.17,-242.21,49.802,2012-06-16 11:30:34,2012-06-16,"2012","06","16",11:31:00
"5560",2012-06-16 12:00:35,1049.38,3602.48,3381.02,4430.4,-221.46,49.758,2012-06-16 12:00:35,2012-06-16,"2012","06","16",12:01:00
"5561",2012-06-16 12:30:34,1032.56,3617.66,3398.44,4431,-219.22,49.695,2012-06-16 12:30:34,2012-06-16,"2012","06","16",12:31:00
"5562",2012-06-16 13:00:35,1040.79,3606.36,3523.76,4564.55,-82.6,50.066,2012-06-16 13:00:35,2012-06-16,"2012","06","16",13:01:00
"5563",2012-06-16 13:30:34,1050.68,3648.76,3591.33,4642.01,-57.43,49.758,2012-06-16 13:30:34,2012-06-16,"2012","06","16",13:31:00
"5564",2012-06-16 14:00:35,1131.53,3655.73,3697.62,4829.15,41.89,49.621,2012-06-16 14:00:35,2012-06-16,"2012","06","16",14:01:00
"5565",2012-06-16 14:30:34,1184.98,3764.82,3700.75,4885.73,-64.07,49.651,2012-06-16 14:30:34,2012-06-16,"2012","06","16",14:31:00
"5566",2012-06-16 15:00:37,1167.16,3764.82,3819.26,4986.42,54.44,49.949,2012-06-16 15:00:37,2012-06-16,"2012","06","16",15:01:00
"5567",2012-06-16 15:30:34,1154.02,3794.32,3758.05,4912.07,-36.27,49.7,2012-06-16 15:30:34,2012-06-16,"2012","06","16",15:31:00
"5568",2012-06-16 16:00:35,1152.28,3794.32,3803.03,4955.31,8.71,49.851,2012-06-16 16:00:35,2012-06-16,"2012","06","16",16:01:00
"5569",2012-06-16 16:30:34,1160.02,3817.97,3679.98,4840,-137.99,49.817,2012-06-16 16:30:34,2012-06-16,"2012","06","16",16:31:00
"5570",2012-06-16 17:00:35,1152.13,3785.84,3542.33,4694.46,-243.51,49.973,2012-06-16 17:00:35,2012-06-16,"2012","06","16",17:01:00
"5571",2012-06-16 17:30:34,1166.59,3676.65,3381.3,4547.89,-295.35,50.125,2012-06-16 17:30:34,2012-06-16,"2012","06","16",17:31:00
"5572",2012-06-16 18:00:35,1156.97,3679.67,3269.26,4426.23,-410.41,50.169,2012-06-16 18:00:35,2012-06-16,"2012","06","16",18:01:00
"5573",2012-06-16 18:30:34,1163.25,3384,3058.29,4221.54,-325.71,49.856,2012-06-16 18:30:34,2012-06-16,"2012","06","16",18:31:00
"5574",2012-06-16 19:00:35,1176.66,3412.87,3021.09,4197.75,-391.78,49.949,2012-06-16 19:00:35,2012-06-16,"2012","06","16",19:01:00
"5575",2012-06-16 19:30:34,1168.14,3459.66,3027.16,4195.3,-432.5,49.822,2012-06-16 19:30:34,2012-06-16,"2012","06","16",19:31:00
"5576",2012-06-16 20:00:35,1215.48,3341.48,3108.3,4323.78,-233.18,50.042,2012-06-16 20:00:35,2012-06-16,"2012","06","16",20:01:00
"5577",2012-06-16 21:00:35,1187.52,3372.85,3163.21,4350.73,-209.64,49.915,2012-06-16 21:00:35,2012-06-16,"2012","06","16",21:01:00
"5578",2012-06-16 21:30:34,1195.03,3384.15,3248.91,4443.94,-135.24,49.993,2012-06-16 21:30:34,2012-06-16,"2012","06","16",21:31:00
"5579",2012-06-16 22:00:37,1160.82,3399.45,3396.29,4557.11,-3.16,49.783,2012-06-16 22:00:37,2012-06-16,"2012","06","16",22:01:00
"5580",2012-06-16 22:30:34,1192.26,3541.21,3514.07,4706.33,-27.14,49.548,2012-06-16 22:30:34,2012-06-16,"2012","06","16",22:31:00
"5581",2012-06-16 23:00:37,1167.08,3603.88,3613.58,4780.66,9.7,49.465,2012-06-16 23:00:37,2012-06-16,"2012","06","16",23:01:00
"5582",2012-06-16 23:30:34,1204.21,3623.68,3582.82,4787.03,-40.86,49.587,2012-06-16 23:30:34,2012-06-16,"2012","06","16",23:31:00
"5583",2012-06-17 00:00:35,1209.63,3613.81,3479.86,4689.49,-133.95,49.675,2012-06-17 00:00:35,2012-06-17,"2012","06","17",00:01:00
"5584",2012-06-17 00:30:34,1232.04,3664.77,3378.14,4610.18,-286.63,49.621,2012-06-17 00:30:34,2012-06-17,"2012","06","17",00:31:00
"5585",2012-06-17 01:00:35,1241.35,3643,3376.01,4617.36,-266.99,49.988,2012-06-17 01:00:35,2012-06-17,"2012","06","17",01:01:00
"5586",2012-06-17 01:30:34,1196.16,3633.13,3341.89,4538.05,-291.24,49.778,2012-06-17 01:30:34,2012-06-17,"2012","06","17",01:31:00
"5587",2012-06-17 02:00:35,1218.86,3609.34,3238.99,4457.85,-370.35,49.831,2012-06-17 02:00:35,2012-06-17,"2012","06","17",02:01:00
"5588",2012-06-17 02:30:34,1215.36,3301.06,3198.89,4414.25,-102.17,49.9,2012-06-17 02:30:34,2012-06-17,"2012","06","17",02:31:00
"5589",2012-06-17 03:00:35,1229.26,3269.23,3140.98,4370.24,-128.25,50.056,2012-06-17 03:00:35,2012-06-17,"2012","06","17",03:01:00
"5590",2012-06-17 03:30:34,1214.89,3223.91,3083.45,4298.34,-140.46,49.939,2012-06-17 03:30:34,2012-06-17,"2012","06","17",03:31:00
"5591",2012-06-17 04:00:35,1199.51,3206.88,3048.73,4248.24,-158.15,50.046,2012-06-17 04:00:35,2012-06-17,"2012","06","17",04:01:00
"5592",2012-06-17 04:30:34,1222.21,3177.06,2922.6,4144.81,-254.46,49.822,2012-06-17 04:30:34,2012-06-17,"2012","06","17",04:31:00
"5593",2012-06-17 05:00:35,1252,3175.12,2832.57,4084.57,-342.55,49.988,2012-06-17 05:00:35,2012-06-17,"2012","06","17",05:01:00
"5594",2012-06-17 05:30:34,1241.96,3140.91,2682.72,3924.68,-458.19,49.753,2012-06-17 05:30:34,2012-06-17,"2012","06","17",05:31:00
"5595",2012-06-17 06:00:35,1248.88,3097.48,2624.3,3873.18,-473.18,50.222,2012-06-17 06:00:35,2012-06-17,"2012","06","17",06:01:00
"5596",2012-06-17 06:30:34,1190.06,3338.81,2618.52,3808.58,-720.29,49.939,2012-06-17 06:30:34,2012-06-17,"2012","06","17",06:31:00
"5597",2012-06-17 07:00:35,1188.54,3336.69,2408.13,3596.67,-928.56,50.1,2012-06-17 07:00:35,2012-06-17,"2012","06","17",07:01:00
"5598",2012-06-17 07:30:34,1167.25,3316.2,2526.66,3693.91,-789.54,50.188,2012-06-17 07:30:34,2012-06-17,"2012","06","17",07:31:00
"5599",2012-06-17 08:00:37,1118.23,3331.83,2514.57,3632.8,-817.26,50.242,2012-06-17 08:00:37,2012-06-17,"2012","06","17",08:01:00
"5600",2012-06-17 08:30:34,1115.72,3325.17,2491.2,3606.92,-833.97,50.227,2012-06-17 08:30:34,2012-06-17,"2012","06","17",08:31:00
"5601",2012-06-17 09:00:35,1143.79,3352.82,2427.99,3571.78,-924.83,50.139,2012-06-17 09:00:35,2012-06-17,"2012","06","17",09:01:00
"5602",2012-06-17 09:30:34,1142.74,3156.96,2484.66,3627.4,-672.3,49.988,2012-06-17 09:30:34,2012-06-17,"2012","06","17",09:31:00
"5603",2012-06-17 10:00:35,1141.56,3160.36,2617.07,3758.63,-543.29,49.949,2012-06-17 10:00:35,2012-06-17,"2012","06","17",10:01:00
"5604",2012-06-17 10:30:34,1130.53,3259.36,2723.42,3853.95,-535.94,49.973,2012-06-17 10:30:34,2012-06-17,"2012","06","17",10:31:00
"5605",2012-06-17 11:00:35,1129.96,3259.47,2809.27,3939.23,-450.2,49.768,2012-06-17 11:00:35,2012-06-17,"2012","06","17",11:01:00
"5606",2012-06-17 11:30:34,1134.68,3308.84,2897.68,4032.36,-411.16,49.778,2012-06-17 11:30:34,2012-06-17,"2012","06","17",11:31:00
"5607",2012-06-17 12:00:35,1134.65,3308.84,2985.16,4119.81,-323.68,50.056,2012-06-17 12:00:35,2012-06-17,"2012","06","17",12:01:00
"5608",2012-06-17 12:30:34,1138.49,3307.78,3120.57,4259.06,-187.21,49.954,2012-06-17 12:30:34,2012-06-17,"2012","06","17",12:31:00
"5609",2012-06-17 13:00:35,1157.13,3299.77,3129.96,4287.09,-169.81,49.929,2012-06-17 13:00:35,2012-06-17,"2012","06","17",13:01:00
"5610",2012-06-17 13:30:34,1154.59,3413.55,3196.45,4351.04,-217.1,50.056,2012-06-17 13:30:34,2012-06-17,"2012","06","17",13:31:00
"5611",2012-06-17 14:00:35,1161.02,3512.32,3208.02,4369.04,-304.3,49.954,2012-06-17 14:00:35,2012-06-17,"2012","06","17",14:01:00
"5612",2012-06-17 14:30:34,1159.38,3512.43,3321.69,4481.07,-190.74,50.017,2012-06-17 14:30:34,2012-06-17,"2012","06","17",14:31:00
"5613",2012-06-17 15:00:37,1164.02,3519.1,3172.79,4336.81,-346.31,50.081,2012-06-17 15:00:37,2012-06-17,"2012","06","17",15:01:00
"5614",2012-06-17 15:30:34,1166.67,3531.73,3318.24,4484.91,-213.49,50.169,2012-06-17 15:30:34,2012-06-17,"2012","06","17",15:31:00
"5615",2012-06-17 16:00:35,1147.49,3551.48,3338.76,4486.25,-212.72,50.164,2012-06-17 16:00:35,2012-06-17,"2012","06","17",16:01:00
"5616",2012-06-17 16:30:34,1147.13,3556.1,3327.68,4474.81,-228.42,49.919,2012-06-17 16:30:34,2012-06-17,"2012","06","17",16:31:00
"5617",2012-06-17 17:00:35,1153.99,3503.71,3311.06,4465.05,-192.65,50.095,2012-06-17 17:00:35,2012-06-17,"2012","06","17",17:01:00
"5618",2012-06-17 17:30:34,1156.68,3515.16,3265.79,4422.47,-249.37,50.149,2012-06-17 17:30:34,2012-06-17,"2012","06","17",17:31:00
"5619",2012-06-17 18:00:35,1146.78,3514.54,3073.1,4219.88,-441.44,50.32,2012-06-17 18:00:35,2012-06-17,"2012","06","17",18:01:00
"5620",2012-06-17 18:30:34,1140.91,3333.02,2904.49,4045.4,-428.53,50.017,2012-06-17 18:30:34,2012-06-17,"2012","06","17",18:31:00
"5621",2012-06-17 19:00:35,1154.46,3337.03,2846.56,4001.02,-490.47,49.929,2012-06-17 19:00:35,2012-06-17,"2012","06","17",19:01:00
"5622",2012-06-17 19:30:34,1157.6,3354.77,2911.46,4069.06,-443.31,49.998,2012-06-17 19:30:34,2012-06-17,"2012","06","17",19:31:00
"5623",2012-06-17 20:00:35,1166.9,3374.72,3052.66,4219.56,-322.06,49.831,2012-06-17 20:00:35,2012-06-17,"2012","06","17",20:01:00
"5624",2012-06-17 21:00:35,1158.22,3488.2,3240.94,4399.16,-247.26,50.002,2012-06-17 21:00:35,2012-06-17,"2012","06","17",21:01:00
"5625",2012-06-17 21:30:34,1169.98,3667.02,3312.52,4482.5,-354.5,49.929,2012-06-17 21:30:34,2012-06-17,"2012","06","17",21:31:00
"5626",2012-06-17 22:00:35,1153.52,3694.76,3427.72,4581.24,-267.04,49.817,2012-06-17 22:00:35,2012-06-17,"2012","06","17",22:01:00
"5627",2012-06-17 22:30:34,1186.94,3644.26,3533.36,4720.3,-110.9,49.915,2012-06-17 22:30:34,2012-06-17,"2012","06","17",22:31:00
"5628",2012-06-17 23:00:35,1168.66,3664.01,3576.09,4744.75,-87.92,49.866,2012-06-17 23:00:35,2012-06-17,"2012","06","17",23:01:00
"5629",2012-06-17 23:30:34,1176.36,3656.62,3603.26,4779.62,-53.36,49.582,2012-06-17 23:30:34,2012-06-17,"2012","06","17",23:31:00
"5630",2012-06-18 00:00:35,1158.44,3636.88,3552.77,4711.21,-84.11,49.905,2012-06-18 00:00:35,2012-06-18,"2012","06","18",00:01:00
"5631",2012-06-18 00:30:34,1106.17,3620.73,3525.03,4631.2,-95.7,50.002,2012-06-18 00:30:34,2012-06-18,"2012","06","18",00:31:00
"5632",2012-06-18 01:00:35,1178.81,3586.25,3415.83,4594.64,-170.42,49.871,2012-06-18 01:00:35,2012-06-18,"2012","06","18",01:01:00
"5633",2012-06-18 01:30:34,1174.67,3571.45,3372.29,4546.96,-199.16,49.939,2012-06-18 01:30:34,2012-06-18,"2012","06","18",01:31:00
"5634",2012-06-18 02:00:35,1174.43,3561.7,3362.99,4537.42,-198.71,49.851,2012-06-18 02:00:35,2012-06-18,"2012","06","18",02:01:00
"5635",2012-06-18 02:30:34,1155.34,3485.9,3321.73,4477.07,-164.17,49.783,2012-06-18 02:30:34,2012-06-18,"2012","06","18",02:31:00
"5636",2012-06-18 03:00:35,1153.74,3484.52,3303.45,4457.19,-181.07,49.9,2012-06-18 03:00:35,2012-06-18,"2012","06","18",03:01:00
"5637",2012-06-18 03:30:34,1156.01,3268.8,3264.38,4420.39,-4.42,49.988,2012-06-18 03:30:34,2012-06-18,"2012","06","18",03:31:00
"5638",2012-06-18 04:00:35,1142.89,3268.8,3202.62,4345.51,-66.18,49.998,2012-06-18 04:00:35,2012-06-18,"2012","06","18",04:01:00
"5639",2012-06-18 04:30:34,1133.66,3251.64,3132.78,4266.44,-118.86,50.002,2012-06-18 04:30:34,2012-06-18,"2012","06","18",04:31:00
"5640",2012-06-18 05:00:35,1140.54,3231.39,3055.75,4196.29,-175.64,50.032,2012-06-18 05:00:35,2012-06-18,"2012","06","18",05:01:00
"5641",2012-06-18 05:30:34,1136.93,3211.91,2946.65,4083.58,-265.26,49.954,2012-06-18 05:30:34,2012-06-18,"2012","06","18",05:31:00
"5642",2012-06-18 06:00:35,1129.91,3204.92,2871.33,4001.24,-333.59,50.222,2012-06-18 06:00:35,2012-06-18,"2012","06","18",06:01:00
"5643",2012-06-18 06:30:34,1131,3282.57,2856.16,3987.16,-426.41,50.139,2012-06-18 06:30:34,2012-06-18,"2012","06","18",06:31:00
"5644",2012-06-18 07:00:35,1093.24,3282.83,2806.02,3899.26,-476.81,50.213,2012-06-18 07:00:35,2012-06-18,"2012","06","18",07:01:00
"5645",2012-06-18 07:30:34,1105.86,3300.39,2626.22,3732.08,-674.17,50.276,2012-06-18 07:30:34,2012-06-18,"2012","06","18",07:31:00
"5646",2012-06-18 08:00:35,1117.95,3309.86,2442.28,3560.23,-867.58,50.413,2012-06-18 08:00:35,2012-06-18,"2012","06","18",08:01:00
"5647",2012-06-18 08:30:34,1110.06,3319.73,2483.94,3594,-835.79,50.203,2012-06-18 08:30:34,2012-06-18,"2012","06","18",08:31:00
"5648",2012-06-18 09:00:37,1133.3,3195.12,2577.77,3711.07,-617.35,50.129,2012-06-18 09:00:37,2012-06-18,"2012","06","18",09:01:00
"5649",2012-06-18 09:30:34,1113.33,3050.02,2787.37,3900.7,-262.65,49.88,2012-06-18 09:30:34,2012-06-18,"2012","06","18",09:31:00
"5650",2012-06-18 10:00:37,1142.9,3113.78,2986.24,4129.14,-127.54,50.198,2012-06-18 10:00:37,2012-06-18,"2012","06","18",10:01:00
"5651",2012-06-18 10:30:34,1153.69,3281.28,3078.69,4232.38,-202.59,49.734,2012-06-18 10:30:34,2012-06-18,"2012","06","18",10:31:00
"5652",2012-06-18 11:00:35,1161.46,3413.89,3170.21,4331.67,-243.68,49.841,2012-06-18 11:00:35,2012-06-18,"2012","06","18",11:01:00
"5653",2012-06-18 11:30:34,1156.49,3551.39,3272.17,4428.66,-279.22,49.724,2012-06-18 11:30:34,2012-06-18,"2012","06","18",11:31:00
"5654",2012-06-18 12:00:35,1161.44,3554.84,3277.27,4438.71,-277.57,49.602,2012-06-18 12:00:35,2012-06-18,"2012","06","18",12:01:00
