"city","YR","M","D","HR","MW"
"Amman",2014,4,16,8,906.72
"Amman",2014,4,17,8,877.44
"Amman",2014,4,18,8,691.68
"Amman",2014,4,19,8,796.8
"Amman",2014,4,20,8,892.8
"Amman",2014,4,21,8,890.88
"Amman",2014,4,22,8,895.68
"Amman",2014,4,23,8,884.16
"Amman",2014,4,24,8,920.16
"Amman",2014,4,25,8,728.16
"Amman",2014,4,26,8,838.08
"Amman",2014,4,27,8,911.04
"Amman",2014,4,28,8,897.6
"Amman",2014,4,29,8,885.6
"Amman",2014,4,30,8,898.08
"Amman",2014,5,1,8,738
"Amman",2014,5,2,8,694
"Amman",2014,5,3,8,763.5
"Amman",2014,5,4,8,877
"Amman",2014,5,5,8,907
"Amman",2014,5,6,8,923.5
"Amman",2014,5,7,8,903
"Amman",2014,5,8,8,817.5
"Amman",2014,5,9,8,654
"Amman",2014,5,10,8,726
"Amman",2014,5,11,8,835
"Amman",2014,5,12,8,839.082049
"Amman",2014,5,13,8,858
"Amman",2014,5,14,8,865
"Amman",2014,5,15,8,870.5
"Amman",2014,5,16,8,702.5
"Amman",2014,5,17,8,773
"Amman",2014,5,18,8,859
"Amman",2014,5,19,8,855
"Amman",2014,5,20,8,863
"Amman",2014,5,21,8,874
"Amman",2014,5,22,8,873
"Amman",2014,5,23,8,716
"Amman",2014,5,24,8,772
"Amman",2014,5,25,8,770.5
"Amman",2014,5,26,8,855.5
"Amman",2014,5,27,8,862
"Amman",2014,5,28,8,880
"Amman",2014,5,29,8,897
"Amman",2014,5,30,8,738
"Amman",2014,5,31,8,872.5
"Amman",2014,6,1,8,943.28
"Amman",2014,6,2,8,908.44
"Amman",2014,6,3,8,921.96
"Amman",2014,6,4,8,933.92
"Amman",2014,6,5,8,990.6
"Amman",2014,6,6,8,783.12
"Amman",2014,6,7,8,882.44
"Amman",2014,6,8,8,929.24
"Amman",2014,6,9,8,931.32
"Amman",2014,6,10,8,937.04
"Amman",2014,6,11,8,937.04
"Amman",2014,6,12,8,931.32
"Amman",2014,6,13,8,769.6
"Amman",2014,6,14,8,878.28
"Amman",2014,6,15,8,925.08
"Amman",2014,6,16,8,940.68
"Amman",2014,6,17,8,935.48
"Amman",2014,6,18,8,939.64
"Amman",2014,6,19,8,947.96
"Amman",2014,6,20,8,823.68
"Amman",2014,6,21,8,919.88
"Amman",2014,6,22,8,933.4
"Amman",2014,6,23,8,955.24
"Amman",2014,6,24,8,969.8
"Amman",2014,6,25,8,977.6
"Amman",2014,6,26,8,978.12
"Amman",2014,6,27,8,842.92
"Amman",2014,6,28,8,1004.12
"Amman",2014,6,29,8,1007.76
"Amman",2014,6,30,8,1034.8
"Amman",2014,7,1,8,1043.28
"Amman",2014,7,2,8,988.2
"Amman",2014,7,3,8,985.5
"Amman",2014,7,4,8,903.42
"Amman",2014,7,5,8,963.9
"Amman",2014,7,6,8,968.22
"Amman",2014,7,7,8,990.9
"Amman",2014,7,8,8,978.48
"Amman",2014,7,9,8,980.64
"Amman",2014,7,10,8,987.66
"Amman",2014,7,11,8,913.53261564
"Amman",2014,7,12,8,967.68
"Amman",2014,7,13,8,1044.9
"Amman",2014,7,14,8,964.44
"Amman",2014,7,15,8,945
"Amman",2014,7,16,8,947.7
"Amman",2014,7,17,8,918
"Amman",2014,7,18,8,841.86
"Amman",2014,7,19,8,899.1
"Amman",2014,7,20,8,933.12
"Amman",2014,7,21,8,920.7
"Amman",2014,7,22,8,919.62
"Amman",2014,7,23,8,947.7
"Amman",2014,7,24,8,947.16
"Amman",2014,7,25,8,869.4
"Amman",2014,7,26,8,883.44
"Amman",2014,7,27,8,925.02
"Amman",2014,7,28,8,908.28
"Amman",2014,7,29,8,907.2
"Amman",2014,7,30,8,834.84
"Amman",2014,7,31,8,861.3
"Amman",2014,8,1,8,844.02
"Amman",2014,8,2,8,946.08
"Amman",2014,8,3,8,1028.7
"Amman",2014,8,4,8,1005.48
"Amman",2014,8,5,8,1035.72
"Amman",2014,8,6,8,1018.98
"Amman",2014,8,7,8,1018.98
"Amman",2014,8,8,8,895.32
"Amman",2014,8,9,8,972.54
"Amman",2014,8,10,8,1017.9
"Amman",2014,8,11,8,1021.14
"Amman",2014,8,12,8,1069.74
"Amman",2014,8,13,8,1056.78
"Amman",2014,8,14,8,1087.02
"Amman",2014,8,15,8,962.28
"Amman",2014,8,16,8,1011.42
"Amman",2014,8,17,8,1054.08
"Amman",2014,8,18,8,1095.12
"Amman",2014,8,19,8,1072.98
"Amman",2014,8,20,8,1084.32
"Amman",2014,8,21,8,1090.26
"Amman",2014,8,22,8,922.32
"Amman",2014,8,23,8,1014.66
"Amman",2014,8,24,8,1123.74
"Amman",2014,8,25,8,1118.88
"Amman",2014,8,26,8,1109.16
"Amman",2014,8,27,8,1096.74
"Amman",2014,8,28,8,1107.54
"Amman",2014,8,29,8,929.34
"Amman",2014,8,30,8,1023.3
"Amman",2014,8,31,8,1145.88
"Amman",2014,9,1,8,1093.56
"Amman",2014,9,2,8,1036.88
"Amman",2014,9,3,8,1003.6
"Amman",2014,9,4,8,989.56
"Amman",2014,9,5,8,845
"Amman",2014,9,6,8,944.32
"Amman",2014,9,7,8,1008.8
"Amman",2014,9,8,8,955.76
"Amman",2014,9,9,8,978.12
"Amman",2014,9,10,8,1008.28
"Amman",2014,9,11,8,1004.12
"Amman",2014,9,12,8,839.8
"Amman",2014,9,13,8,925.08
"Amman",2014,9,14,8,1013.48
"Amman",2014,9,15,8,1003.6
"Amman",2014,9,16,8,974.48
"Amman",2014,9,17,8,1009.32
"Amman",2014,9,18,8,1029.08
"Amman",2014,9,19,8,821.6
"Amman",2014,9,20,8,892.32
"Amman",2014,9,21,8,993.72
"Amman",2014,9,22,8,986.96
"Amman",2014,9,23,8,991.64
"Amman",2014,9,24,8,986.96
"Amman",2014,9,25,8,1001
"Amman",2014,9,26,8,839.28
"Amman",2014,9,27,8,915.2
"Amman",2014,9,28,8,1013.48
"Amman",2014,9,29,8,975.92538368
"Amman",2014,9,30,8,950.56
"Amman",2014,10,1,8,919.24
"Amman",2014,10,2,8,896.7
"Amman",2014,10,3,8,700.21
"Amman",2014,10,4,8,751.66
"Amman",2014,10,5,8,649.74
"Amman",2014,10,6,8,681.1
"Amman",2014,10,7,8,694.33
"Amman",2014,10,8,8,820.26
"Amman",2014,10,9,8,836.92
"Amman",2014,10,10,8,734.02
"Amman",2014,10,11,8,759.99
"Amman",2014,10,12,8,896.33233144
"Amman",2014,10,13,8,861.91
"Amman",2014,10,14,8,887.1463328
"Amman",2014,10,15,8,895.98355287
"Amman",2014,10,16,8,906.99
"Amman",2014,10,17,8,729.61
"Amman",2014,10,18,8,799.19
"Amman",2014,10,19,8,898.66
"Amman",2014,10,20,8,849.17
"Amman",2014,10,21,8,893.76
"Amman",2014,10,22,8,892.78
"Amman",2014,10,23,8,886.41
"Amman",2014,10,24,8,711.48
"Amman",2014,10,25,8,736.96
"Amman",2014,10,26,8,888.86
"Amman",2014,10,27,8,883.47
"Amman",2014,10,28,8,894.25
"Amman",2014,10,29,8,882.98
"Amman",2014,10,30,8,892.29
"Amman",2014,10,31,8,756.07
"Amman",2014,11,1,8,761.28
"Amman",2014,11,2,8,875.52
"Amman",2014,11,3,8,880.8
"Amman",2014,11,4,8,873.12
"Amman",2014,11,5,8,861.12
"Amman",2014,11,6,8,865.92
"Amman",2014,11,7,8,666.72
"Amman",2014,11,8,8,782.88
"Amman",2014,11,9,8,923.04
"Amman",2014,11,10,8,904.32
"Amman",2014,11,11,8,889.92
"Amman",2014,11,12,8,893.76
"Amman",2014,11,13,8,909.6
"Amman",2014,11,14,8,707.04
"Amman",2014,11,15,8,780.48
"Amman",2014,11,16,8,924.48
"Amman",2014,11,17,8,924.96
"Amman",2014,11,18,8,933.6
"Amman",2014,11,19,8,926.4
"Amman",2014,11,20,8,912
"Amman",2014,11,21,8,723.36
"Amman",2014,11,22,8,791.04
"Amman",2014,11,23,8,972
"Amman",2014,11,24,8,958.56
"Amman",2014,11,25,8,963.84
"Amman",2014,11,26,8,973.44
"Amman",2014,11,27,8,974.4
"Amman",2014,11,28,8,732.96
"Amman",2014,11,29,8,840
"Amman",2014,11,30,8,1003.2
"Amman",2014,12,1,8,1051.11
"Amman",2014,12,2,8,1047.54
"Amman",2014,12,3,8,1026.12
"Amman",2014,12,4,8,1013.88
"Amman",2014,12,5,8,714
"Amman",2014,12,6,8,833.85
"Amman",2014,12,7,8,961.35
"Amman",2014,12,8,8,977.67
"Amman",2014,12,9,8,1006.74
"Amman",2014,12,10,8,988.38
"Amman",2014,12,11,8,1021.02
"Amman",2014,12,12,8,787.95
"Amman",2014,12,13,8,840.99
"Amman",2014,12,14,8,1000.62
"Amman",2014,12,15,8,1061.82
"Amman",2014,12,16,8,1082.22
"Amman",2014,12,17,8,1065.9
"Amman",2014,12,18,8,1078.65
"Amman",2014,12,19,8,807.33
"Amman",2014,12,20,8,894.03
"Amman",2014,12,21,8,1043.97
"Amman",2014,12,22,8,1062.33
"Amman",2014,12,23,8,1060.29
"Amman",2014,12,24,8,1077.63
"Amman",2014,12,25,8,884.85
"Amman",2014,12,26,8,817.02
"Amman",2014,12,27,8,951.15
"Amman",2014,12,28,8,1058.25
"Amman",2014,12,29,8,1064.88
"Amman",2014,12,30,8,1067.43
"Amman",2014,12,31,8,1035.81
"Amman",2011,1,1,9,854.28
"Amman",2011,1,2,9,1014.12
"Amman",2011,1,3,9,1047.6
"Amman",2011,1,4,9,1058.4
"Amman",2011,1,5,9,1053
"Amman",2011,1,6,9,1043.28
"Amman",2011,1,7,9,871.02
"Amman",2011,1,8,9,1004.4
"Amman",2011,1,9,9,1054.08
"Amman",2011,1,10,9,1094.58
"Amman",2011,1,11,9,1083.78
"Amman",2011,1,12,9,1055.7
"Amman",2011,1,13,9,1039.5
"Amman",2011,1,14,9,856.98
"Amman",2011,1,15,9,1033.02
"Amman",2011,1,16,9,1061.1
"Amman",2011,1,17,9,1080.54
"Amman",2011,1,18,9,1101.6
"Amman",2011,1,19,9,1036.8
"Amman",2011,1,20,9,1047.6
"Amman",2011,1,21,9,817.02
"Amman",2011,1,22,9,971.46
"Amman",2011,1,23,9,1023.3
"Amman",2011,1,24,9,1007.64
"Amman",2011,1,25,9,999
"Amman",2011,1,26,9,1004.4
"Amman",2011,1,27,9,980.1
"Amman",2011,1,28,9,785.7
"Amman",2011,1,29,9,938.52
"Amman",2011,1,30,9,1012.5
"Amman",2011,1,31,9,982.8
"Amman",2011,2,1,9,958.24
"Amman",2011,2,2,9,950.29
"Amman",2011,2,3,9,954.53
"Amman",2011,2,4,9,773.8
"Amman",2011,2,5,9,916.9
"Amman",2011,2,6,9,1020.25
"Amman",2011,2,7,9,949.76
"Amman",2011,2,8,9,988.45
"Amman",2011,2,9,9,970.96
"Amman",2011,2,10,9,957.18
"Amman",2011,2,11,9,800.83
"Amman",2011,2,12,9,951.35
"Amman",2011,2,13,9,1009.65
"Amman",2011,2,14,9,983.68
"Amman",2011,2,15,9,880.86
"Amman",2011,2,16,9,999.58
"Amman",2011,2,17,9,988.45
"Amman",2011,2,18,9,820.97
"Amman",2011,2,19,9,902.59
"Amman",2011,2,20,9,960.89
"Amman",2011,2,21,9,986.33
"Amman",2011,2,22,9,969.37
"Amman",2011,2,23,9,923.26
"Amman",2011,2,24,9,920.08
"Amman",2011,2,25,9,763.73
"Amman",2011,2,26,9,928.56
"Amman",2011,2,27,9,964.07
"Amman",2011,2,28,9,938.1
"Amman",2011,3,1,9,896
"Amman",2011,3,2,9,905
"Amman",2011,3,3,9,871.5
"Amman",2011,3,4,9,720.5
"Amman",2011,3,5,9,847
"Amman",2011,3,6,9,847
"Amman",2011,3,7,9,881
"Amman",2011,3,8,9,905
"Amman",2011,3,9,9,936.5
"Amman",2011,3,10,9,954.5
"Amman",2011,3,11,9,810
"Amman",2011,3,12,9,898
"Amman",2011,3,13,9,938.5
"Amman",2011,3,14,9,921
"Amman",2011,3,15,9,913
"Amman",2011,3,16,9,902
"Amman",2011,3,17,9,850.5
"Amman",2011,3,18,9,706.5
"Amman",2011,3,19,9,830
"Amman",2011,3,20,9,850
"Amman",2011,3,21,9,833.5
"Amman",2011,3,22,9,843.5
"Amman",2011,3,23,9,906
"Amman",2011,3,24,9,910
"Amman",2011,3,25,9,746.5
"Amman",2011,3,26,9,826.5
"Amman",2011,3,27,9,919.5
"Amman",2011,3,28,9,879.5
"Amman",2011,3,29,9,856
"Amman",2011,3,30,9,859.5
"Amman",2011,3,31,9,836.5
"Amman",2011,4,1,9,633.6
"Amman",2011,4,2,9,743.04
"Amman",2011,4,3,9,795.84
"Amman",2011,4,4,9,820.32
"Amman",2011,4,5,9,849.6
"Amman",2011,4,6,9,862.56
"Amman",2011,4,7,9,850.56
"Amman",2011,4,8,9,682.08
"Amman",2011,4,9,9,782.4
"Amman",2011,4,10,9,863.52
"Amman",2011,4,11,9,837.12
"Amman",2011,4,12,9,848.64
"Amman",2011,4,13,9,873.6
"Amman",2011,4,14,9,846.72
"Amman",2011,4,15,9,658.08
"Amman",2011,4,16,9,770.4
"Amman",2011,4,17,9,820.8
"Amman",2011,4,18,9,811.2
"Amman",2011,4,19,9,829.44
"Amman",2011,4,20,9,824.16
"Amman",2011,4,21,9,792.96
"Amman",2011,4,22,9,665.76
"Amman",2011,4,23,9,798.72
"Amman",2011,4,24,9,840
"Amman",2011,4,25,9,824.64
"Amman",2011,4,26,9,792.48
"Amman",2011,4,27,9,803.52
"Amman",2011,4,28,9,807.36
"Amman",2011,4,29,9,648
"Amman",2011,4,30,9,752.64
"Amman",2011,5,1,9,743.5
"Amman",2011,5,2,9,847.5
"Amman",2011,5,3,9,826
"Amman",2011,5,4,9,837.5
"Amman",2011,5,5,9,831.5
"Amman",2011,5,6,9,725
"Amman",2011,5,7,9,801.5
"Amman",2011,5,8,9,837.5
"Amman",2011,5,9,9,840.5
"Amman",2011,5,10,9,843.5
"Amman",2011,5,11,9,858
"Amman",2011,5,12,9,829
"Amman",2011,5,13,9,666.5
"Amman",2011,5,14,9,814
"Amman",2011,5,15,9,810.5
"Amman",2011,5,16,9,837.5
"Amman",2011,5,17,9,851
"Amman",2011,5,18,9,894
"Amman",2011,5,19,9,867.5
"Amman",2011,5,20,9,692.5
"Amman",2011,5,21,9,832
"Amman",2011,5,22,9,883
"Amman",2011,5,23,9,839.5
"Amman",2011,5,24,9,864.5
"Amman",2011,5,25,9,808.5
"Amman",2011,5,26,9,843.5
"Amman",2011,5,27,9,698
"Amman",2011,5,28,9,837
"Amman",2011,5,29,9,886.5
"Amman",2011,5,30,9,864
"Amman",2011,5,31,9,901.5
"Amman",2011,6,1,9,911.56
"Amman",2011,6,2,9,899.08
"Amman",2011,6,3,9,713.44
"Amman",2011,6,4,9,855.4
"Amman",2011,6,5,9,931.32
"Amman",2011,6,6,9,940.68
"Amman",2011,6,7,9,968.76
"Amman",2011,6,8,9,975
"Amman",2011,6,9,9,967.2
"Amman",2011,6,10,9,769.08
"Amman",2011,6,11,9,912.08
"Amman",2011,6,12,9,947.96
"Amman",2011,6,13,9,947.96
"Amman",2011,6,14,9,955.76
"Amman",2011,6,15,9,959.4
"Amman",2011,6,16,9,964.6
"Amman",2011,6,17,9,765.44
"Amman",2011,6,18,9,909.48
"Amman",2011,6,19,9,958.88
"Amman",2011,6,20,9,976.04
"Amman",2011,6,21,9,951.08
"Amman",2011,6,22,9,997.88
"Amman",2011,6,23,9,1022.84
"Amman",2011,6,24,9,778.44
"Amman",2011,6,25,9,964.6
"Amman",2011,6,26,9,990.6
"Amman",2011,6,27,9,993.72
"Amman",2011,6,28,9,977.08
"Amman",2011,6,29,9,966.16
"Amman",2011,6,30,9,939.12
"Amman",2011,7,1,9,783
"Amman",2011,7,2,9,916.92
"Amman",2011,7,3,9,1028.16
"Amman",2011,7,4,9,1002.24
"Amman",2011,7,5,9,1042.2
"Amman",2011,7,6,9,1060.56
"Amman",2011,7,7,9,1063.26
"Amman",2011,7,8,9,830.52
"Amman",2011,7,9,9,1044.9
"Amman",2011,7,10,9,1121.04
"Amman",2011,7,11,9,1157.22
"Amman",2011,7,12,9,1135.62
"Amman",2011,7,13,9,1118.34
"Amman",2011,7,14,9,1117.8
"Amman",2011,7,15,9,871.02
"Amman",2011,7,16,9,1054.62
"Amman",2011,7,17,9,1081.08
"Amman",2011,7,18,9,1102.68
"Amman",2011,7,19,9,1105.92
"Amman",2011,7,20,9,1109.16
"Amman",2011,7,21,9,1107
"Amman",2011,7,22,9,881.28
"Amman",2011,7,23,9,1011.42
"Amman",2011,7,24,9,1089.72
"Amman",2011,7,25,9,1154.52
"Amman",2011,7,26,9,1163.16
"Amman",2011,7,27,9,1154.52
"Amman",2011,7,28,9,1145.88
"Amman",2011,7,29,9,908.82
"Amman",2011,7,30,9,1131.84
"Amman",2011,7,31,9,1205.28
"Amman",2011,8,1,9,1051.92
"Amman",2011,8,2,9,967.68
"Amman",2011,8,3,9,987.66
"Amman",2011,8,4,9,962.28
"Amman",2011,8,5,9,829.98
"Amman",2011,8,6,9,906.12
"Amman",2011,8,7,9,969.3
"Amman",2011,8,8,9,974.16
"Amman",2011,8,9,9,944.46
"Amman",2011,8,10,9,972
"Amman",2011,8,11,9,972.54
"Amman",2011,8,12,9,816.48
"Amman",2011,8,13,9,900.18
"Amman",2011,8,14,9,953.64
"Amman",2011,8,15,9,952.02
"Amman",2011,8,16,9,988.2
"Amman",2011,8,17,9,974.16
"Amman",2011,8,18,9,954.72
"Amman",2011,8,19,9,809.46
"Amman",2011,8,20,9,925.56
"Amman",2011,8,21,9,1001.16
"Amman",2011,8,22,9,1001.7
"Amman",2011,8,23,9,999.54
"Amman",2011,8,24,9,1025.46
"Amman",2011,8,25,9,980.1
"Amman",2011,8,26,9,821.34
"Amman",2011,8,27,9,898.02
"Amman",2011,8,28,9,949.86
"Amman",2011,8,29,9,926.1
"Amman",2011,8,30,9,838.08
"Amman",2011,8,31,9,724.68
"Amman",2011,9,1,9,707.72
"Amman",2011,9,2,9,690.04
"Amman",2011,9,3,9,852.8
"Amman",2011,9,4,9,951.6
"Amman",2011,9,5,9,977.08
"Amman",2011,9,6,9,1003.08
"Amman",2011,9,7,9,995.8
"Amman",2011,9,8,9,981.76
"Amman",2011,9,9,9,780.52
"Amman",2011,9,10,9,918.32
"Amman",2011,9,11,9,986.96
"Amman",2011,9,12,9,1016.08
"Amman",2011,9,13,9,1021.28
"Amman",2011,9,14,9,973.44
"Amman",2011,9,15,9,982.28
"Amman",2011,9,16,9,763.88
"Amman",2011,9,17,9,933.4
"Amman",2011,9,18,9,1024.92
"Amman",2011,9,19,9,1037.92
"Amman",2011,9,20,9,1027
"Amman",2011,9,21,9,987.48
"Amman",2011,9,22,9,1015.04
"Amman",2011,9,23,9,785.2
"Amman",2011,9,24,9,918.84
"Amman",2011,9,25,9,976.04
"Amman",2011,9,26,9,955.24
"Amman",2011,9,27,9,973.44
"Amman",2011,9,28,9,983.84
"Amman",2011,9,29,9,956.8
"Amman",2011,9,30,9,761.8
"Amman",2011,10,1,9,853.58
"Amman",2011,10,2,9,878.57
"Amman",2011,10,3,9,876.12
"Amman",2011,10,4,9,888.86
"Amman",2011,10,5,9,907.48
"Amman",2011,10,6,9,847.21
"Amman",2011,10,7,9,716.38
"Amman",2011,10,8,9,809.97
"Amman",2011,10,9,9,865.83
"Amman",2011,10,10,9,889.84
"Amman",2011,10,11,9,922.18
"Amman",2011,10,12,9,917.28
"Amman",2011,10,13,9,877.59
"Amman",2011,10,14,9,699.72
"Amman",2011,10,15,9,833
"Amman",2011,10,16,9,876.61
"Amman",2011,10,17,9,888.37
"Amman",2011,10,18,9,865.34
"Amman",2011,10,19,9,874.16
"Amman",2011,10,20,9,828.59
"Amman",2011,10,21,9,672.77
"Amman",2011,10,22,9,789.88
"Amman",2011,10,23,9,841.82
"Amman",2011,10,24,9,862.4
"Amman",2011,10,25,9,859.46
"Amman",2011,10,26,9,860.44
"Amman",2011,10,27,9,797.72
"Amman",2011,10,28,9,745.78
"Amman",2011,10,29,9,805.07
"Amman",2011,10,30,9,854.56
"Amman",2011,10,31,9,850.64
"Amman",2011,11,1,9,834.24
"Amman",2011,11,2,9,863.04
"Amman",2011,11,3,9,839.52
"Amman",2011,11,4,9,705.6
"Amman",2011,11,5,9,667.68
"Amman",2011,11,6,9,717.6
"Amman",2011,11,7,9,641.28
"Amman",2011,11,8,9,659.52
"Amman",2011,11,9,9,681.12
"Amman",2011,11,10,9,722.88
"Amman",2011,11,11,9,667.2
"Amman",2011,11,12,9,781.44
"Amman",2011,11,13,9,820.32
"Amman",2011,11,14,9,867.36
"Amman",2011,11,15,9,854.4
"Amman",2011,11,16,9,926.4
"Amman",2011,11,17,9,876.96
"Amman",2011,11,18,9,736.32
"Amman",2011,11,19,9,879.36
"Amman",2011,11,20,9,894.72
"Amman",2011,11,21,9,907.2
"Amman",2011,11,22,9,910.56
"Amman",2011,11,23,9,885.6
"Amman",2011,11,24,9,912.96
"Amman",2011,11,25,9,739.2
"Amman",2011,11,26,9,829.92
"Amman",2011,11,27,9,934.56
"Amman",2011,11,28,9,964.32
"Amman",2011,11,29,9,936.48
"Amman",2011,11,30,9,947.52
"Amman",2011,12,1,9,987.87
"Amman",2011,12,2,9,885.36
"Amman",2011,12,3,9,972.57
"Amman",2011,12,4,9,1010.82
"Amman",2011,12,5,9,1014.9
"Amman",2011,12,6,9,981.75
"Amman",2011,12,7,9,1006.23
"Amman",2011,12,8,9,999.6
"Amman",2011,12,9,9,835.38
"Amman",2011,12,10,9,964.92
"Amman",2011,12,11,9,1016.43
"Amman",2011,12,12,9,1032.24
"Amman",2011,12,13,9,1028.67
"Amman",2011,12,14,9,1042.44
"Amman",2011,12,15,9,999.09
"Amman",2011,12,16,9,827.22
"Amman",2011,12,17,9,977.67
"Amman",2011,12,18,9,998.07
"Amman",2011,12,19,9,969.51
"Amman",2011,12,20,9,1001.64
"Amman",2011,12,21,9,1006.74
"Amman",2011,12,22,9,961.35
"Amman",2011,12,23,9,843.54
"Amman",2011,12,24,9,947.58
"Amman",2011,12,25,9,902.19
"Amman",2011,12,26,9,1032.75
"Amman",2011,12,27,9,1012.35
"Amman",2011,12,28,9,1029.69
"Amman",2011,12,29,9,1003.17
"Amman",2011,12,30,9,889.95
"Amman",2011,12,31,9,944.52
"Amman",2012,1,1,9,923.4
"Amman",2012,1,2,9,1091.88
"Amman",2012,1,3,9,1110.24
"Amman",2012,1,4,9,1123.74
"Amman",2012,1,5,9,1072.44
"Amman",2012,1,6,9,908.82
"Amman",2012,1,7,9,1036.26
"Amman",2012,1,8,9,1137.24
"Amman",2012,1,9,9,1116.18
"Amman",2012,1,10,9,1121.04
"Amman",2012,1,11,9,1134.54
"Amman",2012,1,12,9,1095.66
"Amman",2012,1,13,9,904.5
"Amman",2012,1,14,9,1020.06
"Amman",2012,1,15,9,1136.7
"Amman",2012,1,16,9,1119.42
"Amman",2012,1,17,9,1118.34
"Amman",2012,1,18,9,1123.2
"Amman",2012,1,19,9,1099.98
"Amman",2012,1,20,9,880.74
"Amman",2012,1,21,9,1068.66
"Amman",2012,1,22,9,1135.08
"Amman",2012,1,23,9,1113.48
"Amman",2012,1,24,9,1124.82
"Amman",2012,1,25,9,1085.4
"Amman",2012,1,26,9,1042.2
"Amman",2012,1,27,9,829.44
"Amman",2012,1,28,9,1020.06
"Amman",2012,1,29,9,1095.66
"Amman",2012,1,30,9,1094.58
"Amman",2012,1,31,9,1034.64
"Amman",2012,2,1,9,1017.6
"Amman",2012,2,2,9,1044.1
"Amman",2012,2,3,9,807.72
"Amman",2012,2,4,9,880.86
"Amman",2012,2,5,9,1062.12
"Amman",2012,2,6,9,1076.96
"Amman",2012,2,7,9,1083.85
"Amman",2012,2,8,9,1093.92
"Amman",2012,2,9,9,1088.62
"Amman",2012,2,10,9,874.5
"Amman",2012,2,11,9,1035.62
"Amman",2012,2,12,9,1106.11
"Amman",2012,2,13,9,1055.23
"Amman",2012,2,14,9,1057.35
"Amman",2012,2,15,9,1052.05
"Amman",2012,2,16,9,1087.03
"Amman",2012,2,17,9,911.6
"Amman",2012,2,18,9,980.5
"Amman",2012,2,19,9,1099.75
"Amman",2012,2,20,9,1091.27
"Amman",2012,2,21,9,1136.85
"Amman",2012,2,22,9,1103.46
"Amman",2012,2,23,9,1082.26
"Amman",2012,2,24,9,854.89
"Amman",2012,2,25,9,988.98
"Amman",2012,2,26,9,1082.79
"Amman",2012,2,27,9,1054.17
"Amman",2012,2,28,9,1043.57
"Amman",2012,2,29,9,1087.03
"Amman",2012,3,1,9,919.5
"Amman",2012,3,2,9,799.5
"Amman",2012,3,3,9,923
"Amman",2012,3,4,9,1045
"Amman",2012,3,5,9,1015
"Amman",2012,3,6,9,975
"Amman",2012,3,7,9,955.5
"Amman",2012,3,8,9,949.5
"Amman",2012,3,9,9,765.5
"Amman",2012,3,10,9,866.5
"Amman",2012,3,11,9,924
"Amman",2012,3,12,9,888.5
"Amman",2012,3,13,9,891
"Amman",2012,3,14,9,929.5
"Amman",2012,3,15,9,1021.5
"Amman",2012,3,16,9,829
"Amman",2012,3,17,9,973.5
"Amman",2012,3,18,9,1035
"Amman",2012,3,19,9,1034
"Amman",2012,3,20,9,1041
"Amman",2012,3,21,9,974.5
"Amman",2012,3,22,9,929.5
"Amman",2012,3,23,9,814.5
"Amman",2012,3,24,9,908
"Amman",2012,3,25,9,897
"Amman",2012,3,26,9,910.5
"Amman",2012,3,27,9,944
"Amman",2012,3,28,9,947
"Amman",2012,3,29,9,958.5
"Amman",2012,3,30,9,746.5
"Amman",2012,3,31,9,866.5
"Amman",2012,4,1,9,912
"Amman",2012,4,2,9,858.72
"Amman",2012,4,3,9,852.96
"Amman",2012,4,4,9,854.88
"Amman",2012,4,5,9,835.68
"Amman",2012,4,6,9,663.36
"Amman",2012,4,7,9,774.24
"Amman",2012,4,8,9,836.16
"Amman",2012,4,9,9,832.32
"Amman",2012,4,10,9,850.56
"Amman",2012,4,11,9,853.44
"Amman",2012,4,12,9,864
"Amman",2012,4,13,9,708
"Amman",2012,4,14,9,823.2
"Amman",2012,4,15,9,815.52
"Amman",2012,4,16,9,835.2
"Amman",2012,4,17,9,820.8
"Amman",2012,4,18,9,827.04
"Amman",2012,4,19,9,849.12
"Amman",2012,4,20,9,706.56
"Amman",2012,4,21,9,816.96
"Amman",2012,4,22,9,818.4
"Amman",2012,4,23,9,844.32
"Amman",2012,4,24,9,839.52
"Amman",2012,4,25,9,824.16
"Amman",2012,4,26,9,827.04
"Amman",2012,4,27,9,645.6
"Amman",2012,4,28,9,762.72
"Amman",2012,4,29,9,752.16
"Amman",2012,4,30,9,806.88
"Amman",2012,5,1,9,877.5
"Amman",2012,5,2,9,866.5
"Amman",2012,5,3,9,854
"Amman",2012,5,4,9,706.5
"Amman",2012,5,5,9,825
"Amman",2012,5,6,9,858
"Amman",2012,5,7,9,867
"Amman",2012,5,8,9,875.5
"Amman",2012,5,9,9,894
"Amman",2012,5,10,9,882.5
"Amman",2012,5,11,9,729.5
"Amman",2012,5,12,9,833
"Amman",2012,5,13,9,925
"Amman",2012,5,14,9,886.5
"Amman",2012,5,15,9,876
"Amman",2012,5,16,9,869.5
"Amman",2012,5,17,9,897
"Amman",2012,5,18,9,742
"Amman",2012,5,19,9,853
"Amman",2012,5,20,9,873
"Amman",2012,5,21,9,894.5
"Amman",2012,5,22,9,915
"Amman",2012,5,23,9,946
"Amman",2012,5,24,9,920.5
"Amman",2012,5,25,9,736
"Amman",2012,5,26,9,876.5
"Amman",2012,5,27,9,931.5
"Amman",2012,5,28,9,929
"Amman",2012,5,29,9,993.5
"Amman",2012,5,30,9,972
"Amman",2012,5,31,9,961
