"city","YR","M","D","HR","MW"
"Manila",2012,5,14,1,5452
"Manila",2012,5,14,2,5325
"Manila",2012,5,14,3,5161
"Manila",2012,5,14,4,5130
"Manila",2012,5,14,5,5126
"Manila",2012,5,14,6,5064
"Manila",2012,5,14,7,5436
"Manila",2012,5,14,8,6087
"Manila",2012,5,14,9,6863
"Manila",2012,5,14,10,7268
"Manila",2012,5,14,11,7601
"Manila",2012,5,14,12,7444
"Manila",2012,5,14,13,7521
"Manila",2012,5,14,14,7755
"Manila",2012,5,14,15,7656
"Manila",2012,5,14,16,7475
"Manila",2012,5,14,17,7221
"Manila",2012,5,14,18,6874
"Manila",2012,5,14,19,7117
"Manila",2012,5,14,20,7042
"Manila",2012,5,14,21,7019
"Manila",2012,5,14,22,6781
"Manila",2012,5,14,23,6653
"Manila",2012,5,14,24,6193
"Manila",2012,5,15,1,5918
"Manila",2012,5,15,2,5782
"Manila",2012,5,15,3,5503
"Manila",2012,5,15,4,5447
"Manila",2012,5,15,5,5440
"Manila",2012,5,15,6,5344
"Manila",2012,5,15,7,5606
"Manila",2012,5,15,8,6336
"Manila",2012,5,15,9,6914
"Manila",2012,5,15,10,7448
"Manila",2012,5,15,11,7694
"Manila",2012,5,15,12,7522
"Manila",2012,5,15,13,7543
"Manila",2012,5,15,14,7875
"Manila",2012,5,15,15,7726
"Manila",2012,5,15,16,7582
"Manila",2012,5,15,17,7174
"Manila",2012,5,15,18,6885
"Manila",2012,5,15,19,7273
"Manila",2012,5,15,20,7174
"Manila",2012,5,15,21,7190
"Manila",2012,5,15,22,6926
"Manila",2012,5,15,23,6742
"Manila",2012,5,15,24,6290
"Manila",2012,5,16,1,6043
"Manila",2012,5,16,2,5792
"Manila",2012,5,16,3,5595
"Manila",2012,5,16,4,5479
"Manila",2012,5,16,5,5553
"Manila",2012,5,16,6,5378
"Manila",2012,5,16,7,5684
"Manila",2012,5,16,8,6344
"Manila",2012,5,16,9,6885
"Manila",2012,5,16,10,7389
"Manila",2012,5,16,11,7646
"Manila",2012,5,16,12,7482
"Manila",2012,5,16,13,7490
"Manila",2012,5,16,14,7764
"Manila",2012,5,16,15,7624
"Manila",2012,5,16,16,7486
"Manila",2012,5,16,17,7136
"Manila",2012,5,16,18,6824
"Manila",2012,5,16,19,7252
"Manila",2012,5,16,20,7173
"Manila",2012,5,16,21,7256
"Manila",2012,5,16,22,6846
"Manila",2012,5,16,23,6707
"Manila",2012,5,16,24,6349
"Manila",2012,5,17,1,6028
"Manila",2012,5,17,2,5826
"Manila",2012,5,17,3,5697
"Manila",2012,5,17,4,5550
"Manila",2012,5,17,5,5567
"Manila",2012,5,17,6,5403
"Manila",2012,5,17,7,5581
"Manila",2012,5,17,8,6404
"Manila",2012,5,17,9,6926
"Manila",2012,5,17,10,7386
"Manila",2012,5,17,11,7660
"Manila",2012,5,17,12,7475
"Manila",2012,5,17,13,7496
"Manila",2012,5,17,14,7704
"Manila",2012,5,17,15,7568
"Manila",2012,5,17,16,7433
"Manila",2012,5,17,17,7086
"Manila",2012,5,17,18,6824
"Manila",2012,5,17,19,7286
"Manila",2012,5,17,20,7208
"Manila",2012,5,17,21,7249
"Manila",2012,5,17,22,7018
"Manila",2012,5,17,23,6781
"Manila",2012,5,17,24,6410
"Manila",2012,5,18,1,6157
"Manila",2012,5,18,2,5934
"Manila",2012,5,18,3,5706
"Manila",2012,5,18,4,5610
"Manila",2012,5,18,5,5612
"Manila",2012,5,18,6,5447
"Manila",2012,5,18,7,5659
"Manila",2012,5,18,8,6357
"Manila",2012,5,18,9,7005
"Manila",2012,5,18,10,7438
"Manila",2012,5,18,11,7695
"Manila",2012,5,18,12,7514
"Manila",2012,5,18,13,7552
"Manila",2012,5,18,14,7647
"Manila",2012,5,18,15,7435
"Manila",2012,5,18,16,7336
"Manila",2012,5,18,17,7041
"Manila",2012,5,18,18,6746
"Manila",2012,5,18,19,7117
"Manila",2012,5,18,20,7102
"Manila",2012,5,18,21,7073
"Manila",2012,5,18,22,6889
"Manila",2012,5,18,23,6743
"Manila",2012,5,18,24,6309
"Manila",2012,5,19,1,6057
"Manila",2012,5,19,2,5811
"Manila",2012,5,19,3,5665
"Manila",2012,5,19,4,5485
"Manila",2012,5,19,5,5409
"Manila",2012,5,19,6,5225
"Manila",2012,5,19,7,5328
"Manila",2012,5,19,8,5806
"Manila",2012,5,19,9,6234
"Manila",2012,5,19,10,6706
"Manila",2012,5,19,11,6957
"Manila",2012,5,19,12,6853
"Manila",2012,5,19,13,6900
"Manila",2012,5,19,14,7007
"Manila",2012,5,19,15,6842
"Manila",2012,5,19,16,6575
"Manila",2012,5,19,17,6317
"Manila",2012,5,19,18,6291
"Manila",2012,5,19,19,6642
"Manila",2012,5,19,20,6617
"Manila",2012,5,19,21,6739
"Manila",2012,5,19,22,6547
"Manila",2012,5,19,23,6325
"Manila",2012,5,19,24,5962
"Manila",2012,5,20,1,5680
"Manila",2012,5,20,2,5467
"Manila",2012,5,20,3,5355
"Manila",2012,5,20,4,5176
"Manila",2012,5,20,5,5132
"Manila",2012,5,20,6,4887
"Manila",2012,5,20,7,4826
"Manila",2012,5,20,8,5061
"Manila",2012,5,20,9,5460
"Manila",2012,5,20,10,5943
"Manila",2012,5,20,11,6234
"Manila",2012,5,20,12,6205
"Manila",2012,5,20,13,6269
"Manila",2012,5,20,14,6336
"Manila",2012,5,20,15,6228
"Manila",2012,5,20,16,6029
"Manila",2012,5,20,17,5953
"Manila",2012,5,20,18,6167
"Manila",2012,5,20,19,6505
"Manila",2012,5,20,20,6625
"Manila",2012,5,20,21,6412
"Manila",2012,5,20,22,6129
"Manila",2012,5,20,23,5896
"Manila",2012,5,20,24,5619
"Manila",2012,5,21,1,5304
"Manila",2012,5,21,2,5156
"Manila",2012,5,21,3,5075
"Manila",2012,5,21,4,4994
"Manila",2012,5,21,5,5023
"Manila",2012,5,21,6,5027
"Manila",2012,5,21,7,5347
"Manila",2012,5,21,8,6091
"Manila",2012,5,21,9,6917
"Manila",2012,5,21,10,7212
"Manila",2012,5,21,11,7546
"Manila",2012,5,21,12,7399
"Manila",2012,5,21,13,7398
"Manila",2012,5,21,14,7679
"Manila",2012,5,21,15,7528
"Manila",2012,5,21,16,7396
"Manila",2012,5,21,17,7033
"Manila",2012,5,21,18,6818
"Manila",2012,5,21,19,7060
"Manila",2012,5,21,20,6940
"Manila",2012,5,21,21,7005
"Manila",2012,5,21,22,6707
"Manila",2012,5,21,23,6543
"Manila",2012,5,21,24,6110
"Manila",2012,5,22,1,5784
"Manila",2012,5,22,2,5667
"Manila",2012,5,22,3,5421
"Manila",2012,5,22,4,5334
"Manila",2012,5,22,5,5286
"Manila",2012,5,22,6,5224
"Manila",2012,5,22,7,5478
"Manila",2012,5,22,8,6241
"Manila",2012,5,22,9,6832
"Manila",2012,5,22,10,7251
"Manila",2012,5,22,11,7593
"Manila",2012,5,22,12,7456
"Manila",2012,5,22,13,7366
"Manila",2012,5,22,14,7557
"Manila",2012,5,22,15,7387
"Manila",2012,5,22,16,7287
"Manila",2012,5,22,17,6993
"Manila",2012,5,22,18,6771
"Manila",2012,5,22,19,7050
"Manila",2012,5,22,20,7012
"Manila",2012,5,22,21,7028
"Manila",2012,5,22,22,6726
"Manila",2012,5,22,23,6522
"Manila",2012,5,22,24,6134
"Manila",2012,5,23,1,5841
"Manila",2012,5,23,2,5649
"Manila",2012,5,23,3,5448
"Manila",2012,5,23,4,5294
"Manila",2012,5,23,5,5291
"Manila",2012,5,23,6,5203
"Manila",2012,5,23,7,5593
"Manila",2012,5,23,8,6418
"Manila",2012,5,23,9,6900
"Manila",2012,5,23,10,7350
"Manila",2012,5,23,11,7614
"Manila",2012,5,23,12,7432
"Manila",2012,5,23,13,7433
"Manila",2012,5,23,14,7590
"Manila",2012,5,23,15,7473
"Manila",2012,5,23,16,7361
"Manila",2012,5,23,17,6988
"Manila",2012,5,23,18,6783
"Manila",2012,5,23,19,7165
"Manila",2012,5,23,20,7113
"Manila",2012,5,23,21,7165
"Manila",2012,5,23,22,6726
"Manila",2012,5,23,23,6541
"Manila",2012,5,23,24,6221
"Manila",2012,5,24,1,5960
"Manila",2012,5,24,2,5711
"Manila",2012,5,24,3,5552
"Manila",2012,5,24,4,5411
"Manila",2012,5,24,5,5417
"Manila",2012,5,24,6,5262
"Manila",2012,5,24,7,5550
"Manila",2012,5,24,8,6178
"Manila",2012,5,24,9,6750
"Manila",2012,5,24,10,7278
"Manila",2012,5,24,11,7497
"Manila",2012,5,24,12,7371
"Manila",2012,5,24,13,7424
"Manila",2012,5,24,14,7630
"Manila",2012,5,24,15,7509
"Manila",2012,5,24,16,7413
"Manila",2012,5,24,17,7018
"Manila",2012,5,24,18,6616
"Manila",2012,5,24,19,7088
"Manila",2012,5,24,20,7048
"Manila",2012,5,24,21,7066
"Manila",2012,5,24,22,6822
"Manila",2012,5,24,23,6684
"Manila",2012,5,24,24,6305
"Manila",2012,5,25,1,5962
"Manila",2012,5,25,2,5832
"Manila",2012,5,25,3,5643
"Manila",2012,5,25,4,5509
"Manila",2012,5,25,5,5522
"Manila",2012,5,25,6,5386
"Manila",2012,5,25,7,5664
"Manila",2012,5,25,8,6338
"Manila",2012,5,25,9,6931
"Manila",2012,5,25,10,7382
"Manila",2012,5,25,11,7624
"Manila",2012,5,25,12,7427
"Manila",2012,5,25,13,7449
"Manila",2012,5,25,14,7633
"Manila",2012,5,25,15,7519
"Manila",2012,5,25,16,7460
"Manila",2012,5,25,17,7030
"Manila",2012,5,25,18,6691
"Manila",2012,5,25,19,7088
"Manila",2012,5,25,20,7085
"Manila",2012,5,25,21,7157
"Manila",2012,5,25,22,6912
"Manila",2012,5,25,23,6707
"Manila",2012,5,25,24,6318
"Manila",2012,5,26,1,6032
"Manila",2012,5,26,2,5848
"Manila",2012,5,26,3,5633
"Manila",2012,5,26,4,5507
"Manila",2012,5,26,5,5473
"Manila",2012,5,26,6,5231
"Manila",2012,5,26,7,5432
"Manila",2012,5,26,8,5818
"Manila",2012,5,26,9,6229
"Manila",2012,5,26,10,6681
"Manila",2012,5,26,11,6884
"Manila",2012,5,26,12,6781
"Manila",2012,5,26,13,6729
"Manila",2012,5,26,14,6933
"Manila",2012,5,26,15,6751
"Manila",2012,5,26,16,6574
"Manila",2012,5,26,17,6279
"Manila",2012,5,26,18,6130
"Manila",2012,5,26,19,6771
"Manila",2012,5,26,20,6690
"Manila",2012,5,26,21,6937
"Manila",2012,5,26,22,6690
"Manila",2012,5,26,23,6535
"Manila",2012,5,26,24,6203
"Manila",2012,5,27,1,5885
"Manila",2012,5,27,2,5726
"Manila",2012,5,27,3,5546
"Manila",2012,5,27,4,5348
"Manila",2012,5,27,5,5303
"Manila",2012,5,27,6,5010
"Manila",2012,5,27,7,5048
"Manila",2012,5,27,8,5253
"Manila",2012,5,27,9,5654
"Manila",2012,5,27,10,6141
"Manila",2012,5,27,11,6293
"Manila",2012,5,27,12,6307
"Manila",2012,5,27,13,6393
"Manila",2012,5,27,14,6474
"Manila",2012,5,27,15,6272
"Manila",2012,5,27,16,5862
"Manila",2012,5,27,17,5736
"Manila",2012,5,27,18,5855
"Manila",2012,5,27,19,6248
"Manila",2012,5,27,20,6350
"Manila",2012,5,27,21,6405
"Manila",2012,5,27,22,6115
"Manila",2012,5,27,23,6070
"Manila",2012,5,27,24,5742
"Manila",2012,5,28,1,5461
"Manila",2012,5,28,2,5314
"Manila",2012,5,28,4,5024
"Manila",2012,5,28,5,5029
"Manila",2012,5,28,6,5028
"Manila",2012,5,28,7,5370
"Manila",2012,5,28,8,6141
"Manila",2012,5,28,9,6807
"Manila",2012,5,28,10,7263
"Manila",2012,5,28,11,7400
"Manila",2012,5,28,12,7285
"Manila",2012,5,28,13,7320
"Manila",2012,5,28,14,7586
"Manila",2012,5,28,15,7352
"Manila",2012,5,28,16,7274
"Manila",2012,5,28,17,7037
"Manila",2012,5,28,18,6741
"Manila",2012,5,28,19,7095
"Manila",2012,5,28,20,6983
"Manila",2012,5,28,21,7053
"Manila",2012,5,28,22,6695
"Manila",2012,5,28,23,6511
"Manila",2012,5,28,24,6081
"Manila",2012,5,29,1,5786
"Manila",2012,5,29,2,5659
"Manila",2012,5,29,3,5498
"Manila",2012,5,29,4,5331
"Manila",2012,5,29,5,5320
"Manila",2012,5,29,6,5266
"Manila",2012,5,29,7,5565
"Manila",2012,5,29,8,6395
"Manila",2012,5,29,9,6885
"Manila",2012,5,29,10,7262
"Manila",2012,5,29,11,7592
"Manila",2012,5,29,12,7419
"Manila",2012,5,29,13,7390
"Manila",2012,5,29,14,7644
"Manila",2012,5,29,15,7548
"Manila",2012,5,29,16,7548
"Manila",2012,5,29,17,7180
"Manila",2012,5,29,18,6857
"Manila",2012,5,29,19,7178
"Manila",2012,5,29,20,7109
"Manila",2012,5,29,21,7053
"Manila",2012,5,29,22,6772
"Manila",2012,5,29,23,6610
"Manila",2012,5,29,24,6118
"Manila",2012,5,30,1,5937
"Manila",2012,5,30,2,5710
"Manila",2012,5,30,3,5579
"Manila",2012,5,30,4,5464
"Manila",2012,5,30,5,5524
"Manila",2012,5,30,6,5338
"Manila",2012,5,30,7,5654
"Manila",2012,5,30,8,6200
"Manila",2012,5,30,9,6784
"Manila",2012,5,30,10,7141
"Manila",2012,5,30,11,7437
"Manila",2012,5,30,12,7314
"Manila",2012,5,30,13,7325
"Manila",2012,5,30,14,7586
"Manila",2012,5,30,15,7289
"Manila",2012,5,30,16,7145
"Manila",2012,5,30,17,6906
"Manila",2012,5,30,18,6660
"Manila",2012,5,30,19,7065
"Manila",2012,5,30,20,6931
"Manila",2012,5,30,21,6849
"Manila",2012,5,30,22,6459
"Manila",2012,5,30,23,6447
"Manila",2012,5,30,24,6055
"Manila",2012,5,31,1,5813
"Manila",2012,5,31,2,5628
"Manila",2012,5,31,3,5470
"Manila",2012,5,31,4,5392
"Manila",2012,5,31,5,5349
"Manila",2012,5,31,6,5320
"Manila",2012,5,31,7,5592
"Manila",2012,5,31,8,6191
"Manila",2012,5,31,9,6856
"Manila",2012,5,31,10,7298
"Manila",2012,5,31,11,7631
"Manila",2012,5,31,12,7435
"Manila",2012,5,31,13,7424
"Manila",2012,5,31,14,7685
"Manila",2012,5,31,15,7254
"Manila",2012,5,31,16,7135
"Manila",2012,5,31,17,6782
"Manila",2012,5,31,18,6610
"Manila",2012,5,31,19,6938
"Manila",2012,5,31,20,6893
"Manila",2012,5,31,21,6916
"Manila",2012,5,31,22,6579
"Manila",2012,5,31,23,6430
"Manila",2012,5,31,24,6084
"Manila",2012,6,1,1,5767
"Manila",2012,6,1,2,5596
"Manila",2012,6,1,3,5387
"Manila",2012,6,1,4,5298
"Manila",2012,6,1,5,5339
"Manila",2012,6,1,6,5180
"Manila",2012,6,1,7,5478
"Manila",2012,6,1,8,6019
"Manila",2012,6,1,9,6666
"Manila",2012,6,1,10,7174
"Manila",2012,6,1,11,7370
"Manila",2012,6,1,12,7281
"Manila",2012,6,1,13,7259
"Manila",2012,6,1,14,7513
"Manila",2012,6,1,15,7410
"Manila",2012,6,1,16,7266
"Manila",2012,6,1,17,6926
"Manila",2012,6,1,18,6618
"Manila",2012,6,1,19,6994
"Manila",2012,6,1,20,6933
"Manila",2012,6,1,21,6942
"Manila",2012,6,1,22,6626
"Manila",2012,6,1,23,6400
"Manila",2012,6,1,24,5991
"Manila",2012,6,2,1,5694
"Manila",2012,6,2,2,5514
"Manila",2012,6,2,3,5323
"Manila",2012,6,2,4,5176
"Manila",2012,6,2,5,5181
"Manila",2012,6,2,6,5051
"Manila",2012,6,2,7,5169
"Manila",2012,6,2,8,5634
"Manila",2012,6,2,9,5910
"Manila",2012,6,2,10,6319
"Manila",2012,6,2,11,6639
"Manila",2012,6,2,12,6324
"Manila",2012,6,2,13,6190
"Manila",2012,6,2,14,6265
"Manila",2012,6,2,15,6076
"Manila",2012,6,2,16,5909
"Manila",2012,6,2,17,5801
"Manila",2012,6,2,18,5992
"Manila",2012,6,2,19,6339
"Manila",2012,6,2,20,6253
"Manila",2012,6,2,21,6372
"Manila",2012,6,2,22,5994
"Manila",2012,6,2,23,5693
"Manila",2012,6,2,24,5465
"Manila",2012,6,3,1,5266
"Manila",2012,6,3,2,5027
"Manila",2012,6,3,3,4952
"Manila",2012,6,3,4,4875
"Manila",2012,6,3,5,4837
"Manila",2012,6,3,6,4590
"Manila",2012,6,3,7,4667
"Manila",2012,6,3,8,4982
"Manila",2012,6,3,9,5296
"Manila",2012,6,3,10,5686
"Manila",2012,6,3,11,5950
"Manila",2012,6,3,12,5891
"Manila",2012,6,3,13,5864
"Manila",2012,6,3,14,5854
"Manila",2012,6,3,15,5775
"Manila",2012,6,3,16,5485
"Manila",2012,6,3,17,5383
"Manila",2012,6,3,18,5527
"Manila",2012,6,3,19,6052
"Manila",2012,6,3,20,6106
"Manila",2012,6,3,21,6090
"Manila",2012,6,3,22,5817
"Manila",2012,6,3,23,5674
"Manila",2012,6,3,24,5366
"Manila",2012,6,4,1,5166
"Manila",2012,6,4,2,4925
"Manila",2012,6,4,3,4838
"Manila",2012,6,4,4,4808
"Manila",2012,6,4,5,4920
"Manila",2012,6,4,6,4963
"Manila",2012,6,4,7,5235
"Manila",2012,6,4,8,5927
"Manila",2012,6,4,9,6503
"Manila",2012,6,4,10,6897
"Manila",2012,6,4,11,7155
"Manila",2012,6,4,12,6929
"Manila",2012,6,4,13,6880
"Manila",2012,6,4,14,7169
"Manila",2012,6,4,15,7079
"Manila",2012,6,4,16,7000
"Manila",2012,6,4,17,6724
"Manila",2012,6,4,18,6417
"Manila",2012,6,4,19,6861
"Manila",2012,6,4,20,6856
"Manila",2012,6,4,21,6804
"Manila",2012,6,4,22,6519
"Manila",2012,6,4,23,6271
"Manila",2012,6,4,24,5867
"Manila",2012,6,5,1,5581
"Manila",2012,6,5,2,5452
"Manila",2012,6,5,3,5291
"Manila",2012,6,5,4,5228
"Manila",2012,6,5,5,5302
"Manila",2012,6,5,6,5201
"Manila",2012,6,5,7,5430
"Manila",2012,6,5,8,6155
"Manila",2012,6,5,9,6763
"Manila",2012,6,5,10,7217
"Manila",2012,6,5,11,7497
"Manila",2012,6,5,12,7278
"Manila",2012,6,5,13,7352
"Manila",2012,6,5,14,7531
"Manila",2012,6,5,15,7468
"Manila",2012,6,5,16,7401
"Manila",2012,6,5,17,6978
"Manila",2012,6,5,18,6708
"Manila",2012,6,5,19,7146
"Manila",2012,6,5,20,7074
"Manila",2012,6,5,21,7116
"Manila",2012,6,5,22,6816
"Manila",2012,6,5,23,6580
"Manila",2012,6,5,24,6151
"Manila",2012,6,6,1,5835
"Manila",2012,6,6,2,5649
"Manila",2012,6,6,3,5490
"Manila",2012,6,6,4,5403
"Manila",2012,6,6,5,5477
"Manila",2012,6,6,6,5365
"Manila",2012,6,6,7,5539
"Manila",2012,6,6,8,6202
"Manila",2012,6,6,9,6898
"Manila",2012,6,6,10,7217
"Manila",2012,6,6,11,7491
"Manila",2012,6,6,12,7251
"Manila",2012,6,6,13,7241
"Manila",2012,6,6,14,7498
"Manila",2012,6,6,15,7375
"Manila",2012,6,6,16,7295
"Manila",2012,6,6,17,7030
"Manila",2012,6,6,18,6707
"Manila",2012,6,6,19,7057
"Manila",2012,6,6,20,6972
"Manila",2012,6,6,21,7077
"Manila",2012,6,6,22,6697
"Manila",2012,6,6,23,6537
"Manila",2012,6,6,24,6142
"Manila",2012,6,7,1,5883
"Manila",2012,6,7,2,5639
"Manila",2012,6,7,3,5486
"Manila",2012,6,7,4,5448
"Manila",2012,6,7,5,5495
"Manila",2012,6,7,6,5404
"Manila",2012,6,7,7,5520
"Manila",2012,6,7,8,6170
"Manila",2012,6,7,9,6769
"Manila",2012,6,7,10,7157
"Manila",2012,6,7,11,7438
"Manila",2012,6,7,12,7221
"Manila",2012,6,7,13,7105
"Manila",2012,6,7,14,7274
"Manila",2012,6,7,15,7185
"Manila",2012,6,7,16,7077
"Manila",2012,6,7,17,6904
"Manila",2012,6,7,18,6671
"Manila",2012,6,7,19,6958
"Manila",2012,6,7,20,6799
"Manila",2012,6,7,21,6874
"Manila",2012,6,7,22,6465
"Manila",2012,6,7,23,6281
"Manila",2012,6,7,24,5846
"Manila",2012,6,8,1,5598
"Manila",2012,6,8,2,5418
"Manila",2012,6,8,3,5352
"Manila",2012,6,8,4,5246
"Manila",2012,6,8,5,5342
"Manila",2012,6,8,6,5256
"Manila",2012,6,8,7,5497
"Manila",2012,6,8,8,6069
"Manila",2012,6,8,9,6685
"Manila",2012,6,8,10,7112
"Manila",2012,6,8,11,7389
"Manila",2012,6,8,12,7181
"Manila",2012,6,8,13,7199
"Manila",2012,6,8,14,7393
"Manila",2012,6,8,15,7278
"Manila",2012,6,8,16,7197
"Manila",2012,6,8,17,6847
"Manila",2012,6,8,18,6627
"Manila",2012,6,8,19,6931
"Manila",2012,6,8,20,6846
"Manila",2012,6,8,21,6772
"Manila",2012,6,8,22,6390
"Manila",2012,6,8,23,6302
"Manila",2012,6,8,24,5981
"Manila",2012,6,9,1,5482
"Manila",2012,6,9,2,5313
"Manila",2012,6,9,3,5293
"Manila",2012,6,9,4,5202
"Manila",2012,6,9,5,5157
"Manila",2012,6,9,6,5026
"Manila",2012,6,9,7,5239
"Manila",2012,6,9,8,5551
"Manila",2012,6,9,9,6047
"Manila",2012,6,9,10,6366
"Manila",2012,6,9,11,6322
"Manila",2012,6,9,12,6209
"Manila",2012,6,9,13,6297
"Manila",2012,6,9,14,6532
"Manila",2012,6,9,15,6484
"Manila",2012,6,9,16,6345
"Manila",2012,6,9,17,6174
"Manila",2012,6,9,18,6059
"Manila",2012,6,9,19,6704
"Manila",2012,6,9,20,6678
"Manila",2012,6,9,21,6663
"Manila",2012,6,9,22,6423
"Manila",2012,6,9,23,6304
"Manila",2012,6,9,24,5956
"Manila",2012,6,10,1,5810
"Manila",2012,6,10,2,5633
"Manila",2012,6,10,3,5485
"Manila",2012,6,10,4,5309
"Manila",2012,6,10,5,5249
"Manila",2012,6,10,6,4971
"Manila",2012,6,10,7,5000
"Manila",2012,6,10,8,5274
"Manila",2012,6,10,9,5670
"Manila",2012,6,10,10,6045
"Manila",2012,6,10,11,6294
"Manila",2012,6,10,12,6258
"Manila",2012,6,10,13,6295
"Manila",2012,6,10,14,6308
"Manila",2012,6,10,15,6100
"Manila",2012,6,10,16,5868
"Manila",2012,6,10,17,5774
"Manila",2012,6,10,18,5790
"Manila",2012,6,10,19,6291
"Manila",2012,6,10,20,6404
"Manila",2012,6,10,21,6373
"Manila",2012,6,10,22,6258
"Manila",2012,6,10,23,6138
"Manila",2012,6,10,24,5769
"Manila",2012,6,11,1,5540
"Manila",2012,6,11,2,5344
"Manila",2012,6,11,3,5203
"Manila",2012,6,11,4,5156
"Manila",2012,6,11,5,5196
"Manila",2012,6,11,6,5178
"Manila",2012,6,11,7,5359
"Manila",2012,6,11,8,6013
"Manila",2012,6,11,9,6655
"Manila",2012,6,11,10,7095
"Manila",2012,6,11,11,7309
"Manila",2012,6,11,12,7212
"Manila",2012,6,11,13,7227
"Manila",2012,6,11,14,7451
"Manila",2012,6,11,15,7338
"Manila",2012,6,11,16,7271
"Manila",2012,6,11,17,6889
"Manila",2012,6,11,18,6579
"Manila",2012,6,11,19,7038
"Manila",2012,6,11,20,6930
"Manila",2012,6,11,21,6812
"Manila",2012,6,11,22,6633
"Manila",2012,6,11,23,6432
"Manila",2012,6,11,24,6124
"Manila",2012,6,12,1,5891
"Manila",2012,6,12,2,5657
"Manila",2012,6,12,3,5440
"Manila",2012,6,12,4,5356
"Manila",2012,6,12,5,5247
"Manila",2012,6,12,6,5009
"Manila",2012,6,12,7,5030
"Manila",2012,6,12,8,5417
"Manila",2012,6,12,9,5916
"Manila",2012,6,12,10,6398
"Manila",2012,6,12,11,6667
"Manila",2012,6,12,12,6552
"Manila",2012,6,12,13,6632
"Manila",2012,6,12,14,6579
"Manila",2012,6,12,15,6452
"Manila",2012,6,12,16,6326
"Manila",2012,6,12,17,6050
"Manila",2012,6,12,18,5916
"Manila",2012,6,12,19,6523
"Manila",2012,6,12,20,6635
"Manila",2012,6,12,21,6755
"Manila",2012,6,12,22,6451
"Manila",2012,6,12,23,6241
"Manila",2012,6,12,24,5792
"Manila",2012,6,13,1,5546
"Manila",2012,6,13,2,5386
"Manila",2012,6,13,3,5204
"Manila",2012,6,13,4,5186
"Manila",2012,6,13,5,5263
"Manila",2012,6,13,6,5200
"Manila",2012,6,13,7,5445
"Manila",2012,6,13,8,6170
"Manila",2012,6,13,9,6587
"Manila",2012,6,13,10,7026
"Manila",2012,6,13,11,7136
"Manila",2012,6,13,12,6913
"Manila",2012,6,13,13,6894
"Manila",2012,6,13,14,7196
"Manila",2012,6,13,15,7043
"Manila",2012,6,13,16,6967
"Manila",2012,6,13,17,6703
"Manila",2012,6,13,18,6500
"Manila",2012,6,13,19,6858
"Manila",2012,6,13,20,6736
"Manila",2012,6,13,21,6573
"Manila",2012,6,13,22,6314
"Manila",2012,6,13,23,6007
"Manila",2012,6,13,24,5689
"Manila",2012,6,14,1,5424
"Manila",2012,6,14,2,5298
"Manila",2012,6,14,3,5104
"Manila",2012,6,14,4,5083
"Manila",2012,6,14,5,5287
"Manila",2012,6,14,6,5198
"Manila",2012,6,14,7,5344
"Manila",2012,6,14,8,5961
"Manila",2012,6,14,9,6639
"Manila",2012,6,14,10,6999
"Manila",2012,6,14,11,7193
"Manila",2012,6,14,12,7028
"Manila",2012,6,14,13,7076
"Manila",2012,6,14,14,7270
"Manila",2012,6,14,15,7083
"Manila",2012,6,14,16,7021
"Manila",2012,6,14,17,6781
"Manila",2012,6,14,18,6646
"Manila",2012,6,14,19,7006
"Manila",2012,6,14,20,6929
"Manila",2012,6,14,21,6770
"Manila",2012,6,14,22,6533
"Manila",2012,6,14,23,6046
"Manila",2012,6,14,24,5683
"Manila",2012,6,15,1,5414
"Manila",2012,6,15,2,5266
"Manila",2012,6,15,3,5108
"Manila",2012,6,15,4,5043
"Manila",2012,6,15,5,5207
"Manila",2012,6,15,6,5151
"Manila",2012,6,15,7,5259
"Manila",2012,6,15,8,5908
"Manila",2012,6,15,9,6518
"Manila",2012,6,15,10,6958
"Manila",2012,6,15,11,7180
"Manila",2012,6,15,12,6891
"Manila",2012,6,15,13,6903
"Manila",2012,6,15,14,7122
"Manila",2012,6,15,15,6954
"Manila",2012,6,15,16,6876
"Manila",2012,6,15,17,6626
"Manila",2012,6,15,18,6298
"Manila",2012,6,15,19,6737
"Manila",2012,6,15,20,6709
"Manila",2012,6,15,21,6708
"Manila",2012,6,15,22,6334
"Manila",2012,6,15,23,6080
"Manila",2012,6,15,24,5675
"Manila",2012,6,16,1,5379
"Manila",2012,6,16,2,5188
"Manila",2012,6,16,3,5060
"Manila",2012,6,16,4,4964
"Manila",2012,6,16,5,4983
"Manila",2012,6,16,6,4863
"Manila",2012,6,16,7,5059
"Manila",2012,6,16,8,5616
"Manila",2012,6,16,9,5996
"Manila",2012,6,16,10,6355
"Manila",2012,6,16,11,6628
"Manila",2012,6,16,12,6488
"Manila",2012,6,16,13,6479
"Manila",2012,6,16,14,6627
"Manila",2012,6,16,15,6455
"Manila",2012,6,16,16,6265
"Manila",2012,6,16,17,6053
"Manila",2012,6,16,18,6064
"Manila",2012,6,16,19,6411
"Manila",2012,6,16,20,6559
"Manila",2012,6,16,21,6504
"Manila",2012,6,16,22,6304
"Manila",2012,6,16,23,5929
"Manila",2012,6,16,24,5536
"Manila",2012,6,17,1,5285
"Manila",2012,6,17,2,5163
"Manila",2012,6,17,3,4950
"Manila",2012,6,17,4,4844
"Manila",2012,6,17,5,4835
"Manila",2012,6,17,6,4622
"Manila",2012,6,17,7,4645
