,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION

,***,DAILY COAL REPORT
,Page 1 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,01-May-2008,)
,REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
39,RAIL,KORADI,1040.0,25,16.0,160,10
40,RAIL,NASIK,880.0,25,13.0,23,2,*,**,Linkage < Demand
41,RAIL,PARLI,920.0,25,16.0,64,4,*,Linkage < Demand
,Page 2 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,07-May-2008,)
 REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000 IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES TONNES DAYS
,(DAYS),<7,<4
42,RAIL,PARAS,305.0,20,4.0,21,5,*,Less Receipt
43,RAIL,DAHANU,500.0,25,10.0,111,11
TOTAL OF THE REGION,21542.5,21,323.0,2485,8,10,5
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO,1260.0,25,21.0,157,7
45,RAIL,KOTHAGUDEM,1180.0,20,15.0,139,9
46,ROAD,RAMAGUNDEM - B,62.5,20,1.0,11,11
47,RAIL,RAYALASEEMA,840.0,25,15.0,13,1,*,**,Unloading Constraint
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,39.0,33,1,*,**,Linkage < Demand
49,RAIL,SIMHADRI,1000.0,25,19.0,131,7
KARNATAKA
50,RAIL,RAICHUR,1470.0,30,27.0,23,1,*,**,Less Receipt

TAMIL NADU
51,INTER MODAL ENNORE,450.0,30,7.0,37,5,*,Less Evacuation from
,Port
52,INTER MODAL METTUR,840.0,30,14.0,120,9
53,INTER MODAL NORTH CHENNAI,630.0,30,10.0,48,5,*,Less Evacuation from
,Port
54,INTER MODAL TUTICORIN,1050.0,30,18.0,71,4,*,Less Evacuation from
,Port
TOTAL OF THE REGION,11382.5,25,186.0,782,4,6,3
EASTERN
BIHAR
55,RAIL,BARAUNI,320.0,20,1.0,11,10
56,RAIL,MUZAFFARPUR,220.0,20,1.0,0,0,*,**
57,PITHEAD,KAHALGAON,1840.0,15,25.0,97,4,*,Less Receipt - ECL

ORISSA
58,PITHEAD,IB VALLEY,420.0,15,8.0,91,11
59,PITHEAD,TALCHER,470.0,15,8.0,232,29
60,PITHEAD,TALCHER STPS,3000.0,15,56.0,460,8
JHARKHAND
61,RAIL,PATRATU,840.0,20,3.0,25,8
62,ROAD,TENUGHAT,420.0,20,4.0,189,49
63,RAIL,BOKARO B,630.0,20,10.0,303,30
64,RAIL,CHANDRAPURA,750.0,20,5.0,65,12
WEST BENGAL
65,RAIL,DURGAPUR,340.0,20,4.0,0,0,*,**,Less Receipt
66,RAIL,MEJIA,1340.0,20,19.0,0,0,*,**,Unloading Constraint
67,RAIL,BAKRESWAR,840.0,25,12.0,116,10
68,RAIL,BANDEL,450.0,20,6.0,59,10
69,RAIL,D.P.L.,695.0,20,11.0,32,3,*,**,Less Receipt
70,RAIL,KOLAGHAT,1260.0,25,18.0,192,11
71,RAIL,SAGARDIGHI TPP,300.0,20,4.0,119,28
72,RAIL,SANTALDIH,730.0,20,5.0,48,9
73,RAIL,BUDGE BUDGE,500.0,20,7.0,74,10
74,RAIL,NEWCOSSIPORE,160.0,20,1.0,11,9
75,RAIL,SOUTHERN REPL.,135.0,25,2.0,39,22
76,RAIL,TITAGARH,240.0,20,4.0,47,13
77,PITHEAD,FARAKKA STPS,1600.0,15,32.0,87,3,*,**,Less Receipt - ECL
TOTAL OF THE REGION,17500.0,18,246.0,2297,9,6,5
ALL INDIA TOTAL,68949.5,22,1020,9018,9,26,13

(*) Critical i.e. stock less than 7 days in,26,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,13,TPSs
(***) Due to long outage,2
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION

,***,DAILY COAL REPORT
,Page 1 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,08-May-2008,)
,REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000 IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES TONNES DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P.STATION,247.5,25,3.0,44,17
2,RAIL,RAJGHAT,135.0,25,2.0,55,24
3,RAIL,BADARPUR,720.0,30,12.0,350,29
HARYANA
4,RAIL,FARIDABAD EXT.,180.0,25,3.0,61,22
5,RAIL,PANIPAT,1360.0,25,21.0,212,10
6,RAIL,YAMUNA NAGAR TP,600.0,25,8.0,71,9
PUNJAB
7,RAIL,GHTP (LEH.MOH.),670.0,30,12.0,65,5,*,Unloading Constraint
8,RAIL,GNDTP(BHATINDA),440.0,30,6.0,128,22
9,RAIL,ROPAR,1260.0,30,19.0,237,12
RAJASTHAN
10,RAIL,KOTA,1045.0,30,19.0,106,6,*,Less Receipt from
,SECL & Import
11,RAIL,SURATGARH,1250.0,30,20.0,84,4,*,Less Receipt from
,SECL & Import
UTTAR PRADESH
12,PITHEAD,ANPARA,1630.0,15,21.0,358,17
13,RAIL,HARDUAGANJ B,325.0,25,3.0,27,11
14,RAIL,OBRA,1482.0,20,15.0,213,15
15,RAIL,PANKI,210.0,30,4.0,49,13
16,RAIL,PARICHHA,640.0,30,10.0,49,5,*,Less Receipt
17,RAIL,DADRI (NCTPP),840.0,30,13.0,117,9
18,PITHEAD,RIHAND STPS,2000.0,15,25.0,336,13
19,PITHEAD,SINGRAULI STPS,2000.0,15,24.0,499,21
20,RAIL,TANDA,440.0,25,7.0,178,25
21,RAIL,UNCHAHAR,1050.0,25,18.0,179,10
TOTAL OF THE REGION,18524.5,24,265.0,3416,13,4,0
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,7.0,6,1,*,**,Less Receipt
23,PITHEAD,KORBA-II,440.0,15,6.0,49,8
24,PITHEAD,KORBA-WEST,840.0,15,13.0,173,13
25,PITHEAD,KORBA STPS,2100.0,15,32.0,315,10
26,RAIL,SIPAT STPS,500.0,20,6.0,283,44
GUJARAT
27,RAIL,GANDHI NAGAR,870.0,30,13.0,47,4,*,Less Receipt
28,RAIL,SIKKA REP.,240.0,30,3.0,38,12
29,RAIL,UKAI,850.0,30,11.0,120,11
30,RAIL,WANAKBORI,1470.0,30,25.0,65,3,*,**,Less Receipt
31,RAIL,TORR POWER AEC,390.0,30,5.0,74,13
MADHYA PRADESH
32,PITHEAD,AMAR KANTAK,300.0,15,4.0,89,23
33,RAIL,SANJAY GANDHI,1340.0,20,17.0,86,5,*,Unloading Constraint
34,PITHEAD,SATPURA,1142.5,20,19.0,63,3,*,**,Less Receipt
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,41.0,467,12
MAHARASHTRA
36,RAIL,BHUSAWAL,475.0,25,7.0,39,5,*,Less Receipt
37,RAIL,CHANDRAPUR,2340.0,20,40.0,33,1,*,**,Unloading Constraint
38,RAIL,KHAPARKHEDA II,840.0,20,15.0,102,7
39,RAIL,KORADI,1040.0,25,16.0,159,10
40,RAIL,NASIK,880.0,25,13.0,25,2,*,**,Linkage < Demand
41,RAIL,PARLI,920.0,25,16.0,69,4,*,Linkage < Demand
,Page 2 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,08-May-2008,)
 REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000 IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES TONNES DAYS
,(DAYS),<7,<4
42,RAIL,PARAS,305.0,20,4.0,16,4,*,Less Receipt
43,RAIL,DAHANU,500.0,25,10.0,107,11
TOTAL OF THE REGION,21542.5,21,323.0,2426,8,10,5
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO,1260.0,25,21.0,161,8
45,RAIL,KOTHAGUDEM,1180.0,20,15.0,141,9
46,ROAD,RAMAGUNDEM - B,62.5,20,1.0,11,11
47,RAIL,RAYALASEEMA,840.0,25,15.0,16,1,*,**,Unloading Constraint
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,39.0,36,1,*,**,Linkage < Demand
49,RAIL,SIMHADRI,1000.0,25,19.0,133,7
KARNATAKA
50,RAIL,RAICHUR,1470.0,30,27.0,33,1,*,**,Less Receipt

TAMIL NADU
51,INTER MODAL ENNORE,450.0,30,7.0,38,5,*,Less Evacuation from
,Port
52,INTER MODAL METTUR,840.0,30,14.0,117,9
53,INTER MODAL NORTH CHENNAI,630.0,30,10.0,55,6,*,Less Evacuation from
,Port
54,INTER MODAL TUTICORIN,1050.0,30,18.0,87,5,*,Less Evacuation from
,Port
TOTAL OF THE REGION,11382.5,25,186.0,828,4,6,3
EASTERN
BIHAR
55,RAIL,BARAUNI,320.0,20,1.0,11,10
56,RAIL,MUZAFFARPUR,220.0,20,1.0,0,0,*,**
57,PITHEAD,KAHALGAON,1840.0,15,25.0,90,4,*,Less Receipt - ECL

ORISSA
58,PITHEAD,IB VALLEY,420.0,15,8.0,88,11
59,PITHEAD,TALCHER,470.0,15,8.0,195,24
60,PITHEAD,TALCHER STPS,3000.0,15,56.0,445,8
JHARKHAND
61,RAIL,PATRATU,840.0,20,3.0,25,8
62,ROAD,TENUGHAT,420.0,20,4.0,189,49
63,RAIL,BOKARO B,630.0,20,10.0,303,30
64,RAIL,CHANDRAPURA,750.0,20,5.0,65,12
WEST BENGAL
65,RAIL,DURGAPUR,340.0,20,4.0,0,0,*,**,Less Receipt
66,RAIL,MEJIA,1340.0,20,19.0,0,0,*,**,Unloading Constraint
67,RAIL,BAKRESWAR,840.0,25,12.0,114,10
68,RAIL,BANDEL,450.0,20,6.0,59,10
69,RAIL,D.P.L.,695.0,20,11.0,28,3,*,**,Less Receipt
70,RAIL,KOLAGHAT,1260.0,25,18.0,181,10
71,RAIL,SAGARDIGHI TPP,300.0,20,4.0,119,28
72,RAIL,SANTALDIH,730.0,20,5.0,53,10
73,RAIL,BUDGE BUDGE,500.0,20,7.0,71,10
74,RAIL,NEWCOSSIPORE,160.0,20,1.0,10,7
75,RAIL,SOUTHERN REPL.,135.0,25,2.0,37,21
76,RAIL,TITAGARH,240.0,20,4.0,47,13
77,PITHEAD,FARAKKA STPS,1600.0,15,32.0,83,3,*,**,Less Receipt - ECL
TOTAL OF THE REGION,17500.0,18,246.0,2214,9,6,5
ALL INDIA TOTAL,68949.5,22,1020,8884,9,26,13

(*) Critical i.e. stock less than 7 days in,26,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,13,TPSs
(***) Due to long outage,2
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION

,***,DAILY COAL REPORT
,Page 1 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,11-May-2008,)
,REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000 IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES TONNES DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P.STATION,247.5,25,3.0,39,15
2,RAIL,RAJGHAT,135.0,25,2.0,55,24
3,RAIL,BADARPUR,720.0,30,12.0,337,27
HARYANA
4,RAIL,FARIDABAD EXT.,180.0,25,3.0,59,22
5,RAIL,PANIPAT,1360.0,25,21.0,186,9
6,RAIL,YAMUNA NAGAR TP,600.0,25,8.0,84,10
PUNJAB
7,RAIL,GHTP (LEH.MOH.),670.0,30,12.0,65,5,*,Unloading Constraint
8,RAIL,GNDTP(BHATINDA),440.0,30,6.0,128,22
9,RAIL,ROPAR,1260.0,30,19.0,245,13
RAJASTHAN
10,RAIL,KOTA,1045.0,30,19.0,126,7,Less Receipt from
,SECL & Import
11,RAIL,SURATGARH,1250.0,30,20.0,94,5,*,Less Receipt from
,SECL & Import
UTTAR PRADESH
12,PITHEAD,ANPARA,1630.0,15,21.0,354,16
13,RAIL,HARDUAGANJ B,325.0,25,3.0,34,13
14,RAIL,OBRA,1482.0,20,15.0,200,14
15,RAIL,PANKI,210.0,30,4.0,50,13
16,RAIL,PARICHHA,640.0,30,10.0,46,5,*,Less Receipt
17,RAIL,DADRI (NCTPP),840.0,30,13.0,123,10
18,PITHEAD,RIHAND STPS,2000.0,15,25.0,317,12
19,PITHEAD,SINGRAULI STPS,2000.0,15,24.0,503,21
20,RAIL,TANDA,440.0,25,7.0,182,26
21,RAIL,UNCHAHAR,1050.0,25,18.0,175,9
TOTAL OF THE REGION,18524.5,24,265.0,3402,13,3,0
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,7.0,0,0,*,**,Less Receipt
23,PITHEAD,KORBA-II,440.0,15,6.0,53,8
24,PITHEAD,KORBA-WEST,840.0,15,13.0,163,13
25,PITHEAD,KORBA STPS,2100.0,15,32.0,306,10
26,RAIL,SIPAT STPS,500.0,20,6.0,283,44
GUJARAT
27,RAIL,GANDHI NAGAR,870.0,30,13.0,55,4,*,Less Receipt
28,RAIL,SIKKA REP.,240.0,30,3.0,35,11
29,RAIL,UKAI,850.0,30,11.0,117,10
30,RAIL,WANAKBORI,1470.0,30,25.0,76,3,*,**,Less Receipt
31,RAIL,TORR POWER AEC,390.0,30,5.0,66,12
MADHYA PRADESH
32,PITHEAD,AMAR KANTAK,300.0,15,4.0,92,24
33,RAIL,SANJAY GANDHI,1340.0,20,17.0,81,5,*,Unloading Constraint
34,PITHEAD,SATPURA,1142.5,20,19.0,65,3,*,**,Less Receipt
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,41.0,461,11
MAHARASHTRA
36,RAIL,BHUSAWAL,475.0,25,7.0,37,5,*,Less Receipt
37,RAIL,CHANDRAPUR,2340.0,20,40.0,32,1,*,**,Unloading Constraint
38,RAIL,KHAPARKHEDA II,840.0,20,15.0,86,6,*,Less Receipt
39,RAIL,KORADI,1040.0,25,16.0,156,10
40,RAIL,NASIK,880.0,25,13.0,43,3,*,**,Linkage < Demand
41,RAIL,PARLI,920.0,25,16.0,51,3,*,**,Linkage < Demand
,Page 2 of2
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON,11-May-2008,)
 REGION/,MODE OF,NAME OF,CAPACITY NORMATIV,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),E,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000 IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES TONNES DAYS
,(DAYS),<7,<4
42,RAIL,PARAS,305.0,20,4.0,15,3,*,**,Less Receipt
TOTAL OF THE REGION,21042.5,21,313.0,2274,7,11,7
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO,1260.0,25,21.0,165,8
45,RAIL,KOTHAGUDEM,1180.0,20,15.0,117,8
46,ROAD,RAMAGUNDEM - B,62.5,20,1.0,11,11
47,RAIL,RAYALASEEMA,840.0,25,15.0,18,1,*,**,Unloading Constraint
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,39.0,44,1,*,**,Linkage < Demand
49,RAIL,SIMHADRI,1000.0,25,19.0,136,7
KARNATAKA
50,RAIL,RAICHUR,1470.0,30,27.0,36,1,*,**,Less Receipt

TAMIL NADU
51,INTER MODAL ENNORE,450.0,30,7.0,47,6,*,Less Evacuation from
,Port
52,INTER MODAL METTUR,840.0,30,14.0,113,8
53,INTER MODAL NORTH CHENNAI,630.0,30,10.0,31,3,*,**,Less Evacuation from
,Port
54,INTER MODAL TUTICORIN,1050.0,30,18.0,95,5,*,Less Evacuation from
,Port
TOTAL OF THE REGION,11382.5,25,186.0,813,4,6,4
EASTERN
BIHAR
55,RAIL,BARAUNI,320.0,20,1.0,15,13
56,RAIL,MUZAFFARPUR,220.0,20,1.0,0,0,*,**
57,PITHEAD,KAHALGAON,1840.0,15,25.0,89,4,*,Less Receipt - ECL

ORISSA
58,PITHEAD,IB VALLEY,420.0,15,8.0,88,11
59,PITHEAD,TALCHER,470.0,15,8.0,191,24
60,PITHEAD,TALCHER STPS,3000.0,15,56.0,437,8
JHARKHAND
61,RAIL,PATRATU,840.0,20,3.0,25,8
