,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Sep-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
26,PITHEAD,SIPAT STPS,1000.0,20,15.7,61,4,*,Less Receipt - SECL
27,RAIL,PATHADI TPP,300.0,15,5.0,67,13
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,12.7,127,10
29,RAIL,SIKKA REP. TPS,240.0,30,4.3,106,24
30,RAIL,UKAI TPS,850.0,30,13.0,183,14
31,RAIL,WANAKBORI TPS,1470.0,30,24.0,288,12
32,RAIL,TORR POWER AEC,390.0,30,4.3,6,1,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.8,88,15
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.3,94,5,*,Less Receipt
35,RAIL,SATPURA TPS,1142.5,20,21.0,485,23
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,51.7,553,11
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,7.8,67,9
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,35.7,341,10
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.8,32,2,*,** Unloading due to sticky
,coal
40,RAIL,KORADI TPS,1040.0,25,18.5,88,5,*,Unloading due to sticky
,coal
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Sep-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

41,RAIL,NASIK TPS,880.0,25,14.5,207,14
42,RAIL,PARLI TPS,920.0,25,15.1,199,13
43,RAIL,PARAS TPS,305.0,20,5.8,54,9
44,RAIL,DAHANU TPS,500.0,25,9.7,58,6,*,Less Receipt - SECL
TOTAL OF W.R.,22492.5,21,359.0,3797,11,7,2
SOUTHERN
ANDHRA PRADESH
45,RAIL,Dr. N.TATA RAO TPS,1260.0,25,20.5,115,6,*,Less Receipt
46,RAIL,KOTHAGUDEM TPS,1180.0,20,20.0,279,14
47,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,14,17
48,RAIL,RAYALASEEMA TPS,840.0,25,15.8,89,6,*,Less Receipt
49,PITHEAD,RAMAGUNDEM STPS,2600.0,15,39.2,726,19
50,RAIL,SIMHADRI,1000.0,25,19.3,56,3,*,** Less Receipt
KARNATAKA
51,RAIL,RAICHUR TPS,1470.0,30,29.0,286,10
52,RAIL,BELLARY TPS,500.0,22,8.0,281,35
TAMIL NADU
53,INTER MODAL,ENNORE TPS,450.0,30,7.7,23,3,*,** Less Receipt
54,INTER MODAL,METTUR TPS,840.0,30,14.1,50,4,*,Less Receipt
55,INTER MODAL,NORTH CHENNAI TPS,630.0,30,10.4,37,4,*,Less Receipt
56,INTER MODAL,TUTICORIN TPS,1050.0,30,17.4,99,6,*,Less Receipt
TOTAL OF S.R.,11882.5,24,202.2,2056,10,7,2
EASTERN
BIHAR
57,RAIL,BARAUNI TPS,320.0,20,0.7,35,52
58,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,8,8
59,PITHEAD,KAHALGAON TPS,2340.0,15,35.8,8,0,*,** Less import
JHARKHAND
60,RAIL,PATRATU TPS,840.0,20,4.7,2,0,*,** Less Receipt - CCL
61,ROAD,TENUGHAT TPS,420.0,20,5.7,8,1,*,** Less Receipt - CCL
62,RAIL,BOKARO `B` TPS,630.0,20,8.8,134,15
63,RAIL,CHANDRAPURA(DVC),750.0,20,5.8,375,64
,TPS
ORISSA
64,PITHEAD,IB VALLEY TPS,420.0,15,8.8,101,11
65,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.3,161,19
66,PITHEAD,TALCHER STPS,3000.0,15,60.0,75,1,*,** Less import
WEST BENGAL
67,RAIL,DURGAPUR TPS,340.0,20,5.3,69,13
68,RAIL,MEJIA TPS,1340.0,20,22.7,44,2,*,** Unloading Constraint
69,RAIL,BAKRESWAR TPS,1050.0,25,11.7,24,2,*,** Less Receipt
70,RAIL,BANDEL TPS,450.0,20,5.3,15,3,*,** Less Receipt
71,RAIL,D.P.L. TPS,695.0,20,10.0,35,3,*,** Less Receipt
72,RAIL,KOLAGHAT TPS,1260.0,25,19.8,106,5,*,Less Receipt
73,RAIL,SAGARDIGHI TPS,600.0,20,7.3,6,1,*,** Less Receipt
74,RAIL,SANTALDIH TPS,730.0,20,7.7,37,5,*,Less Receipt
75,RAIL,BUDGE BUDGE TPS,500.0,20,7.3,87,12
76,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,6,4,*,Less Receipt - ECL
77,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,22,9
78,RAIL,TITAGARH TPS,240.0,20,3.7,22,6,*,Less Receipt - ECL
79,PITHEAD,FARAKKA STPS,1600.0,15,35.0,0,0,*,** Less import
TOTAL OF E.R.,18510.0,18,279.0,1377,5,14,10
ALL INDIA TOTAL,71799.5,22,1155,9481,8,39,17

(*) Critical i.e. stock less than 7 days in,39,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,17,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Sep-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.2,27,9
2,RAIL,RAJGHAT TPS,135.0,25,2.2,23,11
3,RAIL,BADARPUR TPS,705.0,30,13.8,87,6,*,Less Receipt - CCL
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,2.0,17,9
5,RAIL,PANIPAT TPS,1360.0,25,25.0,31,1,*,** supply with WCL to be
,tied up
6,RAIL,YAMUNA NAGAR TPS,600.0,25,10.0,151,15
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.5,80,6,*,Less Receipt - CCL
8,RAIL,GND TPS(BHATINDA),440.0,30,6.5,53,8
9,RAIL,ROPAR TPS,1260.0,30,20.7,102,5,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,20.2,52,3,*,** No import
11,RAIL,SURATGARH TPS,1500.0,30,25.2,106,4,*,No import
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,26.7,73,3,*,** Higher Generation
13,RAIL,HARDUAGANJ,225.0,25,3.0,40,13
14,RAIL,OBRA TPS,1362.0,20,15.0,69,5,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,4.0,41,10
16,RAIL,PARICHHA TPS,640.0,30,11.7,48,4,*,Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,15.0,64,4,*,Less Receipt - CCL
18,PITHEAD,RIHAND STPS,2000.0,15,35.7,360,10
19,PITHEAD,SINGRAULI STPS,2000.0,15,32.0,630,20
20,RAIL,TANDA TPS,440.0,25,8.3,72,9
21,RAIL,UNCHAHAR TPS,1050.0,25,20.0,118,6,*,Less Receipt - CCL
TOTAL OF N.R.,18914.5,24,314.7,2244,7,11,3
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,9.0,52,6,*,Less Receipt - SECL
23,PITHEAD,KORBA-II,440.0,15,8.0,91,11
24,PITHEAD,KORBA-WEST TPS,840.0,15,12.3,138,11
25,PITHEAD,KORBA STPS,2100.0,15,32.0,426,13
26,PITHEAD,SIPAT STPS,1000.0,20,15.7,60,4,*,Less Receipt - SECL
27,RAIL,PATHADI TPP,300.0,15,5.0,77,15
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,12.7,120,9
29,RAIL,SIKKA REP. TPS,240.0,30,4.3,109,25
30,RAIL,UKAI TPS,850.0,30,13.0,184,14
31,RAIL,WANAKBORI TPS,1470.0,30,24.0,290,12
32,RAIL,TORR POWER AEC,390.0,30,4.3,1,0,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.8,86,15
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.3,87,5,*,Less Receipt
35,RAIL,SATPURA TPS,1142.5,20,21.0,480,23
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,51.7,532,10
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,7.8,67,8
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,35.7,338,9
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.8,35,2,*,** Unloading due to sticky
,coal
40,RAIL,KORADI TPS,1040.0,25,18.5,88,5,*,Unloading due to sticky
,coal
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Sep-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

41,RAIL,NASIK TPS,880.0,25,14.5,204,14
42,RAIL,PARLI TPS,920.0,25,15.1,190,13
43,RAIL,PARAS TPS,305.0,20,5.8,49,8
44,RAIL,DAHANU TPS,500.0,25,9.7,54,6,*,Less Receipt - SECL
TOTAL OF W.R.,22492.5,21,359.0,3757,10,7,2
SOUTHERN
ANDHRA PRADESH
45,RAIL,Dr. N.TATA RAO TPS,1260.0,25,20.5,115,6,*,Less Receipt
46,RAIL,KOTHAGUDEM TPS,1180.0,20,20.0,279,14
47,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,14,17
48,RAIL,RAYALASEEMA TPS,840.0,25,15.8,89,6,*,Less Receipt
49,PITHEAD,RAMAGUNDEM STPS,2600.0,15,39.2,718,18
50,RAIL,SIMHADRI,1000.0,25,19.3,60,3,*,** Less Receipt
KARNATAKA
51,RAIL,RAICHUR TPS,1470.0,30,29.0,286,10
52,RAIL,BELLARY TPS,500.0,22,8.0,281,35
TAMIL NADU
53,INTER MODAL,ENNORE TPS,450.0,30,7.7,23,3,*,** Less Receipt
54,INTER MODAL,METTUR TPS,840.0,30,14.1,50,4,*,Less Receipt
55,INTER MODAL,NORTH CHENNAI TPS,630.0,30,10.4,37,4,*,Less Receipt
56,INTER MODAL,TUTICORIN TPS,1050.0,30,17.4,99,6,*,Less Receipt
TOTAL OF S.R.,11882.5,24,202.2,2051,10,7,2
EASTERN
BIHAR
57,RAIL,BARAUNI TPS,320.0,20,0.7,34,50
58,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,10,10
59,PITHEAD,KAHALGAON TPS,2340.0,15,35.8,13,0,*,** Less import
JHARKHAND
60,RAIL,PATRATU TPS,840.0,20,4.7,2,0,*,** Less Receipt - CCL
61,ROAD,TENUGHAT TPS,420.0,20,5.7,8,1,*,** Less Receipt - CCL
62,RAIL,BOKARO `B` TPS,630.0,20,8.8,134,15
63,RAIL,CHANDRAPURA(DVC),750.0,20,5.8,375,64
,TPS
ORISSA
64,PITHEAD,IB VALLEY TPS,420.0,15,8.8,97,11
65,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.3,167,20
66,PITHEAD,TALCHER STPS,3000.0,15,60.0,80,1,*,** Less import
WEST BENGAL
67,RAIL,DURGAPUR TPS,340.0,20,5.3,68,13
68,RAIL,MEJIA TPS,1340.0,20,22.7,44,2,*,** Unloading Constraint
69,RAIL,BAKRESWAR TPS,1050.0,25,11.7,21,2,*,** Less Receipt
70,RAIL,BANDEL TPS,450.0,20,5.3,13,3,*,** Less Receipt
71,RAIL,D.P.L. TPS,695.0,20,10.0,34,3,*,** Less Receipt
72,RAIL,KOLAGHAT TPS,1260.0,25,19.8,109,5,*,Less Receipt
73,RAIL,SAGARDIGHI TPS,600.0,20,7.3,5,1,*,** Less Receipt
74,RAIL,SANTALDIH TPS,730.0,20,7.7,37,5,*,Less Receipt
75,RAIL,BUDGE BUDGE TPS,500.0,20,7.3,87,12
76,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,5,4,*,Less Receipt - ECL
77,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,27,11
78,RAIL,TITAGARH TPS,240.0,20,3.7,18,5,*,Less Receipt - ECL
79,PITHEAD,FARAKKA STPS,1600.0,15,35.0,0,0,*,** Less import
TOTAL OF E.R.,18510.0,18,279.0,1388,5,14,10
ALL INDIA TOTAL,71799.5,22,1155,9440,8,39,17

(*) Critical i.e. stock less than 7 days in,39,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,17,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 06-Sep-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.2,35,11
2,RAIL,RAJGHAT TPS,135.0,25,2.2,24,11
3,RAIL,BADARPUR TPS,705.0,30,13.8,89,6,*,Less Receipt - CCL
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,2.0,11,6,*,Less Receipt - CCL
5,RAIL,PANIPAT TPS,1360.0,25,25.0,6,0,*,** supply with WCL to be
,tied up
6,RAIL,YAMUNA NAGAR TPS,600.0,25,10.0,140,14
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.5,80,6,*,Less Receipt - CCL
8,RAIL,GND TPS(BHATINDA),440.0,30,6.5,62,10
9,RAIL,ROPAR TPS,1260.0,30,20.7,120,6,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,20.2,54,3,*,** No import
11,RAIL,SURATGARH TPS,1500.0,30,25.2,99,4,*,No import
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,26.7,66,2,*,** Higher Generation
13,RAIL,HARDUAGANJ,225.0,25,3.0,35,12
14,RAIL,OBRA TPS,1362.0,20,15.0,66,4,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,4.0,46,12
16,RAIL,PARICHHA TPS,640.0,30,11.7,38,3,*,** Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,15.0,68,5,*,Less Receipt - CCL
18,PITHEAD,RIHAND STPS,2000.0,15,35.7,358,10
19,PITHEAD,SINGRAULI STPS,2000.0,15,32.0,613,19
20,RAIL,TANDA TPS,440.0,25,8.3,60,7
21,RAIL,UNCHAHAR TPS,1050.0,25,20.0,132,7
TOTAL OF N.R.,18914.5,24,314.7,2203,7,11,4
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,9.0,55,6,*,Less Receipt - SECL
23,PITHEAD,KORBA-II,440.0,15,8.0,87,11
24,PITHEAD,KORBA-WEST TPS,840.0,15,12.3,145,12
25,PITHEAD,KORBA STPS,2100.0,15,32.0,447,14
26,PITHEAD,SIPAT STPS,1000.0,20,15.7,61,4,*,Less Receipt - SECL
27,RAIL,PATHADI TPP,300.0,15,5.0,64,13
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,12.7,108,8
29,RAIL,SIKKA REP. TPS,240.0,30,4.3,109,25
30,RAIL,UKAI TPS,850.0,30,13.0,188,14
31,RAIL,WANAKBORI TPS,1470.0,30,24.0,313,13
32,RAIL,TORR POWER AEC,390.0,30,4.3,9,2,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.8,84,14
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.3,92,5,*,Less Receipt
35,RAIL,SATPURA TPS,1142.5,20,21.0,476,23
