,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SARDAR SAROVAR,GUJARAT,138.68,454.99,120.09,394.00,121.37,398.20,110.84,363.65,5469.00,1817.55,323.67,5760.00,4.67,1234.35,1.00,1285.53


UKAI,GUJARAT,105.16,345.01,98.23,322.27,100.29,329.04,82.30,270.01,1080.00,813.08,406.79,6619.15,5.37,3760.34,3.05,220.78


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,387.09,1269.98,385.94,1266.21,381.00,1250.00,420.48,725.00,107.86,6911.19,5.60,1231.88,1.00,56.87


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.74,848.88,252.31,827.79,243.24,798.03,2628.00,1316.12,908.17,9706.00,7.87,6843.85,5.55,1193.94


BHIRA,MAHARASHTRA,606.03,1988.29,603.71,1980.68,604.02,1981.69,590.09,1935.99,790.00,618.80,510.11,522.76,0.42,430.94,0.35,240.02


KOYNA,MAHARASHTRA,657.91,2158.50,656.81,2154.90,657.61,2157.51,609.60,2000.00,3130.00,3126.10,3595.00,2677.14,2.17,2536.50,2.06,2571.19


MACHKUND,ANDHRA PRADESH,838.20,2750.00,832.76,2732.15,836.01,2742.81,513.59,1685.01,670.00,551.60,307.01,892.55,0.72,496.78,0.40,372.54


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,170.66,559.91,170.17,558.30,150.88,495.01,2237.00,1398.13,811.90,6537.80,5.30,4052.31,3.29,1086.86


SRISAILAM,ANDHRA PRADESH,269.75,885.01,269.35,883.69,267.8,878.61,243.84,800.00,4300.00,1391.84,1344.82,7105.96,5.76,6923.90,5.61,824.59


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,519.6,1704.72,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,415.16

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,547.46,1796.13,545.36,1789.24,513.52,1684.78,542.00,2885.00,1534.42,108.04,70570.59,57.21,198.06


SHARAVATHY,KARNATAKA,554.43,1819.00,552.47,1812.57,549.13,1801.61,522.73,1714.99,5564.00,4557.03,3934.03,4297.08,3.48,3709.62,3.01,3085.06


IDAMALAYAR,KERALA,169.00,554.46,161.34,529.33,151.2,496.06,114.99,377.26,380.00,254.45,199.48,1017.80,0.83,803.74,0.65,206.05


IDUKKI,KERALA,732.35,2402.72,724.73,2377.72,718.23,2356.40,694.94,2279.99,2398.00,2146.32,1537.96,1459.50,1.18,1045.86,0.85,1133.26
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Dec-2009,2
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

MADUPATTY,KERALA,1599.38,5247.31,1599.38,5247.31,1599.05,5246.23,1554.48,5100.00,6.40,77.40,77.39,55.32,0.04,55.31,0.04,1.08


SABRIGRI,KERALA,981.46,3220.01,980.55,3217.03,981,3218.50,908.30,2979.99,1338.00,764.00,711.60,446.26,0.36,442.02,0.36,924.71


KUNDAH GROUP,TAMIL NADU,4399.61,911,2988.85,1315.00,1270.00,1341.00,346.50,0.28,1127.25


METTUR,TAMIL NADU,240.79,789.99,232.53,762.89,229.16,751.84,211.23,693.01,790.00,204.00,101.68,2504.70,2.03,1444.23,1.17,76.06


PERIYAR,TAMIL NADU,46.33,152.00,40.60,133.20,36.52,119.82,33.53,110.01,409.00,216.00,103.21,273.51,0.22,128.43,0.10,265.22


BALIMELA,ORISSA,462.08,1516.01,448.54,1471.60,450.19,1477.00,438.91,1439.99,1183.00,897.75,266.10,2675.96,2.17,793.16,0.64,639.95


HIRAKUD,ORISSA,192.02,629.99,190.66,625.52,190.45,624.84,179.83,589.99,1174.00,372.28,292.76,4709.43,3.82,3843.53,3.12,594.83


INDRAVATI,ORISSA,641.84,2105.77,637.08,2090.16,637.98,2093.11,625.00,2050.52,1962.00,1213.13,355.67,1485.50,1.20,964.61,0.78,1125.82


RENGALI,ORISSA,123.44,404.99,120.01,393.73,120.35,394.85,109.72,359.97,525.00,275.00,155.40,3167.81,2.57,1979.46,1.60,484.41


UPPER KOLAB,ORISSA,857.78,2814.24,849.46,2786.94,852.23,2796.03,843.78,2768.31,832.00,540.00,128.50,935.00,0.76,262.89,0.21,343.73


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,249.47


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
