"BALIMELA","ORISSA",462.08,1516.01,448.57,1471.7,1481.1,438.91,1439.99,1183,897.75,267.14,2675.96,2.17,796.28,0.65,27.19,
,"05-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,186.27,611.12,187.2,614.17,179.83,589.99,1174,372.28,116.11,4709.43,3.82,1689.72,1.37,8.21
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,630.41,2068.27,633.04,2076.9,625,2050.52,1962,1213.13,155.3,1485.5,1.2,381.53,0.31,45.37
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,113.04,370.87,117.88,386.75,109.72,359.97,525,275,27.6,3167.81,2.57,398.81,0.32,4.66
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.62,2787.47,850.71,2791.04,843.78,2768.31,832,540,134.21,935,0.76,272.11,0.22,14.77
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.84,2519.16,767.52,2518.11,766.01,2513.16,450,250,94.67,0,0,6.01,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","09-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,461.92,1515.48,483.27,1585.53,445.62,1462.01,5282,1728.8,158.83,6516.07,5.28,760.15,0.62,66.16
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,393.64,1291.47,411.53,1350.16,384.05,1260.01,1123,1084,94.33,6946,5.63,785.65,0.64,4.91
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,497.59,1632.51,513.73,1685.47,487.91,1600.75,1507,390.3,78,7199.17,5.84,372.65,0.3,13.2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.03,1151.68,352.44,1156.3,343.81,1127.99,459,175.66,131.46,1568.98,1.27,1225.98,0.99,8.37
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,256.06,840.1,255.88,839.5,252.98,829.99,920,860.5,118.75,5845.5,4.74,866.43,0.7,1.51
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,342.16,1122.57,335,1099.08,323,1059.71,164,480.8,119.29,2109.25,1.71,709.19,0.57,20.69
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,754.55,2475.56,742.9,2437.34,740.04,2427.95,309,1291.49,100.37,2615,2.12,272.87,0.22,42.69
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,119.26,391.27,117.07,384.09,110.84,363.65,5469,1817.55,288.18,5760,4.67,1112.35,0.9,21.31
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,97.51,319.93,97.32,319.29,82.3,270.01,1080,813.08,381.53,6619.15,5.37,3496.44,2.83,16.05
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.98,1269.63,392.56,1287.93,381,1250,420.48,725,105.41,6911.19,5.6,1203.81,0.98,3.93
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.62,812.4,247.83,813.09,243.24,798.03,2628,1316.12,147.16,9706,7.87,1145.51,0.93,18.89
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.74,1961.09,595.39,1953.38,590.09,1935.99,790,618.8,259.26,522.76,0.42,219.03,0.18,10.45
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,645.69,2118.4,641.58,2104.92,609.6,2000,3130,3126.1,1812.6,2677.14,2.17,1536.2,1.25,88.28
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.4,2744.09,830.44,2724.54,513.59,1685.01,670,551.6,462.54,892.55,0.72,748.44,0.61,11.88
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,156.64,513.91,159.32,522.7,150.88,495.01,2237,1398.13,189.01,6537.8,5.3,1029.62,0.83,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,262.34,860.7,251.4,824.8,243.84,800,4300,1391.84,697.82,7105.96,5.76,3592.78,2.91,39.56
,,,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"07-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,537.96,1764.96,537.69,1764.07,513.52,1684.78,542,2885,"964.53 133260.00",108.04,44376.95,35.98,13.3,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,542.97,1781.4,541.42,1776.31,522.73,1714.99,5564,4557.03,1712.9,4297.08,3.48,1615.19,1.31,148.34
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,145.93,478.77,144.58,474.34,114.99,377.26,380,254.45,106.68,1017.8,0.83,428.17,0.35,10.6
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,713.82,2341.93,712.72,2338.32,694.94,2279.99,2398,2146.32,843.81,1459.5,1.18,573.79,0.47,86.27
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","09-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1592.1,5223.43,1586.35,5204.56,1554.48,5100,6.4,77.4,51.12,55.32,0.04,36.25,0.03,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,965.3,3166.99,957.95,3142.88,908.3,2979.99,1338,764,384.06,446.26,0.36,238.45,0.19,49.32
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2667.32,1315,1270,813,346.5,0.28,91.25,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,233.91,767.42,227.88,747.64,211.23,693.01,790,204,116.26,2504.7,2.03,1600.81,1.3,180.22
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,39.87,130.81,33.53,110.01,33.53,110.01,409,216,91.23,273.51,0.22,112.55,0.09,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,448.51,1471.5,450.84,1479.13,438.91,1439.99,1183,897.75,265.06,2675.96,2.17,790.04,0.64,30.62
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,186.21,610.93,187.17,614.07,179.83,589.99,1174,372.28,114.06,4709.43,3.82,1666.44,1.35,9.3
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,630.35,2068.08,632.97,2076.67,625,2050.52,1962,1213.13,153.63,1485.5,1.2,376.59,0.31,52.1
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,113,370.73,117.78,386.42,109.72,359.97,525,275,27.2,3167.81,2.57,392.16,0.32,5.42
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.55,2787.24,850.66,2790.88,843.78,2768.31,832,540,131.72,935,0.76,268.08,0.22,17.21
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.83,2519.13,767.4,2517.72,766.01,2513.16,450,250,93.58,0,0,6.81,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","10-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,461.87,1515.33,483.27,1585.53,445.62,1462.01,5282,1728.8,158.29,6516.07,5.28,757.83,0.61,70.8
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,393.7,1291.66,411.52,1350.13,384.05,1260.01,1123,1084,95.11,6946,5.63,791.91,0.64,4.93
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,497.7,1632.87,514.08,1686.61,487.91,1600.75,1507,390.3,79.03,7199.17,5.84,376.84,0.31,14.35
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.06,1151.78,352.42,1156.23,343.81,1127.99,459,175.66,132.11,1568.98,1.27,1231.41,1,8.93
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,256.03,840,255.82,839.3,252.98,829.99,920,860.5,117.75,5845.5,4.74,857.34,0.7,1.85
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,341.66,1120.93,335.01,1099.11,323,1059.71,164,480.8,114.66,2109.25,1.71,678.3,0.55,23
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,754.1,2474.08,742.6,2436.35,740.04,2427.95,309,1291.49,96.6,2615,2.12,263.2,0.21,47.64
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,119.2,391.08,117.18,384.45,110.84,363.65,5469,1817.55,285.69,5760,4.67,1103.77,0.89,23.46
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,97.44,319.67,97.25,319.06,82.3,270.01,1080,813.08,378.77,6619.15,5.37,3467.26,2.81,18.08
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,387,1269.68,392.54,1287.86,381,1250,420.48,725,105.76,6911.19,5.6,1207.82,0.98,4.85
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.55,812.17,247.74,812.8,243.24,798.03,2628,1316.12,144.68,9706,7.87,1116.38,0.91,21.2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.67,1960.86,595.31,1953.12,590.09,1935.99,790,618.8,256.61,522.76,0.42,216.78,0.18,11.28
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,645.29,2117.1,641.43,2104.43,609.6,2000,3130,3126.1,1779.4,2677.14,2.17,1507.2,1.22,103.13
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.39,2744.06,830.4,2724.41,513.59,1685.01,670,551.6,462.06,892.55,0.72,747.66,0.61,13.19
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,156.61,513.81,159.08,521.92,150.88,495.01,2237,1398.13,187.96,6537.8,5.3,1023.96,0.83,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,262.25,860.4,251,823.49,243.84,800,4300,1391.84,691.45,7105.96,5.76,3559.95,2.89,45.4
,,,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"09-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,537.79,1764.4,537.49,1763.42,513.52,1684.78,542,2885,"955.68 133260.00",108.04,43956.41,35.64,15.25,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,542.86,1781.04,541.29,1775.89,522.73,1714.99,5564,4557.03,1693.74,4297.08,3.48,1597.12,1.29,167.6
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,145.68,477.95,144.44,473.88,114.99,377.26,380,254.45,105.37,1017.8,0.83,422.54,0.34,11.72
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,713.64,2341.34,712.55,2337.76,694.94,2279.99,2398,2146.32,833.28,1459.5,1.18,566.63,0.46,99.27
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","10-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1591.95,5222.93,1586.15,5203.9,1554.48,5100,6.4,77.4,50.67,55.32,0.04,35.94,0.03,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,965.03,3166.11,957.56,3141.6,908.3,2979.99,1338,764,380.11,446.26,0.36,236.04,0.19,55.56
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2611.55,1315,1270,796,346.5,0.28,101.4,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,233.95,767.55,227.84,747.51,211.23,693.01,790,204,116.66,2504.7,2.03,1605.48,1.3,200.42
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,39.93,131,33.53,110.01,33.53,110.01,409,216,92.02,273.51,0.22,113.86,0.09,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,448.45,1471.3,450.71,1478.71,438.91,1439.99,1183,897.75,262.96,2675.96,2.17,783.82,0.64,34.1
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,186.16,610.77,187.15,614.01,179.83,589.99,1174,372.28,112.34,4709.43,3.82,1646.7,1.34,10.08
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,630.29,2067.88,632.92,2076.51,625,2050.52,1962,1213.13,151.96,1485.5,1.2,371.67,0.3,58.91
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.95,370.57,117.72,386.22,109.72,359.97,525,275,26.71,3167.81,2.57,383.83,0.31,5.98
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.49,2787.04,850.57,2790.58,843.78,2768.31,832,540,129.58,935,0.76,264.62,0.21,19.5
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.82,2519.09,767.44,2517.85,766.01,2513.16,450,250,92.49,0,0,7.49,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","14-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,482.98,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,461.9,1515.41,1584.58,445.62,1462.01,5282,1728.8,158.58,6516.07,5.28,759.07,0.62,89.54,
,"12-APR-07",,,,,,,,,,,,,,,,
,411.53,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,393.91,1292.37,1350.16,384.05,1260.01,1123,1084,98.09,6946,5.63,815.32,0.66,4.99,
,"12-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,498.51,1635.53,515.09,1689.93,487.91,1600.75,1507,390.3,86.65,7199.17,5.84,407.69,0.33,18.36
,,,,,,,,,,,,,,,,,
,"352.4 12",,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.17,1152.12,1156.17,343.81,1127.99,459,175.66,134.31,1568.98,1.27,1250.31,1.01,11.32,
,"-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.91,839.6,255.64,838.71,252.98,829.99,920,860.5,112.6,5845.5,4.74,820.97,0.67,4.12
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,340.69,1117.75,335.05,1099.25,323,1059.71,164,480.8,105.98,2109.25,1.71,625.31,0.51,32.2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,752.45,2468.67,759.8,2492.78,740.04,2427.95,309,1291.49,82.96,2615,2.12,227.72,0.18,67.5
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.95,390.26,117.07,384.09,110.84,363.65,5469,1817.55,275.41,5760,4.67,1068.07,0.87,33.88
,,,,,,,,,,,,,,,,,
,"97.22 12",,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,97.13,318.67,318.96,82.3,270.01,1080,813.08,368.18,6619.15,5.37,3355.03,2.72,26.2,
,"-APR-07",,,,,,,,,,,,,,,,
,"392.5 12",,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.75,1268.86,1287.73,381,1250,420.48,725,100.16,6911.19,5.6,1142.94,0.93,8.48,
,"-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.37,811.58,247.52,812.07,243.24,798.03,2628,1316.12,137.83,9706,7.87,1060.83,0.86,30.35
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.5,1960.3,594.9,1951.77,590.09,1935.99,790,618.8,250.14,522.76,0.42,211.32,0.17,14.39
,,,,,,,,,,,,,,,,,
,641.22,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,644.8,2115.5,2103.74,609.6,2000,3130,3126.1,1739,2677.14,2.17,1471.5,1.19,167.7,
,"12-APR-07",,,,,,,,,,,,,,,,
,830.34,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.33,2743.86,2724.21,513.59,1685.01,670,551.6,459.1,892.55,0.72,742.86,0.6,18.45,
,"12-APR-07",,,,,,,,,,,,,,,,
,"158.8 12",,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,157.15,515.58,521,150.88,495.01,2237,1398.13,207.14,6537.8,5.3,1127.16,0.91,0,
,"-APR-07",,,,,,,,,,,,,,,,
,"250.7 12",,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,261.49,857.91,822.51,243.84,800,4300,1391.84,639,7105.96,5.76,3289.91,2.67,70.58,
,"-APR-07",,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
