,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Apr-2010,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

LOKTAK,MANIPUR,768.50,2521.33,767.65,2518.54,767.41,2517.75,766.01,2513.16,450.00,250.00,75.48,0.00,0.00,2.19


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Apr-2010,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,462.38,1517.00,479.23,1572.28,445.62,1462.01,5282.00,1728.80,164.20,6516.07,5.28,783.66,0.64,19.57


PONG,PUNJAB,426.72,1400.00,395.45,1297.40,404.45,1326.94,384.05,1260.01,1123.00,1084.00,120.32,6946.00,5.63,981.16,0.80,1.02


RANJIT SAGAR,PUNJAB,527.91,1731.99,497.71,1632.91,496.32,1628.35,487.91,1600.75,1507.00,390.30,79.13,7199.17,5.84,377.22,0.31,11.66


R.P. SAGAR,RAJASTHAN,352.81,1157.51,345.90,1134.83,345.16,1132.41,343.81,1127.99,459.00,175.66,32.84,1568.98,1.27,409.36,0.33,0.00


RIHAND,UTTAR PRADESH,268.22,879.99,255.48,838.20,257.68,845.41,252.98,829.99,920.00,860.50,95.45,5845.50,4.74,693.67,0.56,6.12


RAM GANGA,UTTARAKHAND,366.00,1200.79,328.09,1076.41,339.55,1114.01,323.00,1059.71,164.00,480.80,20.50,2109.25,1.71,139.19,0.11,0.09


TEHRI,UTTARAKHAND,829.79,2722.41,762.15,2500.49,777.6,2551.18,740.04,2427.95,309.00,1291.49,167.64,2615.00,2.12,440.58,0.36,24.46


SARDAR SAROVAR,GUJARAT,138.68,454.99,120.57,395.57,117.14,384.32,110.84,363.65,5469.00,1817.55,349.00,5760.00,4.67,1321.34,1.07,22.04


UKAI,GUJARAT,105.16,345.01,93.03,305.23,96.12,315.35,82.30,270.01,1080.00,813.08,234.22,6619.15,5.37,1988.09,1.61,10.71

