"city","YR","M","D","HR","MW"
"Dakar",2014,1,14,20,371.404198345387
"Dakar",2014,1,14,21,368.815819735492
"Dakar",2014,1,14,22,366.93569401666
"Dakar",2014,1,14,23,325.218022309507
"Dakar",2014,1,15,0,275.62065498277
"Dakar",2014,1,15,1,251.324190255875
"Dakar",2014,1,15,2,241.827170398796
"Dakar",2014,1,15,3,233.249714461411
"Dakar",2014,1,15,4,229.927214806641
"Dakar",2014,1,15,5,228.786217972661
"Dakar",2014,1,15,6,235.761431704427
"Dakar",2014,1,15,7,271.187655740643
"Dakar",2014,1,15,8,280.356638384129
"Dakar",2014,1,15,9,282.933331148888
"Dakar",2014,1,15,10,284.377882380153
"Dakar",2014,1,15,11,317.144858086968
"Dakar",2014,1,15,12,319.351070080663
"Dakar",2014,1,15,13,325.550707139636
"Dakar",2014,1,15,14,323.515649698878
"Dakar",2014,1,15,15,324.302707232381
"Dakar",2014,1,15,16,329.792656554664
"Dakar",2014,1,15,17,329.291155712093
"Dakar",2014,1,15,18,317.588532499517
"Dakar",2014,1,15,19,350.303022940838
"Dakar",2014,1,15,20,401.057698345387
"Dakar",2014,1,15,21,408.065819735492
"Dakar",2014,1,15,22,401.26869401666
"Dakar",2014,1,15,23,358.839022309507
"Dakar",2014,1,16,0,313.21065498277
"Dakar",2014,1,16,1,275.897190255875
"Dakar",2014,1,16,2,264.211670398796
"Dakar",2014,1,16,3,249.563214461411
"Dakar",2014,1,16,4,247.296714806641
"Dakar",2014,1,16,5,246.560717972661
"Dakar",2014,1,16,6,250.388431704427
"Dakar",2014,1,16,7,275.525655740643
"Dakar",2014,1,16,8,280.848138384129
"Dakar",2014,1,16,9,295.013831148888
"Dakar",2014,1,16,10,304.218382380153
"Dakar",2014,1,16,11,326.293358086968
"Dakar",2014,1,16,12,327.709570080663
"Dakar",2014,1,16,13,315.930207139636
"Dakar",2014,1,16,14,322.913149698878
"Dakar",2014,1,16,15,319.428207232381
"Dakar",2014,1,16,16,324.384656554664
"Dakar",2014,1,16,17,324.587655712093
"Dakar",2014,1,16,18,324.550532499517
"Dakar",2014,1,16,19,356.900522940839
"Dakar",2014,1,16,20,409.592698345387
"Dakar",2014,1,16,21,407.971319735492
"Dakar",2014,1,16,22,391.36419401666
"Dakar",2014,1,16,23,345.087022309507
"Dakar",2014,1,17,0,296.02865498277
"Dakar",2014,1,17,1,278.207690255875
"Dakar",2014,1,17,2,246.619670398796
"Dakar",2014,1,17,3,251.465714461411
"Dakar",2014,1,17,4,247.165214806641
"Dakar",2014,1,17,5,245.984217972661
"Dakar",2014,1,17,6,235.117431704427
"Dakar",2014,1,17,7,254.734655740643
"Dakar",2014,1,17,8,284.438638384129
"Dakar",2014,1,17,9,296.691331148888
"Dakar",2014,1,17,10,303.146882380153
"Dakar",2014,1,17,11,311.458858086968
"Dakar",2014,1,17,12,311.686070080663
"Dakar",2014,1,17,13,310.635707139636
"Dakar",2014,1,17,14,297.175149698878
"Dakar",2014,1,17,15,305.722207232381
"Dakar",2014,1,17,16,306.419656554664
"Dakar",2014,1,17,17,304.366155712093
"Dakar",2014,1,17,18,305.746532499517
"Dakar",2014,1,17,19,331.314022940838
"Dakar",2014,1,17,20,397.236198345387
"Dakar",2014,1,17,21,401.127819735492
"Dakar",2014,1,17,22,387.27819401666
"Dakar",2014,1,17,23,339.627522309507
"Dakar",2014,1,18,0,294.61215498277
"Dakar",2014,1,18,1,275.116190255875
"Dakar",2014,1,18,2,251.779170398796
"Dakar",2014,1,18,3,248.341214461411
"Dakar",2014,1,18,4,243.696714806641
"Dakar",2014,1,18,5,238.173717972661
"Dakar",2014,1,18,6,221.022931704427
"Dakar",2014,1,18,7,234.352155740643
"Dakar",2014,1,18,8,239.850138384129
"Dakar",2014,1,18,9,271.226331148888
"Dakar",2014,1,18,10,271.973882380153
"Dakar",2014,1,18,11,278.702858086968
"Dakar",2014,1,18,12,281.834570080663
"Dakar",2014,1,18,13,281.244207139636
"Dakar",2014,1,18,14,271.408149698878
"Dakar",2014,1,18,15,275.120207232381
"Dakar",2014,1,18,16,278.870156554664
"Dakar",2014,1,18,17,282.714655712093
"Dakar",2014,1,18,18,297.590032499517
"Dakar",2014,1,18,19,314.726522940839
"Dakar",2014,1,18,20,386.345198345387
"Dakar",2014,1,18,21,383.163319735492
"Dakar",2014,1,18,22,367.17419401666
"Dakar",2014,1,18,23,343.127022309507
"Dakar",2014,1,19,0,283.51015498277
"Dakar",2014,1,19,1,269.211190255875
"Dakar",2014,1,19,2,241.640670398796
"Dakar",2014,1,19,3,228.280214461411
"Dakar",2014,1,19,4,218.523214806641
"Dakar",2014,1,19,5,219.807717972661
"Dakar",2014,1,19,6,225.536431704427
"Dakar",2014,1,19,7,227.202655740643
"Dakar",2014,1,19,8,230.936638384129
"Dakar",2014,1,19,9,236.848331148888
"Dakar",2014,1,19,10,245.427882380153
"Dakar",2014,1,19,11,244.669858086968
"Dakar",2014,1,19,12,258.301070080663
"Dakar",2014,1,19,13,257.755707139636
"Dakar",2014,1,19,14,256.295649698878
"Dakar",2014,1,19,15,248.838707232381
"Dakar",2014,1,19,16,252.688656554664
"Dakar",2014,1,19,17,260.678155712093
"Dakar",2014,1,19,18,270.944032499517
"Dakar",2014,1,19,19,304.187522940839
"Dakar",2014,1,19,20,376.160698345387
"Dakar",2014,1,19,21,371.387819735492
"Dakar",2014,1,19,22,365.59369401666
"Dakar",2014,1,19,23,324.132022309507
"Dakar",2014,1,20,0,269.31665498277
"Dakar",2014,1,20,1,241.282690255875
"Dakar",2014,1,20,2,218.627170398796
"Dakar",2014,1,20,3,210.372214461411
"Dakar",2014,1,20,4,210.792214806641
"Dakar",2014,1,20,5,208.746217972661
"Dakar",2014,1,20,6,225.294931704427
"Dakar",2014,1,20,7,271.324655740643
