,Date,Forecast,Actual,Lo80,Hi80,Lo95,Hi95
,21/9/08,NA,3646.958333,NA,NA,NA,NA
,22/9/08,NA,4260.208333,NA,NA,NA,NA
,23/9/08,NA,4344.791667,NA,NA,NA,NA
,24/9/08,NA,4273.458333,NA,NA,NA,NA
,25/9/08,NA,4037.166667,NA,NA,NA,NA
,26/9/08,NA,3784.958333,NA,NA,NA,NA
,27/9/08,NA,3388.083333,NA,NA,NA,NA
,28/9/08,NA,3293.291667,NA,NA,NA,NA
,29/9/08,NA,3970.083333,NA,NA,NA,NA
,30/9/08,NA,3838.208333,NA,NA,NA,NA
,1/10/08,NA,3551.375,NA,NA,NA,NA
,2/10/08,NA,3622.541667,NA,NA,NA,NA
,3/10/08,NA,3559.083333,NA,NA,NA,NA
,4/10/08,NA,3232.041667,NA,NA,NA,NA
,5/10/08,NA,3162.541667,NA,NA,NA,NA
,6/10/08,NA,3900.083333,NA,NA,NA,NA
,7/10/08,NA,3853.583333,NA,NA,NA,NA
,8/10/08,NA,3778,NA,NA,NA,NA
,9/10/08,NA,3767.416667,NA,NA,NA,NA
,10/10/08,NA,3732.041667,NA,NA,NA,NA
,11/10/08,NA,3539.833333,NA,NA,NA,NA
,12/10/08,NA,3403.041667,NA,NA,NA,NA
,13/10/08,NA,3985,NA,NA,NA,NA
,14/10/08,NA,4149.916667,NA,NA,NA,NA
,15/10/08,NA,4192.333333,NA,NA,NA,NA
,16/10/08,NA,3778.541667,NA,NA,NA,NA
,17/10/08,NA,3476.833333,NA,NA,NA,NA
,18/10/08,NA,3071.458333,NA,NA,NA,NA
,19/10/08,NA,3007.916667,NA,NA,NA,NA
,20/10/08,NA,3609.916667,NA,NA,NA,NA
,21/10/08,NA,3580.875,NA,NA,NA,NA
,22/10/08,NA,3690.708333,NA,NA,NA,NA
,23/10/08,NA,3729.208333,NA,NA,NA,NA
,24/10/08,NA,3543.958333,NA,NA,NA,NA
,25/10/08,NA,3095.958333,NA,NA,NA,NA
,26/10/08,NA,3030.708333,NA,NA,NA,NA
,27/10/08,NA,3816,NA,NA,NA,NA
,28/10/08,NA,4038.666667,NA,NA,NA,NA
,29/10/08,NA,3999.5,NA,NA,NA,NA
,30/10/08,NA,3921.333333,NA,NA,NA,NA
,31/10/08,NA,3630.416667,NA,NA,NA,NA
,1/11/08,NA,3143.125,NA,NA,NA,NA
,2/11/08,NA,2961.583333,NA,NA,NA,NA
,3/11/08,NA,3545.291667,NA,NA,NA,NA
,4/11/08,NA,3598.291667,NA,NA,NA,NA
,5/11/08,NA,3683.541667,NA,NA,NA,NA
,6/11/08,NA,3694.958333,NA,NA,NA,NA
,7/11/08,NA,3567.208333,NA,NA,NA,NA
,8/11/08,NA,3263.083333,NA,NA,NA,NA
,9/11/08,NA,3435.875,NA,NA,NA,NA
,10/11/08,NA,3992.583333,NA,NA,NA,NA
,11/11/08,NA,4213.583333,NA,NA,NA,NA
,12/11/08,NA,3956.041667,NA,NA,NA,NA
,13/11/08,NA,3796.333333,NA,NA,NA,NA
,14/11/08,NA,3606.625,NA,NA,NA,NA
,15/11/08,NA,3419.666667,NA,NA,NA,NA
,16/11/08,NA,3708.958333,NA,NA,NA,NA
,17/11/08,NA,4373.25,NA,NA,NA,NA
,18/11/08,NA,4640.208333,NA,NA,NA,NA
,19/11/08,NA,4691.333333,NA,NA,NA,NA
,20/11/08,NA,4487.375,NA,NA,NA,NA
,21/11/08,NA,4673.208333,NA,NA,NA,NA
,22/11/08,NA,4563.583333,NA,NA,NA,NA
,23/11/08,NA,3982.625,NA,NA,NA,NA
,24/11/08,NA,4233.625,NA,NA,NA,NA
,25/11/08,NA,4413.208333,NA,NA,NA,NA
,26/11/08,NA,4358.916667,NA,NA,NA,NA
,27/11/08,NA,3463.166667,NA,NA,NA,NA
,28/11/08,NA,3362.375,NA,NA,NA,NA
,29/11/08,NA,3553.833333,NA,NA,NA,NA
,30/11/08,NA,3507.333333,NA,NA,NA,NA
,1/12/08,NA,4498.833333,NA,NA,NA,NA
,2/12/08,NA,4761.791667,NA,NA,NA,NA
,3/12/08,NA,4563.833333,NA,NA,NA,NA
,4/12/08,NA,4430.416667,NA,NA,NA,NA
,5/12/08,NA,4907.875,NA,NA,NA,NA
,6/12/08,NA,4632.666667,NA,NA,NA,NA
,7/12/08,NA,4350.958333,NA,NA,NA,NA
,8/12/08,NA,4567.208333,NA,NA,NA,NA
,9/12/08,NA,4151.833333,NA,NA,NA,NA
,10/12/08,NA,4175.333333,NA,NA,NA,NA
,11/12/08,NA,4657.083333,NA,NA,NA,NA
,12/12/08,NA,4736.916667,NA,NA,NA,NA
,13/12/08,NA,4406.5,NA,NA,NA,NA
,14/12/08,NA,3779.5,NA,NA,NA,NA
,15/12/08,NA,4137.416667,NA,NA,NA,NA
,16/12/08,NA,4869.375,NA,NA,NA,NA
,17/12/08,NA,4583.791667,NA,NA,NA,NA
,18/12/08,NA,4450,NA,NA,NA,NA
,19/12/08,NA,3808.416667,NA,NA,NA,NA
,20/12/08,NA,3807.875,NA,NA,NA,NA
,21/12/08,NA,4293.458333,NA,NA,NA,NA
,22/12/08,NA,5430.041667,NA,NA,NA,NA
,23/12/08,NA,4834.208333,NA,NA,NA,NA
,24/12/08,NA,3625.416667,NA,NA,NA,NA
,25/12/08,NA,3562.583333,NA,NA,NA,NA
,26/12/08,NA,3653.125,NA,NA,NA,NA
,27/12/08,NA,2963.333333,NA,NA,NA,NA
,28/12/08,NA,3096.666667,NA,NA,NA,NA
,29/12/08,NA,3874.666667,NA,NA,NA,NA
,30/12/08,NA,3795.541667,NA,NA,NA,NA
,31/12/08,NA,3969.333333,NA,NA,NA,NA
,1/1/09,NA,4040.125,NA,NA,NA,NA
,2/1/09,NA,3658.708333,NA,NA,NA,NA
,3/1/09,NA,3515.416667,NA,NA,NA,NA
,4/1/09,NA,3141.5,NA,NA,NA,NA
,5/1/09,NA,4214.666667,NA,NA,NA,NA
,6/1/09,NA,4229.375,NA,NA,NA,NA
,7/1/09,NA,4378.625,NA,NA,NA,NA
,8/1/09,NA,4697.583333,NA,NA,NA,NA
,9/1/09,NA,4579.666667,NA,NA,NA,NA
,10/1/09,NA,3794.541667,NA,NA,NA,NA
,11/1/09,NA,4086,NA,NA,NA,NA
,12/1/09,NA,4559.208333,NA,NA,NA,NA
,13/1/09,NA,4832.125,NA,NA,NA,NA
,14/1/09,NA,5171.708333,NA,NA,NA,NA
,15/1/09,NA,5672.333333,NA,NA,NA,NA
,16/1/09,NA,5945.416667,NA,NA,NA,NA
,17/1/09,NA,5189.666667,NA,NA,NA,NA
,18/1/09,NA,4238.666667,NA,NA,NA,NA
,19/1/09,NA,4741.541667,NA,NA,NA,NA
,20/1/09,NA,5382.875,NA,NA,NA,NA
,21/1/09,NA,5396.5,NA,NA,NA,NA
,22/1/09,NA,4712.875,NA,NA,NA,NA
,23/1/09,NA,4091.833333,NA,NA,NA,NA
,24/1/09,NA,4057.708333,NA,NA,NA,NA
,25/1/09,NA,4534.666667,NA,NA,NA,NA
,26/1/09,NA,4917.75,NA,NA,NA,NA
,27/1/09,NA,4607.333333,NA,NA,NA,NA
,28/1/09,NA,3377.375,NA,NA,NA,NA
,29/1/09,NA,3779.875,NA,NA,NA,NA
,30/1/09,NA,3996.416667,NA,NA,NA,NA
,31/1/09,NA,3973.458333,NA,NA,NA,NA
,1/2/09,NA,3333.958333,NA,NA,NA,NA
,2/2/09,NA,4038.375,NA,NA,NA,NA
,3/2/09,NA,4977.041667,NA,NA,NA,NA
,4/2/09,NA,5416.083333,NA,NA,NA,NA
,5/2/09,NA,5336.875,NA,NA,NA,NA
,6/2/09,NA,4417.666667,NA,NA,NA,NA
,7/2/09,NA,3557,NA,NA,NA,NA
,8/2/09,NA,3120.375,NA,NA,NA,NA
,9/2/09,NA,3741.458333,NA,NA,NA,NA
,10/2/09,NA,3722.583333,NA,NA,NA,NA
,11/2/09,NA,3643.5,NA,NA,NA,NA
,12/2/09,NA,3826.083333,NA,NA,NA,NA
,13/2/09,NA,3949.458333,NA,NA,NA,NA
,14/2/09,NA,3624.666667,NA,NA,NA,NA
,15/2/09,NA,3758.166667,NA,NA,NA,NA
,16/2/09,NA,4429.083333,NA,NA,NA,NA
,17/2/09,NA,4510.791667,NA,NA,NA,NA
,18/2/09,NA,3998.083333,NA,NA,NA,NA
,19/2/09,NA,4594.625,NA,NA,NA,NA
,20/2/09,NA,4767.5,NA,NA,NA,NA
,21/2/09,NA,4178.125,NA,NA,NA,NA
,22/2/09,NA,4314.208333,NA,NA,NA,NA
,23/2/09,NA,4820.875,NA,NA,NA,NA
,24/2/09,NA,4618.5,NA,NA,NA,NA
,25/2/09,NA,4128.125,NA,NA,NA,NA
,26/2/09,NA,3748.75,NA,NA,NA,NA
,27/2/09,NA,3695.041667,NA,NA,NA,NA
,28/2/09,NA,4070.458333,NA,NA,NA,NA
,1/3/09,NA,4192.875,NA,NA,NA,NA
,2/3/09,NA,4983.666667,NA,NA,NA,NA
,3/3/09,NA,5056.208333,NA,NA,NA,NA
,4/3/09,NA,4470.208333,NA,NA,NA,NA
,5/3/09,NA,4022.625,NA,NA,NA,NA
,6/3/09,NA,3558.458333,NA,NA,NA,NA
,7/3/09,NA,3038.166667,NA,NA,NA,NA
,8/3/09,NA,2921.565217,NA,NA,NA,NA
,9/3/09,NA,3488,NA,NA,NA,NA
,10/3/09,NA,3574.333333,NA,NA,NA,NA
,11/3/09,NA,3704.875,NA,NA,NA,NA
,12/3/09,NA,4439.625,NA,NA,NA,NA
,13/3/09,NA,4181.416667,NA,NA,NA,NA
,14/3/09,NA,3666.166667,NA,NA,NA,NA
,15/3/09,NA,3270.541667,NA,NA,NA,NA
,16/3/09,NA,3607.666667,NA,NA,NA,NA
,17/3/09,NA,3629.416667,NA,NA,NA,NA
,18/3/09,NA,3564.583333,NA,NA,NA,NA
,19/3/09,NA,3534,NA,NA,NA,NA
,20/3/09,NA,3705.666667,NA,NA,NA,NA
,21/3/09,NA,3346.75,NA,NA,NA,NA
,22/3/09,NA,3068.416667,NA,NA,NA,NA
,23/3/09,NA,3420.916667,NA,NA,NA,NA
,24/3/09,NA,3465.791667,NA,NA,NA,NA
,25/3/09,NA,3485.25,NA,NA,NA,NA
,26/3/09,NA,3478.333333,NA,NA,NA,NA
,27/3/09,NA,3446.083333,NA,NA,NA,NA
,28/3/09,NA,3042.291667,NA,NA,NA,NA
,29/3/09,NA,3304.875,NA,NA,NA,NA
,30/3/09,NA,3608.625,NA,NA,NA,NA
,31/3/09,NA,3505.916667,NA,NA,NA,NA
,1/4/09,NA,3359.208333,NA,NA,NA,NA
,2/4/09,NA,3427.041667,NA,NA,NA,NA
,3/4/09,NA,3420.666667,NA,NA,NA,NA
,4/4/09,NA,3131.791667,NA,NA,NA,NA
,5/4/09,NA,2930.666667,NA,NA,NA,NA
,6/4/09,NA,3834.875,NA,NA,NA,NA
,7/4/09,NA,4175.791667,NA,NA,NA,NA
,8/4/09,NA,3887.625,NA,NA,NA,NA
,9/4/09,NA,3635.708333,NA,NA,NA,NA
,10/4/09,NA,3254,NA,NA,NA,NA
,11/4/09,NA,2995.833333,NA,NA,NA,NA
,12/4/09,NA,2903.583333,NA,NA,NA,NA
,13/4/09,NA,3464.458333,NA,NA,NA,NA
,14/4/09,NA,3597,NA,NA,NA,NA
,15/4/09,NA,3803.375,NA,NA,NA,NA
,16/4/09,NA,3624.833333,NA,NA,NA,NA
,17/4/09,NA,3458.791667,NA,NA,NA,NA
,18/4/09,NA,2937.916667,NA,NA,NA,NA
,19/4/09,NA,2909.833333,NA,NA,NA,NA
,20/4/09,NA,3499.25,NA,NA,NA,NA
,21/4/09,NA,3692.083333,NA,NA,NA,NA
,22/4/09,NA,3655.708333,NA,NA,NA,NA
,23/4/09,NA,3472.875,NA,NA,NA,NA
,24/4/09,NA,3544.041667,NA,NA,NA,NA
,25/4/09,NA,3366.666667,NA,NA,NA,NA
,26/4/09,NA,3385.5,NA,NA,NA,NA
,27/4/09,NA,4004.083333,NA,NA,NA,NA
,28/4/09,NA,3770.041667,NA,NA,NA,NA
,29/4/09,NA,3865.791667,NA,NA,NA,NA
,30/4/09,NA,3744.083333,NA,NA,NA,NA
,1/5/09,NA,3596.625,NA,NA,NA,NA
,2/5/09,NA,2919.958333,NA,NA,NA,NA
,3/5/09,NA,2847.916667,NA,NA,NA,NA
,4/5/09,NA,3422.833333,NA,NA,NA,NA
,5/5/09,NA,3569.208333,NA,NA,NA,NA
,6/5/09,NA,3567.875,NA,NA,NA,NA
,7/5/09,NA,3665.5,NA,NA,NA,NA
,8/5/09,NA,3647.916667,NA,NA,NA,NA
,9/5/09,NA,3152.041667,NA,NA,NA,NA
,10/5/09,NA,2926.541667,NA,NA,NA,NA
,11/5/09,NA,3489.666667,NA,NA,NA,NA
,12/5/09,NA,3571.208333,NA,NA,NA,NA
,13/5/09,NA,3660.333333,NA,NA,NA,NA
,14/5/09,NA,3780.375,NA,NA,NA,NA
,15/5/09,NA,3854.583333,NA,NA,NA,NA
,16/5/09,NA,3369.166667,NA,NA,NA,NA
,17/5/09,NA,2796.041667,NA,NA,NA,NA
,18/5/09,NA,3431.833333,NA,NA,NA,NA
,19/5/09,NA,3584.166667,NA,NA,NA,NA
,20/5/09,NA,3731.416667,NA,NA,NA,NA
,21/5/09,NA,4004.458333,NA,NA,NA,NA
,22/5/09,NA,4068.25,NA,NA,NA,NA
,23/5/09,NA,3599.583333,NA,NA,NA,NA
,24/5/09,NA,3430.75,NA,NA,NA,NA
,25/5/09,NA,3492.583333,NA,NA,NA,NA
,26/5/09,NA,4216.125,NA,NA,NA,NA
,27/5/09,NA,4181.125,NA,NA,NA,NA
,28/5/09,NA,4149,NA,NA,NA,NA
,29/5/09,NA,3896.875,NA,NA,NA,NA
,30/5/09,NA,3545.25,NA,NA,NA,NA
,31/5/09,NA,3596.208333,NA,NA,NA,NA
,1/6/09,NA,4334.25,NA,NA,NA,NA
,2/6/09,NA,4791.916667,NA,NA,NA,NA
,3/6/09,NA,4244.916667,NA,NA,NA,NA
,4/6/09,NA,3594.833333,NA,NA,NA,NA
,5/6/09,NA,3566.041667,NA,NA,NA,NA
,6/6/09,NA,3282.208333,NA,NA,NA,NA
,7/6/09,NA,3537.791667,NA,NA,NA,NA
,8/6/09,NA,4447.166667,NA,NA,NA,NA
,9/6/09,NA,4762.958333,NA,NA,NA,NA
,10/6/09,NA,4355.458333,NA,NA,NA,NA
,11/6/09,NA,4224.75,NA,NA,NA,NA
,12/6/09,NA,4020.083333,NA,NA,NA,NA
,13/6/09,NA,3794.541667,NA,NA,NA,NA
,14/6/09,NA,3777.166667,NA,NA,NA,NA
,15/6/09,NA,4322.583333,NA,NA,NA,NA
,16/6/09,NA,4343.458333,NA,NA,NA,NA
,17/6/09,NA,4710.916667,NA,NA,NA,NA
,18/6/09,NA,4586.958333,NA,NA,NA,NA
,19/6/09,NA,5126.75,NA,NA,NA,NA
,20/6/09,NA,4760.125,NA,NA,NA,NA
,21/6/09,NA,4441.75,NA,NA,NA,NA
,22/6/09,NA,4978,NA,NA,NA,NA
,23/6/09,NA,5073.541667,NA,NA,NA,NA
,24/6/09,NA,5055.666667,NA,NA,NA,NA
,25/6/09,NA,5206.458333,NA,NA,NA,NA
,26/6/09,NA,5092.291667,NA,NA,NA,NA
,27/6/09,NA,4760.208333,NA,NA,NA,NA
,28/6/09,NA,4359.875,NA,NA,NA,NA
,29/6/09,NA,4416.333333,NA,NA,NA,NA
,30/6/09,NA,4312.125,NA,NA,NA,NA
,1/7/09,NA,3969.541667,NA,NA,NA,NA
,2/7/09,NA,3758.833333,NA,NA,NA,NA
,3/7/09,NA,3588.625,NA,NA,NA,NA
,4/7/09,NA,3168.916667,NA,NA,NA,NA
,5/7/09,NA,3161.416667,NA,NA,NA,NA
,6/7/09,NA,4175.583333,NA,NA,NA,NA
,7/7/09,NA,4488.75,NA,NA,NA,NA
,8/7/09,NA,4544.083333,NA,NA,NA,NA
,9/7/09,NA,4667.208333,NA,NA,NA,NA
,10/7/09,NA,4743.833333,NA,NA,NA,NA
,11/7/09,NA,4252.083333,NA,NA,NA,NA
,12/7/09,NA,4199.291667,NA,NA,NA,NA
,13/7/09,NA,4498.791667,NA,NA,NA,NA
,14/7/09,NA,4602.625,NA,NA,NA,NA
,15/7/09,NA,4495.875,NA,NA,NA,NA
,16/7/09,NA,4838.958333,NA,NA,NA,NA
,17/7/09,NA,4300.916667,NA,NA,NA,NA
,18/7/09,NA,3279.291667,NA,NA,NA,NA
,19/7/09,NA,3128.083333,NA,NA,NA,NA
,20/7/09,NA,3950,NA,NA,NA,NA
,21/7/09,NA,4220.208333,NA,NA,NA,NA
,22/7/09,NA,3953.375,NA,NA,NA,NA
,23/7/09,NA,4216.5,NA,NA,NA,NA
,24/7/09,NA,4372.833333,NA,NA,NA,NA
,25/7/09,NA,3970.291667,NA,NA,NA,NA
,26/7/09,NA,3936.916667,NA,NA,NA,NA
,27/7/09,NA,4583.208333,NA,NA,NA,NA
,28/7/09,NA,4507.166667,NA,NA,NA,NA
,29/7/09,NA,4545.125,NA,NA,NA,NA
,30/7/09,NA,4558.125,NA,NA,NA,NA
,31/7/09,NA,4484.833333,NA,NA,NA,NA
,1/8/09,NA,4054.5,NA,NA,NA,NA
,2/8/09,NA,3879.333333,NA,NA,NA,NA
,3/8/09,NA,4419,NA,NA,NA,NA
,4/8/09,NA,4211.166667,NA,NA,NA,NA
,5/8/09,NA,4251.625,NA,NA,NA,NA
,6/8/09,NA,4559.833333,NA,NA,NA,NA
,7/8/09,NA,4371.041667,NA,NA,NA,NA
,8/8/09,NA,4376.5,NA,NA,NA,NA
,9/8/09,NA,4616.416667,NA,NA,NA,NA
,10/8/09,NA,5298.083333,NA,NA,NA,NA
,11/8/09,NA,4914.833333,NA,NA,NA,NA
,12/8/09,NA,4890.416667,NA,NA,NA,NA
,13/8/09,NA,4820.75,NA,NA,NA,NA
,14/8/09,NA,4750.708333,NA,NA,NA,NA
,15/8/09,NA,4574,NA,NA,NA,NA
,16/8/09,NA,4657.958333,NA,NA,NA,NA
,17/8/09,NA,5158.791667,NA,NA,NA,NA
,18/8/09,NA,4989.25,NA,NA,NA,NA
,19/8/09,NA,5080.583333,NA,NA,NA,NA
,20/8/09,NA,4983.875,NA,NA,NA,NA
,21/8/09,NA,4654.708333,NA,NA,NA,NA
,22/8/09,NA,3656.541667,NA,NA,NA,NA
,23/8/09,NA,3380.25,NA,NA,NA,NA
,24/8/09,NA,4061.666667,NA,NA,NA,NA
,25/8/09,NA,4521.791667,NA,NA,NA,NA
,26/8/09,NA,4940.291667,NA,NA,NA,NA
,27/8/09,NA,4919.208333,NA,NA,NA,NA
,28/8/09,NA,4620.291667,NA,NA,NA,NA
,29/8/09,NA,4066.708333,NA,NA,NA,NA
,30/8/09,NA,3461.375,NA,NA,NA,NA
,31/8/09,NA,3832.5,NA,NA,NA,NA
,1/9/09,NA,3888.583333,NA,NA,NA,NA
,2/9/09,NA,4079.833333,NA,NA,NA,NA
,3/9/09,NA,4235.458333,NA,NA,NA,NA
,4/9/09,NA,4191.041667,NA,NA,NA,NA
,5/9/09,NA,3754.625,NA,NA,NA,NA
,6/9/09,NA,3523.125,NA,NA,NA,NA
,7/9/09,NA,3639.541667,NA,NA,NA,NA
,8/9/09,NA,4274.166667,NA,NA,NA,NA
,9/9/09,NA,4388,NA,NA,NA,NA
,10/9/09,NA,4322.708333,NA,NA,NA,NA
,11/9/09,NA,4290.541667,NA,NA,NA,NA
,12/9/09,NA,3707.916667,NA,NA,NA,NA
,13/9/09,NA,3540.875,NA,NA,NA,NA
,14/9/09,NA,4193.291667,NA,NA,NA,NA
,15/9/09,NA,4279.666667,NA,NA,NA,NA
,16/9/09,NA,4393.791667,NA,NA,NA,NA
,17/9/09,NA,4167.708333,NA,NA,NA,NA
,18/9/09,NA,4146.291667,NA,NA,NA,NA
,19/9/09,NA,3692.291667,NA,NA,NA,NA
,20/9/09,NA,3546.041667,NA,NA,NA,NA
,21/9/09,NA,4254.208333,NA,NA,NA,NA
,22/9/09,NA,4527.666667,NA,NA,NA,NA
,23/9/09,NA,4394.666667,NA,NA,NA,NA
,24/9/09,NA,4371.958333,NA,NA,NA,NA
,25/9/09,NA,4164.166667,NA,NA,NA,NA
,26/9/09,NA,3621.958333,NA,NA,NA,NA
,27/9/09,NA,3188.625,NA,NA,NA,NA
,28/9/09,NA,3653.208333,NA,NA,NA,NA
,29/9/09,NA,3448.416667,NA,NA,NA,NA
,30/9/09,NA,3451.083333,NA,NA,NA,NA
,1/10/09,NA,3510.125,NA,NA,NA,NA
,2/10/09,NA,3470.208333,NA,NA,NA,NA
,3/10/09,NA,3023.291667,NA,NA,NA,NA
,4/10/09,NA,2921.5,NA,NA,NA,NA
,5/10/09,NA,3503.708333,NA,NA,NA,NA
,6/10/09,NA,3604,NA,NA,NA,NA
,7/10/09,NA,3567.291667,NA,NA,NA,NA
,8/10/09,NA,3570.75,NA,NA,NA,NA
,9/10/09,NA,3591.708333,NA,NA,NA,NA
,10/10/09,NA,3133.5,NA,NA,NA,NA
,11/10/09,NA,3036.291667,NA,NA,NA,NA
,12/10/09,NA,3555.875,NA,NA,NA,NA
,13/10/09,NA,3537.333333,NA,NA,NA,NA
,14/10/09,NA,3717.166667,NA,NA,NA,NA
,15/10/09,NA,3733.75,NA,NA,NA,NA
,16/10/09,NA,3765.75,NA,NA,NA,NA
,17/10/09,NA,3493.708333,NA,NA,NA,NA
,18/10/09,NA,3405.75,NA,NA,NA,NA
,19/10/09,NA,3867.708333,NA,NA,NA,NA
,20/10/09,NA,3702.291667,NA,NA,NA,NA
,21/10/09,NA,3604.75,NA,NA,NA,NA
,22/10/09,NA,3554.541667,NA,NA,NA,NA
,23/10/09,NA,3456.583333,NA,NA,NA,NA
,24/10/09,NA,3109.041667,NA,NA,NA,NA
,25/10/09,NA,3093.708333,NA,NA,NA,NA
,26/10/09,NA,3614.333333,NA,NA,NA,NA
,27/10/09,NA,3671.125,NA,NA,NA,NA
,28/10/09,NA,3594.416667,NA,NA,NA,NA
,29/10/09,NA,3554.25,NA,NA,NA,NA
,30/10/09,NA,3517.041667,NA,NA,NA,NA
,31/10/09,NA,3090.666667,NA,NA,NA,NA
,1/11/09,NA,3166.291667,NA,NA,NA,NA
,2/11/09,NA,3723.5,NA,NA,NA,NA
,3/11/09,NA,3730.25,NA,NA,NA,NA
,4/11/09,NA,3937.5,NA,NA,NA,NA
,5/11/09,NA,3848.666667,NA,NA,NA,NA
,6/11/09,NA,3880.625,NA,NA,NA,NA
,7/11/09,NA,3299.291667,NA,NA,NA,NA
,8/11/09,NA,3083.625,NA,NA,NA,NA
,9/11/09,NA,3616.291667,NA,NA,NA,NA
,10/11/09,NA,3678.875,NA,NA,NA,NA
,11/11/09,NA,3702.166667,NA,NA,NA,NA
,12/11/09,NA,3795.583333,NA,NA,NA,NA
,13/11/09,NA,3755.708333,NA,NA,NA,NA
,14/11/09,NA,3270.5,NA,NA,NA,NA
,15/11/09,NA,3101.416667,NA,NA,NA,NA
,16/11/09,NA,3572.541667,NA,NA,NA,NA
,17/11/09,NA,3743.916667,NA,NA,NA,NA
,18/11/09,NA,3825.958333,NA,NA,NA,NA
,19/11/09,NA,3854.083333,NA,NA,NA,NA
,20/11/09,NA,3861.625,NA,NA,NA,NA
,21/11/09,NA,3456.083333,NA,NA,NA,NA
,22/11/09,NA,3346.5,NA,NA,NA,NA
,23/11/09,NA,3705.791667,NA,NA,NA,NA
,24/11/09,NA,3687.958333,NA,NA,NA,NA
,25/11/09,NA,3656.375,NA,NA,NA,NA
,26/11/09,NA,3217.041667,NA,NA,NA,NA
,27/11/09,NA,3402.958333,NA,NA,NA,NA
,28/11/09,NA,3364.541667,NA,NA,NA,NA
,29/11/09,NA,3151.25,NA,NA,NA,NA
,30/11/09,NA,3857.666667,NA,NA,NA,NA
,1/12/09,NA,4270.333333,NA,NA,NA,NA
,2/12/09,NA,4183.666667,NA,NA,NA,NA
,3/12/09,NA,4293.458333,NA,NA,NA,NA
,4/12/09,NA,4389.125,NA,NA,NA,NA
,5/12/09,NA,4235.208333,NA,NA,NA,NA
,6/12/09,NA,4270.5,NA,NA,NA,NA
,7/12/09,NA,4557.666667,NA,NA,NA,NA
,8/12/09,NA,4497.916667,NA,NA,NA,NA
,9/12/09,NA,4289.833333,NA,NA,NA,NA
,10/12/09,NA,5068.791667,NA,NA,NA,NA
,11/12/09,NA,5006.708333,NA,NA,NA,NA
,12/12/09,NA,4469.708333,NA,NA,NA,NA
,13/12/09,NA,3753.958333,NA,NA,NA,NA
,14/12/09,NA,3974.916667,NA,NA,NA,NA
,15/12/09,NA,4329.375,NA,NA,NA,NA
,16/12/09,NA,4882.625,NA,NA,NA,NA
,17/12/09,NA,4761.041667,NA,NA,NA,NA
,18/12/09,NA,4497,NA,NA,NA,NA
,19/12/09,NA,4083.25,NA,NA,NA,NA
,20/12/09,NA,4072.291667,NA,NA,NA,NA
,21/12/09,NA,4508.708333,NA,NA,NA,NA
,22/12/09,NA,4359.333333,NA,NA,NA,NA
,23/12/09,NA,4115.916667,NA,NA,NA,NA
,24/12/09,NA,3513.791667,NA,NA,NA,NA
,25/12/09,NA,3317.333333,NA,NA,NA,NA
,26/12/09,NA,3804.041667,NA,NA,NA,NA
,27/12/09,NA,3873.916667,NA,NA,NA,NA
,28/12/09,NA,4766.125,NA,NA,NA,NA
,29/12/09,NA,4560.375,NA,NA,NA,NA
,30/12/09,NA,4354.375,NA,NA,NA,NA
,31/12/09,NA,3975.833333,NA,NA,NA,NA
,1/1/10,NA,4193.291667,NA,NA,NA,NA
,2/1/10,NA,4920.875,NA,NA,NA,NA
,3/1/10,NA,5126.291667,NA,NA,NA,NA
,4/1/10,NA,5442.875,NA,NA,NA,NA
,5/1/10,NA,5700.416667,NA,NA,NA,NA
,6/1/10,NA,5653.625,NA,NA,NA,NA
,7/1/10,NA,5654.291667,NA,NA,NA,NA
,8/1/10,NA,5973.75,NA,NA,NA,NA
,9/1/10,NA,5332.25,NA,NA,NA,NA
,10/1/10,NA,5111,NA,NA,NA,NA
,11/1/10,NA,5505.75,NA,NA,NA,NA
,12/1/10,NA,5289.125,NA,NA,NA,NA
,13/1/10,NA,5240.75,NA,NA,NA,NA
,14/1/10,NA,4897.333333,NA,NA,NA,NA
,15/1/10,NA,4320.125,NA,NA,NA,NA
,16/1/10,NA,3874.791667,NA,NA,NA,NA
,17/1/10,NA,3687.833333,NA,NA,NA,NA
,18/1/10,NA,4306.833333,NA,NA,NA,NA
,19/1/10,NA,4339.375,NA,NA,NA,NA
,20/1/10,NA,4349.625,NA,NA,NA,NA
,21/1/10,NA,4369.25,NA,NA,NA,NA
,22/1/10,NA,4143.333333,NA,NA,NA,NA
,23/1/10,NA,3662.5,NA,NA,NA,NA
,24/1/10,NA,3518.708333,NA,NA,NA,NA
,25/1/10,NA,4398.416667,NA,NA,NA,NA
,26/1/10,NA,4955,NA,NA,NA,NA
,27/1/10,NA,4952.5,NA,NA,NA,NA
,28/1/10,NA,4627.625,NA,NA,NA,NA
,29/1/10,NA,5357.625,NA,NA,NA,NA
,30/1/10,NA,5022.375,NA,NA,NA,NA
,31/1/10,NA,4797.458333,NA,NA,NA,NA
,1/2/10,NA,5005.833333,NA,NA,NA,NA
,2/2/10,NA,4634.5,NA,NA,NA,NA
,3/2/10,NA,4534.541667,NA,NA,NA,NA
,4/2/10,NA,4820.291667,NA,NA,NA,NA
,5/2/10,NA,4616.75,NA,NA,NA,NA
,6/2/10,NA,4542.583333,NA,NA,NA,NA
,7/2/10,NA,4658.166667,NA,NA,NA,NA
