,Date,Actual,Forecast,Lo80,Hi80,Lo95,Hi95
,21/8/09,255.5,NA,NA,NA,NA,NA
,22/8/09,232.75,NA,NA,NA,NA,NA
,23/8/09,231.5416667,NA,NA,NA,NA,NA
,24/8/09,259.0416667,NA,NA,NA,NA,NA
,25/8/09,256.2916667,NA,NA,NA,NA,NA
,26/8/09,262,NA,NA,NA,NA,NA
,27/8/09,274.6666667,NA,NA,NA,NA,NA
,28/8/09,249.9166667,NA,NA,NA,NA,NA
,29/8/09,237.6666667,NA,NA,NA,NA,NA
,30/8/09,236.7916667,NA,NA,NA,NA,NA
,31/8/09,259,NA,NA,NA,NA,NA
,1/9/09,247.1666667,NA,NA,NA,NA,NA
,2/9/09,265.2916667,NA,NA,NA,NA,NA
,3/9/09,260.625,NA,NA,NA,NA,NA
,4/9/09,247.125,NA,NA,NA,NA,NA
,5/9/09,220.75,NA,NA,NA,NA,NA
,6/9/09,218.6666667,NA,NA,NA,NA,NA
,7/9/09,228.625,NA,NA,NA,NA,NA
,8/9/09,246.9583333,NA,NA,NA,NA,NA
,9/9/09,258.375,NA,NA,NA,NA,NA
,10/9/09,262.5,NA,NA,NA,NA,NA
,11/9/09,272.0416667,NA,NA,NA,NA,NA
,12/9/09,259.125,NA,NA,NA,NA,NA
,13/9/09,239.7083333,NA,NA,NA,NA,NA
,14/9/09,254.25,NA,NA,NA,NA,NA
,15/9/09,263.7083333,NA,NA,NA,NA,NA
,16/9/09,258.3333333,NA,NA,NA,NA,NA
,17/9/09,251.5833333,NA,NA,NA,NA,NA
,18/9/09,255.8333333,NA,NA,NA,NA,NA
,19/9/09,233.2916667,NA,NA,NA,NA,NA
,20/9/09,230.7916667,NA,NA,NA,NA,NA
,21/9/09,253.7916667,NA,NA,NA,NA,NA
,22/9/09,261.4583333,NA,NA,NA,NA,NA
,23/9/09,264.6666667,NA,NA,NA,NA,NA
,24/9/09,259.9583333,NA,NA,NA,NA,NA
,25/9/09,251.8333333,NA,NA,NA,NA,NA
,26/9/09,234.75,NA,NA,NA,NA,NA
,27/9/09,235,NA,NA,NA,NA,NA
,28/9/09,251.75,NA,NA,NA,NA,NA
,29/9/09,260.3333333,NA,NA,NA,NA,NA
,30/9/09,268.6666667,NA,NA,NA,NA,NA
,1/10/09,257.7916667,NA,NA,NA,NA,NA
,2/10/09,254.375,NA,NA,NA,NA,NA
,3/10/09,248.9166667,NA,NA,NA,NA,NA
,4/10/09,265.2916667,NA,NA,NA,NA,NA
,5/10/09,279.875,NA,NA,NA,NA,NA
,6/10/09,276.7916667,NA,NA,NA,NA,NA
,7/10/09,280.7916667,NA,NA,NA,NA,NA
,8/10/09,274.8333333,NA,NA,NA,NA,NA
,9/10/09,269.5416667,NA,NA,NA,NA,NA
,10/10/09,257.5,NA,NA,NA,NA,NA
,11/10/09,269.5416667,NA,NA,NA,NA,NA
,12/10/09,290.875,NA,NA,NA,NA,NA
,13/10/09,282.4166667,NA,NA,NA,NA,NA
,14/10/09,269.5,NA,NA,NA,NA,NA
,15/10/09,264.2916667,NA,NA,NA,NA,NA
,16/10/09,258.875,NA,NA,NA,NA,NA
,17/10/09,239.2916667,NA,NA,NA,NA,NA
,18/10/09,245.2916667,NA,NA,NA,NA,NA
,19/10/09,266.3333333,NA,NA,NA,NA,NA
,20/10/09,274.125,NA,NA,NA,NA,NA
,21/10/09,279.125,NA,NA,NA,NA,NA
,22/10/09,277.8333333,NA,NA,NA,NA,NA
,23/10/09,274.4166667,NA,NA,NA,NA,NA
,24/10/09,238.1666667,NA,NA,NA,NA,NA
,25/10/09,244.4166667,NA,NA,NA,NA,NA
,26/10/09,257.875,NA,NA,NA,NA,NA
,27/10/09,277.25,NA,NA,NA,NA,NA
,28/10/09,292.7916667,NA,NA,NA,NA,NA
,29/10/09,278.0833333,NA,NA,NA,NA,NA
,30/10/09,232.8333333,NA,NA,NA,NA,NA
,31/10/09,207.0833333,NA,NA,NA,NA,NA
,1/11/09,228.125,NA,NA,NA,NA,NA
,2/11/09,253.9583333,NA,NA,NA,NA,NA
,3/11/09,261.6666667,NA,NA,NA,NA,NA
,4/11/09,263.0833333,NA,NA,NA,NA,NA
,5/11/09,252.4166667,NA,NA,NA,NA,NA
,6/11/09,243.5,NA,NA,NA,NA,NA
,7/11/09,227.5,NA,NA,NA,NA,NA
,8/11/09,231.4583333,NA,NA,NA,NA,NA
,9/11/09,261.3333333,NA,NA,NA,NA,NA
,10/11/09,246.4166667,NA,NA,NA,NA,NA
,11/11/09,259.9583333,NA,NA,NA,NA,NA
,12/11/09,273.6666667,NA,NA,NA,NA,NA
,13/11/09,288.2916667,NA,NA,NA,NA,NA
,14/11/09,269.6666667,NA,NA,NA,NA,NA
,15/11/09,259.375,NA,NA,NA,NA,NA
,16/11/09,261.5,NA,NA,NA,NA,NA
,17/11/09,261.375,NA,NA,NA,NA,NA
,18/11/09,274.5,NA,NA,NA,NA,NA
,19/11/09,260.375,NA,NA,NA,NA,NA
,20/11/09,275.7083333,NA,NA,NA,NA,NA
,21/11/09,271.125,NA,NA,NA,NA,NA
,22/11/09,260.7083333,NA,NA,NA,NA,NA
,23/11/09,280.0833333,NA,NA,NA,NA,NA
,24/11/09,264.875,NA,NA,NA,NA,NA
,25/11/09,267.75,NA,NA,NA,NA,NA
,26/11/09,242.3333333,NA,NA,NA,NA,NA
,27/11/09,242.25,NA,NA,NA,NA,NA
,28/11/09,264.375,NA,NA,NA,NA,NA
,29/11/09,296.125,NA,NA,NA,NA,NA
,30/11/09,308.5,NA,NA,NA,NA,NA
,1/12/09,305.9583333,NA,NA,NA,NA,NA
,2/12/09,315.5416667,NA,NA,NA,NA,NA
,3/12/09,342.125,NA,NA,NA,NA,NA
,4/12/09,343.9166667,NA,NA,NA,NA,NA
,5/12/09,340.875,NA,NA,NA,NA,NA
,6/12/09,342.5833333,NA,NA,NA,NA,NA
,7/12/09,399.5416667,NA,NA,NA,NA,NA
,8/12/09,434.5416667,NA,NA,NA,NA,NA
,9/12/09,448.9583333,NA,NA,NA,NA,NA
,10/12/09,447,NA,NA,NA,NA,NA
,11/12/09,426.875,NA,NA,NA,NA,NA
,12/12/09,354.9166667,NA,NA,NA,NA,NA
,13/12/09,345.625,NA,NA,NA,NA,NA
,14/12/09,367.9166667,NA,NA,NA,NA,NA
,15/12/09,318.7916667,NA,NA,NA,NA,NA
,16/12/09,303.5,NA,NA,NA,NA,NA
,17/12/09,305.0833333,NA,NA,NA,NA,NA
,18/12/09,301.375,NA,NA,NA,NA,NA
,19/12/09,271.5833333,NA,NA,NA,NA,NA
,20/12/09,278.875,NA,NA,NA,NA,NA
,21/12/09,316.5833333,NA,NA,NA,NA,NA
,22/12/09,350.5833333,NA,NA,NA,NA,NA
,23/12/09,392.8333333,NA,NA,NA,NA,NA
,24/12/09,373.625,NA,NA,NA,NA,NA
,25/12/09,355.0833333,NA,NA,NA,NA,NA
,26/12/09,364.625,NA,NA,NA,NA,NA
,27/12/09,363.9166667,NA,NA,NA,NA,NA
,28/12/09,383.5416667,NA,NA,NA,NA,NA
,29/12/09,377.0416667,NA,NA,NA,NA,NA
,30/12/09,344,NA,NA,NA,NA,NA
,31/12/09,333.125,NA,NA,NA,NA,NA
,1/1/10,290.1666667,NA,NA,NA,NA,NA
,2/1/10,303.5416667,NA,NA,NA,NA,NA
,3/1/10,307.625,NA,NA,NA,NA,NA
,4/1/10,320.6666667,NA,NA,NA,NA,NA
,5/1/10,301.4166667,NA,NA,NA,NA,NA
,6/1/10,308,NA,NA,NA,NA,NA
,7/1/10,343,NA,NA,NA,NA,NA
,8/1/10,344,NA,NA,NA,NA,NA
,9/1/10,308.75,NA,NA,NA,NA,NA
,10/1/10,306.125,NA,NA,NA,NA,NA
,11/1/10,329.2083333,NA,NA,NA,NA,NA
,12/1/10,310.4166667,NA,NA,NA,NA,NA
,13/1/10,311.5,NA,NA,NA,NA,NA
,14/1/10,318.8333333,NA,NA,NA,NA,NA
,15/1/10,312.8333333,NA,NA,NA,NA,NA
,16/1/10,290.875,NA,NA,NA,NA,NA
,17/1/10,294.9583333,NA,NA,NA,NA,NA
,18/1/10,333.25,NA,NA,NA,NA,NA
,19/1/10,325.1666667,NA,NA,NA,NA,NA
,20/1/10,327.6666667,NA,NA,NA,NA,NA
,21/1/10,318.125,NA,NA,NA,NA,NA
,22/1/10,323.4166667,NA,NA,NA,NA,NA
,23/1/10,314.1666667,NA,NA,NA,NA,NA
,24/1/10,316.9166667,NA,NA,NA,NA,NA
,25/1/10,319.0833333,NA,NA,NA,NA,NA
,26/1/10,304.875,NA,NA,NA,NA,NA
,27/1/10,338.75,NA,NA,NA,NA,NA
,28/1/10,334.4166667,NA,NA,NA,NA,NA
,29/1/10,321.7916667,NA,NA,NA,NA,NA
,30/1/10,303.7083333,NA,NA,NA,NA,NA
,31/1/10,288.25,NA,NA,NA,NA,NA
,1/2/10,329.125,NA,NA,NA,NA,NA
,2/2/10,322.2083333,NA,NA,NA,NA,NA
,3/2/10,298.75,NA,NA,NA,NA,NA
,4/2/10,316,NA,NA,NA,NA,NA
,5/2/10,302.1666667,NA,NA,NA,NA,NA
,6/2/10,293.2916667,NA,NA,NA,NA,NA
,7/2/10,290.0833333,NA,NA,NA,NA,NA
,8/2/10,327.9166667,NA,NA,NA,NA,NA
,9/2/10,324.9166667,NA,NA,NA,NA,NA
,10/2/10,322.5,NA,NA,NA,NA,NA
,11/2/10,306.7916667,NA,NA,NA,NA,NA
,12/2/10,297.2916667,NA,NA,NA,NA,NA
,13/2/10,269.25,NA,NA,NA,NA,NA
,14/2/10,276.875,NA,NA,NA,NA,NA
,15/2/10,303,NA,NA,NA,NA,NA
,16/2/10,293.4166667,NA,NA,NA,NA,NA
,17/2/10,313.25,NA,NA,NA,NA,NA
,18/2/10,311.9166667,NA,NA,NA,NA,NA
,19/2/10,318.2083333,NA,NA,NA,NA,NA
,20/2/10,304.75,NA,NA,NA,NA,NA
,21/2/10,296.6666667,NA,NA,NA,NA,NA
,22/2/10,335.4583333,NA,NA,NA,NA,NA
,23/2/10,334.0416667,NA,NA,NA,NA,NA
,24/2/10,312.5833333,NA,NA,NA,NA,NA
,25/2/10,302.75,NA,NA,NA,NA,NA
,26/2/10,297.625,NA,NA,NA,NA,NA
,27/2/10,279.0416667,NA,NA,NA,NA,NA
,28/2/10,272.625,NA,NA,NA,NA,NA
,1/3/10,300.25,NA,NA,NA,NA,NA
,2/3/10,299.7916667,NA,NA,NA,NA,NA
,3/3/10,314.4166667,NA,NA,NA,NA,NA
,4/3/10,309.25,NA,NA,NA,NA,NA
,5/3/10,301.2083333,NA,NA,NA,NA,NA
,6/3/10,280.7916667,NA,NA,NA,NA,NA
,7/3/10,284.7916667,NA,NA,NA,NA,NA
,8/3/10,309.4166667,NA,NA,NA,NA,NA
,9/3/10,352.25,NA,NA,NA,NA,NA
,10/3/10,329.6666667,NA,NA,NA,NA,NA
,11/3/10,323.5833333,NA,NA,NA,NA,NA
,12/3/10,325.9166667,NA,NA,NA,NA,NA
,13/3/10,318.625,NA,NA,NA,NA,NA
,14/3/10,295.6521739,NA,NA,NA,NA,NA
,15/3/10,301.2916667,NA,NA,NA,NA,NA
,16/3/10,307.25,NA,NA,NA,NA,NA
,17/3/10,307.9166667,NA,NA,NA,NA,NA
,18/3/10,316.2083333,NA,NA,NA,NA,NA
,19/3/10,299.9583333,NA,NA,NA,NA,NA
,20/3/10,263.2916667,NA,NA,NA,NA,NA
,21/3/10,252.4583333,NA,NA,NA,NA,NA
,22/3/10,285.9166667,NA,NA,NA,NA,NA
,23/3/10,288.25,NA,NA,NA,NA,NA
,24/3/10,272,NA,NA,NA,NA,NA
,25/3/10,290.9166667,NA,NA,NA,NA,NA
,26/3/10,306.875,NA,NA,NA,NA,NA
,27/3/10,269.0833333,NA,NA,NA,NA,NA
,28/3/10,269.4166667,NA,NA,NA,NA,NA
,29/3/10,310.3333333,NA,NA,NA,NA,NA
,30/3/10,335.5,NA,NA,NA,NA,NA
,31/3/10,314.875,NA,NA,NA,NA,NA
,1/4/10,317.125,NA,NA,NA,NA,NA
,2/4/10,321.5833333,NA,NA,NA,NA,NA
,3/4/10,312.1666667,NA,NA,NA,NA,NA
,4/4/10,305.5833333,NA,NA,NA,NA,NA
,5/4/10,337.25,NA,NA,NA,NA,NA
,6/4/10,326.375,NA,NA,NA,NA,NA
,7/4/10,295.375,NA,NA,NA,NA,NA
,8/4/10,303.125,NA,NA,NA,NA,NA
,9/4/10,318.375,NA,NA,NA,NA,NA
,10/4/10,292.0416667,NA,NA,NA,NA,NA
,11/4/10,277.125,NA,NA,NA,NA,NA
,12/4/10,285.4583333,NA,NA,NA,NA,NA
,13/4/10,262.75,NA,NA,NA,NA,NA
,14/4/10,282.1666667,NA,NA,NA,NA,NA
,15/4/10,281.875,NA,NA,NA,NA,NA
,16/4/10,269.875,NA,NA,NA,NA,NA
,17/4/10,242.6666667,NA,NA,NA,NA,NA
,18/4/10,238.9166667,NA,NA,NA,NA,NA
,19/4/10,263.6666667,NA,NA,NA,NA,NA
,20/4/10,278.875,NA,NA,NA,NA,NA
,21/4/10,285.9583333,NA,NA,NA,NA,NA
,22/4/10,278,NA,NA,NA,NA,NA
,23/4/10,273.1666667,NA,NA,NA,NA,NA
,24/4/10,248.25,NA,NA,NA,NA,NA
,25/4/10,259.5416667,NA,NA,NA,NA,NA
,26/4/10,279.125,NA,NA,NA,NA,NA
,27/4/10,284.9583333,NA,NA,NA,NA,NA
,28/4/10,291.25,NA,NA,NA,NA,NA
,29/4/10,283.7083333,NA,NA,NA,NA,NA
,30/4/10,277.7083333,NA,NA,NA,NA,NA
,1/5/10,256.5416667,NA,NA,NA,NA,NA
,2/5/10,253.625,NA,NA,NA,NA,NA
,3/5/10,278.75,NA,NA,NA,NA,NA
,4/5/10,298.7916667,NA,NA,NA,NA,NA
,5/5/10,297.875,NA,NA,NA,NA,NA
,6/5/10,294.5,NA,NA,NA,NA,NA
,7/5/10,271.125,NA,NA,NA,NA,NA
,8/5/10,247.9583333,NA,NA,NA,NA,NA
,9/5/10,242.75,NA,NA,NA,NA,NA
,10/5/10,272,NA,NA,NA,NA,NA
,11/5/10,282.25,NA,NA,NA,NA,NA
,12/5/10,267.125,NA,NA,NA,NA,NA
,13/5/10,265.2916667,NA,NA,NA,NA,NA
,14/5/10,258.25,NA,NA,NA,NA,NA
,15/5/10,235.2083333,NA,NA,NA,NA,NA
,16/5/10,237.375,NA,NA,NA,NA,NA
,17/5/10,257.625,NA,NA,NA,NA,NA
,18/5/10,259.2916667,NA,NA,NA,NA,NA
,19/5/10,251.0416667,NA,NA,NA,NA,NA
,20/5/10,270.75,NA,NA,NA,NA,NA
,21/5/10,281.2083333,NA,NA,NA,NA,NA
,22/5/10,278.0416667,NA,NA,NA,NA,NA
,23/5/10,265.9583333,NA,NA,NA,NA,NA
,24/5/10,277.0416667,NA,NA,NA,NA,NA
,25/5/10,271.4166667,NA,NA,NA,NA,NA
,26/5/10,275.875,NA,NA,NA,NA,NA
,27/5/10,275.125,NA,NA,NA,NA,NA
,28/5/10,262.4583333,NA,NA,NA,NA,NA
,29/5/10,245.5416667,NA,NA,NA,NA,NA
,30/5/10,231,NA,NA,NA,NA,NA
,31/5/10,240.9166667,NA,NA,NA,NA,NA
,1/6/10,261.9166667,NA,NA,NA,NA,NA
,2/6/10,265.75,NA,NA,NA,NA,NA
,3/6/10,269.625,NA,NA,NA,NA,NA
,4/6/10,260.5,NA,NA,NA,NA,NA
,5/6/10,245.375,NA,NA,NA,NA,NA
,6/6/10,241.1666667,NA,NA,NA,NA,NA
,7/6/10,261.0833333,NA,NA,NA,NA,NA
,8/6/10,262.2083333,NA,NA,NA,NA,NA
,9/6/10,254.5833333,NA,NA,NA,NA,NA
,10/6/10,254.4166667,NA,NA,NA,NA,NA
,11/6/10,255.5833333,NA,NA,NA,NA,NA
,12/6/10,239.375,NA,NA,NA,NA,NA
,13/6/10,236.9583333,NA,NA,NA,NA,NA
,14/6/10,252.625,NA,NA,NA,NA,NA
,15/6/10,257.9166667,NA,NA,NA,NA,NA
,16/6/10,249.1666667,NA,NA,NA,NA,NA
,17/6/10,253.0833333,NA,NA,NA,NA,NA
,18/6/10,254.0416667,NA,NA,NA,NA,NA
,19/6/10,231.2916667,NA,NA,NA,NA,NA
,20/6/10,230.7916667,NA,NA,NA,NA,NA
,21/6/10,251.0833333,NA,NA,NA,NA,NA
,22/6/10,255.3333333,NA,NA,NA,NA,NA
,23/6/10,240.7916667,NA,NA,NA,NA,NA
,24/6/10,258.75,NA,NA,NA,NA,NA
,25/6/10,254.5833333,NA,NA,NA,NA,NA
,26/6/10,236.4166667,NA,NA,NA,NA,NA
,27/6/10,240.25,NA,NA,NA,NA,NA
,28/6/10,266,NA,NA,NA,NA,NA
,29/6/10,254.375,NA,NA,NA,NA,NA
,30/6/10,256.4583333,NA,NA,NA,NA,NA
,1/7/10,251.4583333,NA,NA,NA,NA,NA
,2/7/10,233,NA,NA,NA,NA,NA
,3/7/10,222.625,NA,NA,NA,NA,NA
,4/7/10,215.7916667,NA,NA,NA,NA,NA
,5/7/10,224.4583333,NA,NA,NA,NA,NA
,6/7/10,252.5833333,NA,NA,NA,NA,NA
,7/7/10,277.75,NA,NA,NA,NA,NA
,8/7/10,284.5,NA,NA,NA,NA,NA
,9/7/10,299.875,NA,NA,NA,NA,NA
,10/7/10,268.25,NA,NA,NA,NA,NA
,11/7/10,266.4583333,NA,NA,NA,NA,NA
,12/7/10,265.75,NA,NA,NA,NA,NA
,13/7/10,257.125,NA,NA,NA,NA,NA
,14/7/10,262.9166667,NA,NA,NA,NA,NA
,15/7/10,279.9166667,NA,NA,NA,NA,NA
,16/7/10,268.7916667,NA,NA,NA,NA,NA
,17/7/10,243.75,NA,NA,NA,NA,NA
,18/7/10,230.2083333,NA,NA,NA,NA,NA
,19/7/10,260.1666667,NA,NA,NA,NA,NA
,20/7/10,259,NA,NA,NA,NA,NA
,21/7/10,263.5416667,NA,NA,NA,NA,NA
,22/7/10,273.7916667,NA,NA,NA,NA,NA
,23/7/10,260.5,NA,NA,NA,NA,NA
,24/7/10,253.9583333,NA,NA,NA,NA,NA
,25/7/10,261.3333333,NA,NA,NA,NA,NA
,26/7/10,281.4583333,NA,NA,NA,NA,NA
,27/7/10,276.0833333,NA,NA,NA,NA,NA
,28/7/10,270,NA,NA,NA,NA,NA
,29/7/10,254.9166667,NA,NA,NA,NA,NA
,30/7/10,257.3333333,NA,NA,NA,NA,NA
,31/7/10,223.75,NA,NA,NA,NA,NA
,1/8/10,226.6666667,NA,NA,NA,NA,NA
,2/8/10,260.3333333,NA,NA,NA,NA,NA
,3/8/10,264.8333333,NA,NA,NA,NA,NA
,4/8/10,259.0416667,NA,NA,NA,NA,NA
,5/8/10,276.375,NA,NA,NA,NA,NA
,6/8/10,269.0416667,NA,NA,NA,NA,NA
,7/8/10,238.5,NA,NA,NA,NA,NA
,8/8/10,235.7916667,NA,NA,NA,NA,NA
,9/8/10,250.6666667,NA,NA,NA,NA,NA
,10/8/10,248.75,NA,NA,NA,NA,NA
,11/8/10,253.375,NA,NA,NA,NA,NA
,12/8/10,267.2916667,NA,NA,NA,NA,NA
,13/8/10,270.4583333,NA,NA,NA,NA,NA
,14/8/10,254.7916667,NA,NA,NA,NA,NA
,15/8/10,245.5,NA,NA,NA,NA,NA
,16/8/10,281.8333333,NA,NA,NA,NA,NA
,17/8/10,281.5,NA,NA,NA,NA,NA
,18/8/10,259.9166667,NA,NA,NA,NA,NA
,19/8/10,254.2083333,NA,NA,NA,NA,NA
,20/8/10,249.4166667,NA,NA,NA,NA,NA
,21/8/10,223.4166667,NA,NA,NA,NA,NA
,22/8/10,220.4583333,NA,NA,NA,NA,NA
,23/8/10,247.75,NA,NA,NA,NA,NA
,24/8/10,271.7916667,NA,NA,NA,NA,NA
,25/8/10,287.5,NA,NA,NA,NA,NA
,26/8/10,266.0833333,NA,NA,NA,NA,NA
,27/8/10,247,NA,NA,NA,NA,NA
,28/8/10,229.4166667,NA,NA,NA,NA,NA
,29/8/10,222.375,NA,NA,NA,NA,NA
,30/8/10,222.875,NA,NA,NA,NA,NA
,31/8/10,231.3333333,NA,NA,NA,NA,NA
,1/9/10,252.4166667,NA,NA,NA,NA,NA
,2/9/10,256.1666667,NA,NA,NA,NA,NA
,3/9/10,274.1666667,NA,NA,NA,NA,NA
,4/9/10,224.5833333,NA,NA,NA,NA,NA
,5/9/10,212.7083333,NA,NA,NA,NA,NA
,6/9/10,211.2916667,NA,NA,NA,NA,NA
,7/9/10,243.7916667,NA,NA,NA,NA,NA
,8/9/10,241.375,NA,NA,NA,NA,NA
,9/9/10,250.2083333,NA,NA,NA,NA,NA
,10/9/10,249.125,NA,NA,NA,NA,NA
,11/9/10,232.2083333,NA,NA,NA,NA,NA
,12/9/10,233.1666667,NA,NA,NA,NA,NA
,13/9/10,256.125,NA,NA,NA,NA,NA
,14/9/10,263.4166667,NA,NA,NA,NA,NA
,15/9/10,257.0416667,NA,NA,NA,NA,NA
,16/9/10,257.0833333,NA,NA,NA,NA,NA
,17/9/10,250.375,NA,NA,NA,NA,NA
,18/9/10,231.75,NA,NA,NA,NA,NA
,19/9/10,227.5833333,NA,NA,NA,NA,NA
,20/9/10,246.0833333,NA,NA,NA,NA,NA
,21/9/10,251.8333333,NA,NA,NA,NA,NA
,22/9/10,254.5833333,NA,NA,NA,NA,NA
,23/9/10,259.875,NA,NA,NA,NA,NA
,24/9/10,255.0833333,NA,NA,NA,NA,NA
,25/9/10,235.875,NA,NA,NA,NA,NA
,26/9/10,241.2083333,NA,NA,NA,NA,NA
,27/9/10,272.4166667,NA,NA,NA,NA,NA
,28/9/10,275.75,NA,NA,NA,NA,NA
,29/9/10,265.1666667,NA,NA,NA,NA,NA
,30/9/10,264.0416667,NA,NA,NA,NA,NA
,1/10/10,255.0416667,NA,NA,NA,NA,NA
,2/10/10,228.9166667,NA,NA,NA,NA,NA
,3/10/10,231.8333333,NA,NA,NA,NA,NA
,4/10/10,254.9583333,NA,NA,NA,NA,NA
,5/10/10,262.7083333,NA,NA,NA,NA,NA
,6/10/10,266.5416667,NA,NA,NA,NA,NA
,7/10/10,258.125,NA,NA,NA,NA,NA
,8/10/10,256.0416667,NA,NA,NA,NA,NA
,9/10/10,239.5416667,NA,NA,NA,NA,NA
,10/10/10,238.625,NA,NA,NA,NA,NA
,11/10/10,264.7083333,NA,NA,NA,NA,NA
,12/10/10,274.7916667,NA,NA,NA,NA,NA
,13/10/10,276.8333333,NA,NA,NA,NA,NA
,14/10/10,267.625,NA,NA,NA,NA,NA
,15/10/10,259.9166667,NA,NA,NA,NA,NA
,16/10/10,248.3333333,NA,NA,NA,NA,NA
,17/10/10,258.0833333,NA,NA,NA,NA,NA
,18/10/10,286.875,NA,NA,NA,NA,NA
,19/10/10,284.1666667,NA,NA,NA,NA,NA
,20/10/10,278.8333333,NA,NA,NA,NA,NA
,21/10/10,271.4583333,NA,NA,NA,NA,NA
,22/10/10,264.25,NA,NA,NA,NA,NA
,23/10/10,256,NA,NA,NA,NA,NA
,24/10/10,260.375,NA,NA,NA,NA,NA
,25/10/10,289.625,NA,NA,NA,NA,NA
,26/10/10,297,NA,NA,NA,NA,NA
,27/10/10,315.875,NA,NA,NA,NA,NA
,28/10/10,304.0416667,NA,NA,NA,NA,NA
,29/10/10,281.5833333,NA,NA,NA,NA,NA
,30/10/10,263.625,NA,NA,NA,NA,NA
,31/10/10,258.4166667,NA,NA,NA,NA,NA
,1/11/10,270.2083333,NA,NA,NA,NA,NA
,2/11/10,259.5833333,NA,NA,NA,NA,NA
,3/11/10,271.5,NA,NA,NA,NA,NA
,4/11/10,280.9166667,NA,NA,NA,NA,NA
,5/11/10,281.4166667,NA,NA,NA,NA,NA
,6/11/10,258.875,NA,NA,NA,NA,NA
,7/11/10,268.75,NA,NA,NA,NA,NA
,8/11/10,293.9583333,NA,NA,NA,NA,NA
,9/11/10,303.0416667,NA,NA,NA,NA,NA
,10/11/10,270.0833333,NA,NA,NA,NA,NA
,11/11/10,273.7083333,NA,NA,NA,NA,NA
,12/11/10,280.5416667,NA,NA,NA,NA,NA
,13/11/10,285.75,NA,NA,NA,NA,NA
,14/11/10,265.875,NA,NA,NA,NA,NA
,15/11/10,277.0416667,NA,NA,NA,NA,NA
,16/11/10,280.4166667,NA,NA,NA,NA,NA
,17/11/10,306.6666667,NA,NA,NA,NA,NA
,18/11/10,308.4166667,NA,NA,NA,NA,NA
,19/11/10,327.5833333,NA,NA,NA,NA,NA
,20/11/10,307.75,NA,NA,NA,NA,NA
,21/11/10,330,NA,NA,NA,NA,NA
,22/11/10,359.7916667,NA,NA,NA,NA,NA
,23/11/10,395.4166667,NA,NA,NA,NA,NA
,24/11/10,388.25,NA,NA,NA,NA,NA
,25/11/10,332.7916667,NA,NA,NA,NA,NA
,26/11/10,309.125,NA,NA,NA,NA,NA
,27/11/10,303.9583333,NA,NA,NA,NA,NA
,28/11/10,322.9583333,NA,NA,NA,NA,NA
,29/11/10,352.7916667,NA,NA,NA,NA,NA
,30/11/10,329.4166667,NA,NA,NA,NA,NA
,1/12/10,315.2083333,NA,NA,NA,NA,NA
,2/12/10,324.2916667,NA,NA,NA,NA,NA
,3/12/10,360.2083333,NA,NA,NA,NA,NA
,4/12/10,333.4583333,NA,NA,NA,NA,NA
,5/12/10,324.9583333,NA,NA,NA,NA,NA
,6/12/10,340.2083333,NA,NA,NA,NA,NA
,7/12/10,335.1666667,NA,NA,NA,NA,NA
,8/12/10,312.5833333,NA,NA,NA,NA,NA
,9/12/10,305,NA,NA,NA,NA,NA
,10/12/10,309.2916667,NA,NA,NA,NA,NA
,11/12/10,294.6666667,NA,NA,NA,NA,NA
,12/12/10,260.75,NA,NA,NA,NA,NA
,13/12/10,281.7916667,NA,NA,NA,NA,NA
,14/12/10,307.5,NA,NA,NA,NA,NA
,15/12/10,336.875,NA,NA,NA,NA,NA
,16/12/10,351.5416667,NA,NA,NA,NA,NA
,17/12/10,373.25,NA,NA,NA,NA,NA
,18/12/10,327.7083333,NA,NA,NA,NA,NA
,19/12/10,330.5416667,NA,NA,NA,NA,NA
,20/12/10,343,NA,NA,NA,NA,NA
,21/12/10,327.9166667,NA,NA,NA,NA,NA
,22/12/10,321.4583333,NA,NA,NA,NA,NA
,23/12/10,319.5416667,NA,NA,NA,NA,NA
,24/12/10,294.5833333,NA,NA,NA,NA,NA
,25/12/10,273.7083333,NA,NA,NA,NA,NA
,26/12/10,312.1666667,NA,NA,NA,NA,NA
,27/12/10,326.5,NA,NA,NA,NA,NA
,28/12/10,309.4166667,NA,NA,NA,NA,NA
,29/12/10,347.5416667,NA,NA,NA,NA,NA
,30/12/10,354.0416667,NA,NA,NA,NA,NA
,31/12/10,358.0833333,NA,NA,NA,NA,NA
,1/1/11,349.0708333,NA,NA,NA,NA,NA
,2/1/11,380.9545833,NA,NA,NA,NA,NA
,3/1/11,409.3904167,NA,NA,NA,NA,NA
,4/1/11,393.9916667,NA,NA,NA,NA,NA
,5/1/11,354.4770833,NA,NA,NA,NA,NA
,6/1/11,348.0041667,NA,NA,NA,NA,NA
,7/1/11,360.5733333,NA,NA,NA,NA,NA
,8/1/11,326.355,NA,NA,NA,NA,NA
,9/1/11,353.3679167,NA,NA,NA,NA,NA
,10/1/11,385.6220833,NA,NA,NA,NA,NA
,11/1/11,396.5366667,NA,NA,NA,NA,NA
,12/1/11,341.2133333,NA,NA,NA,NA,NA
,13/1/11,308.3820833,NA,NA,NA,NA,NA
,14/1/11,293.1333333,NA,NA,NA,NA,NA
,15/1/11,280.6666667,NA,NA,NA,NA,NA
