04-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
04-11-2012,,Total Hydro,,62,25,24,0.60,25,
04-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
04-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
04-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
04-11-2012,,Chabra TPS,,750,604,555,14.70,612,
04-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
04-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
04-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
04-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
04-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
04-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
04-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
04-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
05-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
05-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
05-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
05-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
05-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
05-11-2012,,Total Hydro,,62,25,24,0.60,25,
05-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
05-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
05-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
05-11-2012,,Chabra TPS,,750,604,555,14.70,612,
05-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
05-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
05-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
05-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
05-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
05-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
05-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
05-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
06-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
06-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
06-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
06-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
06-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
06-11-2012,,Total Hydro,,62,25,24,0.60,25,
06-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
06-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
06-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
06-11-2012,,Chabra TPS,,750,604,555,14.70,612,
06-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
06-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
06-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
06-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
06-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
06-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
06-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
06-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
07-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
07-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
07-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
07-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
07-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
07-11-2012,,Total Hydro,,62,25,24,0.60,25,
07-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
07-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
07-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
07-11-2012,,Chabra TPS,,750,604,555,14.70,612,
07-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
07-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
07-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
07-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
07-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
07-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
07-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
07-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
08-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
08-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
08-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
08-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
08-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
08-11-2012,,Total Hydro,,62,25,24,0.60,25,
08-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
08-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
08-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
08-11-2012,,Chabra TPS,,750,604,555,14.70,612,
08-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
08-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
08-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
08-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
08-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
08-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
08-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
08-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
09-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
09-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
09-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
09-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
09-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
09-11-2012,,Total Hydro,,62,25,24,0.60,25,
09-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
09-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
09-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
09-11-2012,,Chabra TPS,,750,604,555,14.70,612,
09-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
09-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
09-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
09-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
09-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
09-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
09-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
09-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
10-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
10-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
10-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
10-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
10-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
10-11-2012,,Total Hydro,,62,25,24,0.60,25,
10-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
10-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
10-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
10-11-2012,,Chabra TPS,,750,604,555,14.70,612,
10-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
10-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
10-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
10-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
10-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
10-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
10-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
10-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
11-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
11-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
11-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
11-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
11-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
11-11-2012,,Total Hydro,,62,25,24,0.60,25,
11-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
11-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
11-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
11-11-2012,,Chabra TPS,,750,604,555,14.70,612,
11-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
11-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
11-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
11-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
11-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
11-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
11-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
11-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
12-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
12-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
12-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
12-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
12-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
12-11-2012,,Total Hydro,,62,25,24,0.60,25,
12-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
12-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
12-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
12-11-2012,,Chabra TPS,,750,604,555,14.70,612,
12-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
12-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
12-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
12-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
12-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
12-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
12-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
12-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
13-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
13-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
13-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
13-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
13-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
13-11-2012,,Total Hydro,,62,25,24,0.60,25,
13-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
13-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
13-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
13-11-2012,,Chabra TPS,,750,604,555,14.70,612,
13-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
13-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
13-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
13-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
13-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
13-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
13-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
13-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
14-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
14-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
14-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
14-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
14-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
14-11-2012,,Total Hydro,,62,25,24,0.60,25,
14-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
14-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
14-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
14-11-2012,,Chabra TPS,,750,604,555,14.70,612,
14-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
14-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
14-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
14-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
14-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
14-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
14-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
14-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
15-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
15-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
15-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
15-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
15-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
15-11-2012,,Total Hydro,,62,25,24,0.60,25,
15-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
15-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
15-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
15-11-2012,,Chabra TPS,,750,604,555,14.70,612,
15-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
15-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
15-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
15-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
15-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
15-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
15-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
15-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
16-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
16-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
16-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
16-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
16-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
16-11-2012,,Total Hydro,,62,25,24,0.60,25,
16-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
16-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
16-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
16-11-2012,,Chabra TPS,,750,604,555,14.70,612,
16-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
16-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
16-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
16-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
16-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
16-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
16-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
16-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
17-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
17-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
17-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
17-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
17-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
17-11-2012,,Total Hydro,,62,25,24,0.60,25,
17-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
17-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
17-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
17-11-2012,,Chabra TPS,,750,604,555,14.70,612,
17-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
17-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
17-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
17-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
17-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
17-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
17-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
17-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
18-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
18-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
18-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
18-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
18-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
18-11-2012,,Total Hydro,,62,25,24,0.60,25,
18-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
18-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
18-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
18-11-2012,,Chabra TPS,,750,604,555,14.70,612,
18-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
18-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
18-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
18-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
18-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
18-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
18-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
18-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
19-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
19-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
19-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
19-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
19-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
19-11-2012,,Total Hydro,,62,25,24,0.60,25,
19-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
19-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
19-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
19-11-2012,,Chabra TPS,,750,604,555,14.70,612,
19-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
19-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
19-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
19-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
19-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
19-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
19-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
19-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
20-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
20-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
20-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
20-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
20-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
20-11-2012,,Total Hydro,,62,25,24,0.60,25,
20-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
20-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
20-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
20-11-2012,,Chabra TPS,,750,604,555,14.70,612,
20-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
20-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
20-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
20-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
20-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
20-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
20-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
20-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
21-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
21-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
21-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
21-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
21-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
21-11-2012,,Total Hydro,,62,25,24,0.60,25,
21-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
21-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
21-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
21-11-2012,,Chabra TPS,,750,604,555,14.70,612,
21-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
21-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
21-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
21-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
21-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
21-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
21-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
21-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
22-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
22-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
22-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
22-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
22-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
22-11-2012,,Total Hydro,,62,25,24,0.60,25,
22-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
22-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
22-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
22-11-2012,,Chabra TPS,,750,604,555,14.70,612,
22-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
22-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
22-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
22-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
22-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
22-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
22-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
22-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
23-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
23-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
23-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
23-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
23-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
23-11-2012,,Total Hydro,,62,25,24,0.60,25,
23-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
23-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
23-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
23-11-2012,,Chabra TPS,,750,604,555,14.70,612,
23-11-2012,,Dholpur GPS,,330,85,105,2.33,97,
23-11-2012,,Ramgarh GPS,,221,116,116,2.85,119,
23-11-2012,,RAPS A (NPC),,300,175,175,4.11,171,
23-11-2012,,Barsingsar (NLC),,250,199,197,4.73,197,
23-11-2012,,Giral  LTPS,,250,71,44,1.32,55,
23-11-2012,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
23-11-2012,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
23-11-2012,,Kalisindh Thermal,,600,0,0,0.00,0,
24-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
24-11-2012,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
24-11-2012,,Magnum Diesel (IPP),,25,0,0,0.00,0,
24-11-2012,,Jhajjar(CLP),,1320,567,371,10.45,436,
24-11-2012,,Thermal (Total),,4944,1413,1111,29.47,1228,
24-11-2012,,Total Hydro,,62,25,24,0.60,25,
24-11-2012,,Total Haryana,,5006,1438,1135,30.07,1253,
24-11-2012,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
24-11-2012,,suratgarh TPS,,1500,1208,1114,28.51,1188,
24-11-2012,,Chabra TPS,,750,604,555,14.70,612,
