29-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
29-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
30-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
30-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
30-01-2011,,Other Hydro,,323,73,132,2.30,96,
30-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
30-01-2011,,Total J & K,,956,371,422,7.80,325,
30-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
30-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
30-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
31-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
31-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
31-01-2011,,Other Hydro,,323,73,132,2.30,96,
31-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
31-01-2011,,Total J & K,,956,371,422,7.80,325,
31-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
31-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
31-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
01-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
01-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
01-02-2011,,Other Hydro,,323,73,132,2.30,96,
01-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
01-02-2011,,Total J & K,,956,371,422,7.80,325,
01-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
01-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
01-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
02-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
02-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
02-02-2011,,Other Hydro,,323,73,132,2.30,96,
02-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
02-02-2011,,Total J & K,,956,371,422,7.80,325,
02-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
02-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
02-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
03-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
03-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
03-02-2011,,Other Hydro,,323,73,132,2.30,96,
03-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
03-02-2011,,Total J & K,,956,371,422,7.80,325,
03-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
03-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
03-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
04-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
04-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
04-02-2011,,Other Hydro,,323,73,132,2.30,96,
04-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
04-02-2011,,Total J & K,,956,371,422,7.80,325,
04-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
04-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
04-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
05-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
05-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
05-02-2011,,Other Hydro,,323,73,132,2.30,96,
05-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
05-02-2011,,Total J & K,,956,371,422,7.80,325,
05-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
05-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
05-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
06-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
06-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
06-02-2011,,Other Hydro,,323,73,132,2.30,96,
06-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
06-02-2011,,Total J & K,,956,371,422,7.80,325,
06-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
06-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
06-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
07-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
07-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
