09-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
09-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
09-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
09-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
09-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
09-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
09-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
09-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
10-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
10-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
10-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
10-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
10-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
10-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
10-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
10-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
10-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
10-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
10-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
10-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
11-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
11-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
11-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
11-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
11-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
11-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
11-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
11-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
11-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
11-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
11-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
11-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
12-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
12-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
12-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
12-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
12-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
12-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
12-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
12-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
12-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
12-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
12-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
12-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
13-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
13-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
13-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
13-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
13-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
13-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
13-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
13-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
13-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
13-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
13-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
13-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
