16-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
16-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
16-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
16-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
16-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
16-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
16-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
16-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
16-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
16-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
16-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
16-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
17-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
17-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
17-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
17-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
17-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
17-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
17-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
17-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
17-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
17-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
17-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
17-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
18-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
18-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
18-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
18-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
18-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
18-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
